epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.35255776607506983,0.19987410226383726,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.19465129027092778,0.17628612892853246,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.15056499164249446,0.17110505206762133,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.12868038660569772,0.19403298113595796,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.11071581823902356,0.18447680081668738,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.08747424627024983,0.19233169454477123,0.9391891891891891,0.9431545973834531,0.9419354838709677
7,0.07265230487226634,0.2302025650829278,0.9391891891891891,0.9431545973834531,0.9419354838709677
8,0.07255331353548714,0.20782451691559037,0.9391891891891891,0.9418647503224618,0.9426751592356688
9,0.055467644152609075,0.21313196997082717,0.9256756756756757,0.9256495301271421,0.9316770186335404
10,0.03745269925786635,0.23943845940300743,0.9391891891891891,0.9405749032614704,0.9433962264150944
11,0.026055029285064823,0.28571194538066313,0.9256756756756757,0.9256495301271421,0.9316770186335404
12,0.017853411238615377,0.3198065802571364,0.9256756756756757,0.9282292242491248,0.9299363057324841
13,0.014998938041940532,0.3500114501779584,0.9324324324324325,0.9331122166943062,0.9375
