epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.28290331711036126,0.20861265476088267,0.9324324324324325,0.9356919108162889,0.9358974358974359
2,0.14836926108880624,0.21904939470963702,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.1251312690925457,0.21589889546000474,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.09156539347148626,0.20646830416611722,0.9391891891891891,0.9405749032614704,0.9433962264150944
5,0.07368347043725285,0.20337531199628436,0.9391891891891891,0.9431545973834531,0.9419354838709677
6,0.05517669521725258,0.2269404297065292,0.9324324324324325,0.9344020637552976,0.9367088607594937
7,0.04585806718977118,0.27847101572095545,0.9459459459459459,0.9506172839506173,0.948051948051948
8,0.025222165692547285,0.31923453413843605,0.9256756756756757,0.9269393771881334,0.9308176100628931
9,0.043749866192032444,0.5530955974544348,0.9256756756756757,0.9256495301271421,0.9316770186335404
10,0.05470679384165418,0.3419764004081387,0.9256756756756757,0.9308089183711075,0.9281045751633987
11,0.06558800479231994,0.4930334648343961,0.9256756756756757,0.9282292242491248,0.9299363057324841
12,0.09447233864842486,0.7527946462332448,0.9054054054054054,0.9032614704256495,0.9146341463414634
13,0.017533123631634423,0.6843613104692604,0.9121621621621622,0.912014004053805,0.9192546583850931
14,0.010493502217876675,0.6918812750404499,0.9054054054054054,0.9032614704256495,0.9146341463414634
15,0.0038014764605897064,0.7262034046150408,0.9054054054054054,0.9045513174866409,0.9135802469135802
