model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,f1_cv_mean,f1_cv_std,recall_cv_mean,recall_cv_std,precision_cv_mean,precision_cv_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,auc_cv_mean,auc_cv_std,precision_class_0_cv_mean,precision_class_0_cv_std,recall_class_0_cv_mean,recall_class_0_cv_std,f1_class_0_cv_mean,f1_class_0_cv_std,support_class_0_cv_mean,support_class_0_cv_std,precision_class_1_cv_mean,precision_class_1_cv_std,recall_class_1_cv_mean,recall_class_1_cv_std,f1_class_1_cv_mean,f1_class_1_cv_std,support_class_1_cv_mean,support_class_1_cv_std,tn_cv_mean,tn_cv_std,fp_cv_mean,fp_cv_std,fn_cv_mean,fn_cv_std,tp_cv_mean,tp_cv_std,specificity_cv_mean,specificity_cv_std,npv_cv_mean,npv_cv_std,fpr_cv_mean,fpr_cv_std,fnr_cv_mean,fnr_cv_std,accuracy_test_mean,accuracy_test_std,f1_test_mean,f1_test_std,recall_test_mean,recall_test_std,precision_test_mean,precision_test_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_test_mean,auc_test_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_test_mean,support_class_1_test_std,tn_test_mean,tn_test_std,fp_test_mean,fp_test_std,fn_test_mean,fn_test_std,tp_test_mean,tp_test_std,specificity_test_mean,specificity_test_std,npv_test_mean,npv_test_std,fpr_test_mean,fpr_test_std,fnr_test_mean,fnr_test_std,model_type
random_forest_opt_fold4,binary,"[0, 1]",2,0.9276439790575916,0.007278972481785071,0.9316166027082433,0.007191002694135642,0.8982857142857144,0.012799596869439121,0.9680893540205174,0.006538896074259946,0.296020942408377,0.0347467662066296,56.54,6.636632345466253,-0.296020942408377,0.0347467662066296,0.03651162790697675,0.007677941404287989,0.5085714285714286,0.0639979843471957,0.9703344407530453,0.004076069497703924,0.8865276348894572,0.012567375673654803,0.9634883720930232,0.007677941404287968,0.9231308840892039,0.0073998027471517845,86.0,0.0,0.9680893540205174,0.006538896074259946,0.8982857142857144,0.012799596869439121,0.9316166027082433,0.007191002694135642,105.0,0.0,82.86,0.6603029607687679,3.1399999999999997,0.6603029607687672,10.68,1.3439576712911094,94.32000000000001,1.3439576712911112,0.9634883720930232,0.007677941404287968,0.8865276348894572,0.012567375673654803,0.03651162790697675,0.007677941404287989,0.10171428571428573,0.012799596869439142,0.9388278388278388,0.012457803116663937,0.9424216250530206,0.012275651253931937,0.9126666666666667,0.02187506613746616,0.9745748669576104,0.012636756268011922,0.2531135531135531,0.05902502266668872,69.1,16.11383118800602,-0.2531135531135531,0.05902502266668872,0.029268292682926834,0.014942058267848477,0.43666666666666665,0.10937533068733077,0.9792520325203252,0.006028958660157009,0.9016440826091301,0.021344380228258557,0.9707317073170731,0.014942058267848468,0.9347222779268269,0.012702422012197382,123.0,0.0,0.9745748669576104,0.012636756268011922,0.9126666666666667,0.02187506613746616,0.9424216250530206,0.012275651253931937,150.0,0.0,119.4,1.8378731669453627,3.6,1.837873166945363,13.1,3.2812599206199238,136.9,3.2812599206199233,0.9707317073170731,0.014942058267848468,0.9016440826091301,0.021344380228258557,0.029268292682926834,0.014942058267848477,0.08733333333333333,0.02187506613746616,random_forest
extra_trees_opt_fold6,binary,"[0, 1]",2,0.9277486910994763,0.005735314738273983,0.9323448125000631,0.005398068258220437,0.9066666666666666,0.008979133729352967,0.9600771295730933,0.00788011929025663,0.2774869109947644,0.024015382075769028,53.0,4.586937976471886,-0.2774869109947644,0.024015382075769028,0.046511627906976744,0.009619902051155704,0.4666666666666667,0.044895668646764926,0.9703078626799556,0.0035503690976377163,0.8938793417399132,0.008858210187873736,0.9534883720930232,0.009619902051155677,0.9224275829993026,0.006200444043366289,86.0,0.0,0.9600771295730933,0.00788011929025663,0.9066666666666666,0.008979133729352967,0.9323448125000631,0.005398068258220437,105.0,0.0,81.99999999999999,0.8273115763993911,4.000000000000001,0.8273115763993905,9.8,0.9428090415820635,95.19999999999999,0.9428090415820624,0.9534883720930232,0.009619902051155677,0.8938793417399132,0.008858210187873736,0.046511627906976744,0.009619902051155704,0.09333333333333332,0.008979133729352981,0.9344322344322344,0.011641207752432743,0.9386736235660832,0.01125368137429353,0.9139999999999999,0.020233208249048958,0.9651991432281717,0.017007495849381802,0.25457875457875456,0.0529483909817986,69.5,14.45491073803102,-0.25457875457875456,0.0529483909817986,0.04065040650406504,0.020638951506406256,0.43,0.10116604124524477,0.9786124661246612,0.0060389339202038764,0.9019390178469436,0.01913111084758482,0.959349593495935,0.020638951506406267,0.929514044946678,0.012249283929104543,123.0,0.0,0.9651991432281717,0.017007495849381802,0.9139999999999999,0.020233208249048958,0.9386736235660832,0.01125368137429353,150.0,0.0,118.0,2.5385910352879693,5.0,2.5385910352879693,12.9,3.0349812373573437,137.1,3.0349812373573437,0.959349593495935,0.020638951506406267,0.9019390178469436,0.01913111084758482,0.04065040650406504,0.020638951506406256,0.08600000000000001,0.02023320824904896,extra_trees
svm_opt_fold5,binary,"[0, 1]",2,0.9263874345549737,0.006876179338733573,0.9302476565894162,0.006791762297766733,0.8946666666666665,0.011879974193914388,0.9694011891710523,0.006971829322208727,0.3052356020942409,0.032169498013371545,58.3,6.144374120553968,-0.3052356020942409,0.032169498013371545,0.03488372093023256,0.008203880034308808,0.5266666666666666,0.05939987096957209,0.9703001107419713,0.003575128832102435,0.8831622702315126,0.011685076768941368,0.9651162790697674,0.008203880034308822,0.9220187873822672,0.006982330212983649,86.0,0.0,0.9694011891710523,0.006971829322208727,0.8946666666666665,0.011879974193914388,0.9302476565894162,0.006791762297766733,105.0,0.0,83.0,0.7055336829505591,3.0,0.7055336829505574,11.06,1.2473972903610142,93.94,1.247397290361015,0.9651162790697674,0.008203880034308822,0.8831622702315126,0.011685076768941368,0.03488372093023256,0.008203880034308808,0.10533333333333335,0.011879974193914422,0.9380952380952381,0.012264834191792594,0.9415019604431587,0.012171273631675408,0.908,0.02031845235673325,0.9778815953725184,0.011492419985317344,0.26410256410256416,0.055644711029572566,72.1,15.19100611107331,-0.26410256410256416,0.055644711029572566,0.02520325203252033,0.013523008075744877,0.45999999999999996,0.10159226178366629,0.9787479674796747,0.005832007983366624,0.8971818916649305,0.019386113543013905,0.9747967479674797,0.013523008075744901,0.9342384521426338,0.012416429689061353,123.0,0.0,0.9778815953725184,0.011492419985317344,0.908,0.02031845235673325,0.9415019604431587,0.012171273631675408,150.0,0.0,119.9,1.6633299933166197,3.1,1.66332999331662,13.8,3.0477678535099897,136.2,3.0477678535099892,0.9747967479674797,0.013523008075744901,0.8971818916649305,0.019386113543013905,0.02520325203252033,0.013523008075744877,0.09200000000000001,0.02031845235673326,svm
random_forest_opt_fold5,binary,"[0, 1]",2,0.9264921465968585,0.007595934664564297,0.930279435330138,0.0073913845612981685,0.8937142857142858,0.011561833285170822,0.9705398507267947,0.007798007002431797,0.3072251308900523,0.032093476888113606,58.67999999999999,6.129854085629699,-0.3072251308900523,0.032093476888113606,0.03348837209302326,0.009053520198856703,0.5314285714285714,0.05780916642585414,0.9702923588039866,0.004278992958138921,0.8822999206361395,0.011303813824607984,0.9665116279069768,0.009053520198856649,0.9222201546920145,0.007866957965808781,86.0,0.0,0.9705398507267947,0.007798007002431797,0.8937142857142858,0.011561833285170822,0.930279435330138,0.0073913845612981685,105.0,0.0,83.12,0.7786027371016772,2.88,0.7786027371016764,11.16,1.2139924949429373,93.84,1.213992494942939,0.9665116279069768,0.009053520198856649,0.8822999206361395,0.011303813824607984,0.03348837209302326,0.009053520198856703,0.10628571428571429,0.011561833285170835,0.9388278388278388,0.012457803116663953,0.94229469168772,0.012096906223766914,0.9099999999999999,0.02042752923427804,0.9773781986053189,0.015482189563869958,0.258974358974359,0.054987095570309355,70.7,15.011477090694456,-0.258974358974359,0.054987095570309355,0.026016260162601623,0.018300209231581717,0.45,0.10213764617139019,0.9799078590785909,0.005969995539588284,0.8991642135120905,0.019661100018354048,0.9739837398373984,0.018300209231581713,0.9348829371915854,0.012963837202663931,123.0,0.0,0.9773781986053189,0.015482189563869958,0.9099999999999999,0.02042752923427804,0.94229469168772,0.012096906223766914,150.0,0.0,119.8,2.250925735484551,3.2,2.250925735484551,13.5,3.064129385141706,136.5,3.064129385141706,0.9739837398373984,0.018300209231581713,0.8991642135120905,0.019661100018354048,0.026016260162601623,0.018300209231581717,0.09,0.02042752923427804,random_forest
random_forest_opt_fold6,binary,"[0, 1]",2,0.9249214659685864,0.0072555026798428145,0.9292670120269697,0.006917179272941799,0.8982857142857142,0.010363025149512727,0.9630302883439793,0.00854703292799302,0.2987434554973822,0.02876586310853773,57.06,5.494279853730706,-0.2987434554973822,0.02876586310853773,0.042558139534883715,0.01022844643723767,0.5085714285714286,0.05181512574756361,0.9702369878183832,0.004128731063484593,0.8858052596436027,0.010147374872184506,0.9574418604651163,0.010228446437237628,0.9199511334743171,0.007720857308567761,86.0,0.0,0.9630302883439793,0.00854703292799302,0.8982857142857142,0.010363025149512727,0.9292670120269697,0.006917179272941799,105.0,0.0,82.34,0.8796463936024408,3.66,0.8796463936024395,10.680000000000003,1.0881176406988353,94.32000000000001,1.088117640698838,0.9574418604651163,0.010228446437237628,0.8858052596436027,0.010147374872184506,0.042558139534883715,0.01022844643723767,0.10171428571428572,0.010363025149512718,0.9362637362637363,0.0116091470808349,0.9401066998510998,0.011240637121850661,0.9113333333333333,0.02109355995570539,0.9712749574860707,0.016775642272840847,0.25860805860805863,0.055072434087690005,70.6,15.034774505939371,-0.25860805860805863,0.055072434087690005,0.03333333333333333,0.020079819569477183,0.44333333333333325,0.105467799778527,0.9790406504065041,0.006074387360819156,0.8999240566572846,0.02005466406547812,0.9666666666666666,0.02007981956947717,0.9318485028260859,0.012181784503232864,123.0,0.0,0.9712749574860707,0.016775642272840847,0.9113333333333333,0.02109355995570539,0.9401066998510998,0.011240637121850661,150.0,0.0,118.9,2.4698178070456938,4.1,2.4698178070456938,13.3,3.16403399335581,136.7,3.1640339933558095,0.9666666666666666,0.02007981956947717,0.8999240566572846,0.02005466406547812,0.03333333333333333,0.020079819569477183,0.08866666666666667,0.021093559955705398,random_forest
svm_opt_fold1,binary,"[0, 1]",2,0.9265968586387434,0.007670152104464242,0.9302195262459609,0.007590901392560165,0.892,0.012826339742173407,0.9724376406074772,0.008037864680089565,0.31089005235602096,0.03490209418804247,59.38000000000001,6.666299989916111,-0.31089005235602096,0.03490209418804247,0.03116279069767442,0.009315236518325457,0.5399999999999999,0.0641316987108672,0.9701351052048727,0.0037432489951857396,0.8809321884307361,0.012480686741229282,0.9688372093023254,0.009315236518325472,0.9225273482834104,0.007774966030695976,86.0,0.0,0.9724376406074772,0.008037864680089565,0.892,0.012826339742173407,0.9302195262459609,0.007590901392560165,105.0,0.0,83.31999999999998,0.8011103405759892,2.6799999999999997,0.8011103405759894,11.34,1.3467656729282111,93.66,1.3467656729282094,0.9688372093023254,0.009315236518325472,0.8809321884307361,0.012480686741229282,0.03116279069767442,0.009315236518325457,0.10800000000000001,0.012826339742173442,0.936996336996337,0.013013834036116442,0.9404510910831053,0.012779604262884664,0.9066666666666665,0.020367003088692628,0.9771465875331199,0.012572951602590315,0.2681318681318682,0.05634626290535613,73.2,15.382529773162222,-0.2681318681318682,0.05634626290535613,0.02601626016260163,0.014744141472883948,0.4666666666666666,0.1018350154434631,0.9787425474254743,0.0060724928847804395,0.8957614508002483,0.020035730009725354,0.9739837398373986,0.01474414147288393,0.933090932010809,0.013294431689803354,123.0,0.0,0.9771465875331199,0.012572951602590315,0.9066666666666665,0.020367003088692628,0.9404510910831053,0.012779604262884664,150.0,0.0,119.8,1.8135294011647258,3.2,1.8135294011647258,14.0,3.0550504633038935,136.0,3.0550504633038935,0.9739837398373986,0.01474414147288393,0.8957614508002483,0.020035730009725354,0.02601626016260163,0.014744141472883948,0.09333333333333335,0.020367003088692624,svm
extra_trees_opt_fold9,binary,"[0, 1]",2,0.9236649214659686,0.009067657082496643,0.9285681601303718,0.008548574867970078,0.9036190476190477,0.011540894240001756,0.9556265815946293,0.009723885199157341,0.28827225130890044,0.03324156112166052,55.06,6.349138174237158,-0.28827225130890044,0.03324156112166052,0.05186046511627908,0.011707736308859875,0.4819047619047619,0.05770447120000897,0.9701328903654485,0.003924695042942713,0.8903418298558842,0.011842163695855511,0.9481395348837209,0.011707736308859872,0.9179658154944456,0.009735714619270112,86.0,0.0,0.9556265815946293,0.009723885199157341,0.9036190476190477,0.011540894240001756,0.9285681601303718,0.008548574867970078,105.0,0.0,81.53999999999999,1.0068653225619484,4.46,1.006865322561949,10.12,1.211793895200188,94.88000000000001,1.2117938952001872,0.9481395348837209,0.011707736308859872,0.8903418298558842,0.011842163695855511,0.05186046511627908,0.011707736308859875,0.09638095238095239,0.011540894240001789,0.9358974358974359,0.014575502303190857,0.9401071371061678,0.013983714156350307,0.9166666666666667,0.022498285257018438,0.9652336657292719,0.01723498258380612,0.24725274725274726,0.06122685025338668,67.5,16.71493011917456,-0.24725274725274726,0.06122685025338668,0.04065040650406504,0.021338774726319273,0.4166666666666667,0.11249142628509215,0.9786395663956642,0.005425197800268273,0.904751663439934,0.02230278776399619,0.959349593495935,0.02133877472631928,0.9310047983975652,0.015395422327957759,123.0,0.0,0.9652336657292719,0.01723498258380612,0.9166666666666667,0.022498285257018438,0.9401071371061678,0.013983714156350307,150.0,0.0,118.0,2.6246692913372702,5.0,2.6246692913372702,12.5,3.3747427885527643,137.5,3.3747427885527643,0.959349593495935,0.02133877472631928,0.904751663439934,0.02230278776399619,0.04065040650406504,0.021338774726319273,0.08333333333333334,0.022498285257018434,extra_trees
xgboost_opt_fold9,binary,"[0, 1]",2,0.9193717277486909,0.00746978518639884,0.925551885363441,0.00703220130422608,0.9121904761904762,0.012260710374870167,0.9400552725507125,0.008694500188566177,0.27371727748691105,0.03298087648628879,52.28000000000001,6.29934740888116,-0.27371727748691105,0.03298087648628879,0.07186046511627907,0.011096378671179439,0.4390476190476191,0.061303551874350506,0.970108527131783,0.00433681671898155,0.8972627586629441,0.012783766744576942,0.9281395348837209,0.011096378671179425,0.9119861004825773,0.008064437671628545,86.0,0.0,0.9400552725507125,0.008694500188566177,0.9121904761904762,0.012260710374870167,0.925551885363441,0.00703220130422608,105.0,0.0,79.82,0.9542885657214316,6.180000000000001,0.9542885657214315,9.220000000000002,1.287374589361361,95.78,1.2873745893613604,0.9281395348837209,0.011096378671179425,0.8972627586629441,0.012783766744576942,0.07186046511627907,0.011096378671179439,0.08780952380952381,0.012260710374870106,0.9340659340659341,0.010215629139610183,0.9393858083987701,0.009718106498840024,0.9306666666666666,0.020172099054062583,0.9487158766345989,0.015016876096858424,0.2183150183150183,0.05163550500235363,59.6,14.096492865642542,-0.2183150183150183,0.05163550500235363,0.061788617886178863,0.01961730197382532,0.3466666666666667,0.10086049527031304,0.9806829268292683,0.004191446281815914,0.917935336778614,0.02084640926182079,0.9382113821138212,0.01961730197382534,0.9276762453692852,0.010938137442523418,123.0,0.0,0.9487158766345989,0.015016876096858424,0.9306666666666666,0.020172099054062583,0.9393858083987701,0.009718106498840024,150.0,0.0,115.4,2.412928142780514,7.6,2.4129281427805145,10.4,3.0258148581093915,139.6,3.0258148581093915,0.9382113821138212,0.01961730197382534,0.917935336778614,0.02084640926182079,0.061788617886178863,0.01961730197382532,0.06933333333333333,0.020172099054062604,xgboost
random_forest_opt_fold7,binary,"[0, 1]",2,0.9259685863874345,0.008051411121258572,0.9300718081475676,0.007859191734672866,0.8971428571428571,0.012311567891850988,0.9660722857364687,0.0064024622010075555,0.3002094240837696,0.034574535686686864,57.339999999999996,6.603736316157189,-0.3002094240837696,0.034574535686686864,0.03883720930232558,0.007439437590083768,0.5142857142857142,0.061557839459254964,0.970095238095238,0.004095647409477191,0.8851295613088468,0.012383028817330553,0.9611627906976745,0.00743943759008373,0.9213035954332538,0.008282199744224924,86.0,0.0,0.9660722857364687,0.0064024622010075555,0.8971428571428571,0.012311567891850988,0.9300718081475676,0.007859191734672866,105.0,0.0,82.66,0.6397916327472042,3.34,0.6397916327472041,10.8,1.2927146286443545,94.2,1.2927146286443552,0.9611627906976745,0.00743943759008373,0.8851295613088468,0.012383028817330553,0.03883720930232558,0.007439437590083768,0.10285714285714284,0.012311567891850997,0.9380952380952381,0.013536052797963957,0.9418701971492158,0.013150069627294139,0.9139999999999999,0.02187506613746616,0.9719116444292151,0.015330272843271518,0.2509157509157509,0.05942275633647778,68.5,16.222412479858434,-0.2509157509157509,0.05942275633647778,0.03252032520325203,0.018380298057250048,0.43,0.10937533068733078,0.9796531165311653,0.005621850175910349,0.9026959625593701,0.021362673183271397,0.9674796747967479,0.018380298057250045,0.9337577097627812,0.014059702982817992,123.0,0.0,0.9719116444292151,0.015330272843271518,0.9139999999999999,0.02187506613746616,0.9418701971492158,0.013150069627294139,150.0,0.0,119.0,2.260776661041756,4.0,2.260776661041756,12.9,3.2812599206199238,137.1,3.2812599206199238,0.9674796747967479,0.018380298057250045,0.9026959625593701,0.021362673183271397,0.03252032520325203,0.018380298057250048,0.086,0.021875066137466162,random_forest
random_forest_opt_fold8,binary,"[0, 1]",2,0.9253403141361256,0.007388611739847915,0.9296905955822019,0.0071121166170460106,0.8992380952380952,0.0115146668879275,0.9628839032229916,0.008628770742913754,0.29623036649214657,0.031454113894851754,56.58,6.007735753916687,-0.29623036649214657,0.031454113894851754,0.0427906976744186,0.01023725520571732,0.5038095238095238,0.05757333443963763,0.9700531561461793,0.003993765547876738,0.8867919940482318,0.011297007912487542,0.9572093023255814,0.010237255205717301,0.920358580942817,0.007763752742414426,86.0,0.0,0.9628839032229916,0.008628770742913754,0.8992380952380952,0.0115146668879275,0.9296905955822019,0.0071121166170460106,105.0,0.0,82.32000000000001,0.8804039476916891,3.6799999999999997,0.8804039476916895,10.58,1.2090400232323901,94.41999999999999,1.2090400232323892,0.9572093023255814,0.010237255205717301,0.8867919940482318,0.011297007912487542,0.0427906976744186,0.01023725520571732,0.10076190476190476,0.011514666887927518,0.9362637362637363,0.013285929678862454,0.9402948295933247,0.012936817790218765,0.9146666666666666,0.02305120440869321,0.9679544330549644,0.017271543445163504,0.2512820512820513,0.06107935804977184,68.6,16.674664747587716,-0.2512820512820513,0.06107935804977184,0.03739837398373984,0.02106163601921458,0.42666666666666664,0.11525602204346612,0.9793279132791328,0.00557953857125497,0.903041807354764,0.021893671605752025,0.9626016260162602,0.021061636019214583,0.931594491902381,0.013855897888899014,123.0,0.0,0.9679544330549644,0.017271543445163504,0.9146666666666666,0.02305120440869321,0.9402948295933247,0.012936817790218765,150.0,0.0,118.4,2.590581230363393,4.6,2.590581230363393,12.8,3.457680661303984,137.2,3.457680661303984,0.9626016260162602,0.021061636019214583,0.903041807354764,0.021893671605752025,0.03739837398373984,0.02106163601921458,0.08533333333333334,0.023051204408693227,random_forest
random_forest_opt_fold3,binary,"[0, 1]",2,0.9248167539267016,0.007595934664564322,0.9289309645508735,0.007335458234355069,0.8952380952380953,0.012013262176777471,0.9659055033817191,0.009221926568647933,0.3055497382198953,0.03258173323365504,58.36,6.223111047628116,-0.3055497382198953,0.03258173323365504,0.03906976744186046,0.011061121849139205,0.5238095238095237,0.06006631088388728,0.9700287929125139,0.004111930896493844,0.8832404238799251,0.011587094044800938,0.9609302325581395,0.011061121849139223,0.9201355195359756,0.007979013006704262,86.0,0.0,0.9659055033817191,0.009221926568647933,0.8952380952380953,0.012013262176777471,0.9289309645508735,0.007335458234355069,105.0,0.0,82.64,0.9512564790259702,3.3600000000000003,0.9512564790259715,11.0,1.2613925285616336,94.0,1.2613925285616345,0.9609302325581395,0.011061121849139223,0.8832404238799251,0.011587094044800938,0.03906976744186046,0.011061121849139205,0.10476190476190476,0.012013262176777464,0.9399267399267399,0.011217273824523403,0.9434504779045729,0.011055744464022665,0.9133333333333333,0.021081851067789207,0.9760740958267059,0.014055126493057693,0.25054945054945055,0.055530727455349434,68.4,15.159888595310397,-0.25054945054945055,0.055530727455349434,0.027642276422764227,0.016793423723392594,0.4333333333333333,0.10540925533894598,0.9793875338753388,0.0058699212015198635,0.9024738315959955,0.020037947934872197,0.9723577235772357,0.01679342372339258,0.9358958984040857,0.011500333990278739,123.0,0.0,0.9760740958267059,0.014055126493057693,0.9133333333333333,0.021081851067789207,0.9434504779045729,0.011055744464022665,150.0,0.0,119.6,2.065591117977289,3.4,2.065591117977289,13.0,3.1622776601683795,137.0,3.1622776601683795,0.9723577235772357,0.01679342372339258,0.9024738315959955,0.020037947934872197,0.027642276422764227,0.016793423723392594,0.08666666666666668,0.0210818510677892,random_forest
random_forest_opt_fold2,binary,"[0, 1]",2,0.9247120418848169,0.007194800219599693,0.9290152548045771,0.0069775115183237976,0.8973333333333333,0.011791418105652186,0.9635651486826123,0.008219707632617696,0.3010471204188482,0.031956716857293684,57.500000000000014,6.103732919743094,-0.3010471204188482,0.031956716857293684,0.04186046511627907,0.009805512124553113,0.5133333333333333,0.05895709052826108,0.9699424141749724,0.004093992199956269,0.8849145069025001,0.011499622154356296,0.9581395348837208,0.00980551212455313,0.9198024004774943,0.007500419626564175,86.0,0.0,0.9635651486826123,0.008219707632617696,0.8973333333333333,0.011791418105652186,0.9290152548045771,0.0069775115183237976,105.0,0.0,82.39999999999999,0.8432740427115651,3.6000000000000005,0.8432740427115677,10.78,1.2380989010934824,94.22,1.2380989010934804,0.9581395348837208,0.00980551212455313,0.8849145069025001,0.011499622154356296,0.04186046511627907,0.009805512124553113,0.10266666666666666,0.011791418105652218,0.9380952380952381,0.009528504525092383,0.9418309741662197,0.009562988797060103,0.9133333333333333,0.020608041101101572,0.9726466722888741,0.013797461476639215,0.2523809523809524,0.05289768491368351,68.9,14.4410679814356,-0.2523809523809524,0.05289768491368351,0.03170731707317073,0.016462159944159824,0.4333333333333333,0.10304020550550781,0.9789972899728998,0.006373693373177089,0.9021264208648297,0.019273781590930766,0.9682926829268291,0.01646215994415981,0.933805156144819,0.009589096184556103,123.0,0.0,0.9726466722888741,0.013797461476639215,0.9133333333333333,0.020608041101101572,0.9418309741662197,0.009562988797060103,150.0,0.0,119.1,2.0248456731316584,3.9,2.024845673131659,13.0,3.0912061651652345,137.0,3.0912061651652345,0.9682926829268291,0.01646215994415981,0.9021264208648297,0.019273781590930766,0.03170731707317073,0.016462159944159824,0.08666666666666668,0.020608041101101565,random_forest
svm_opt_fold9,binary,"[0, 1]",2,0.925759162303665,0.008725305382196734,0.9294488997327616,0.00867391260997642,0.892,0.01408465210944491,0.9707784253142723,0.007502792110600875,0.3117277486910995,0.038992798576283176,59.54,7.447624528070082,-0.3117277486910995,0.038992798576283176,0.03302325581395348,0.008548247288117969,0.54,0.07042326054722466,0.9698682170542636,0.0037793669381700644,0.8808157464790263,0.013829509749541617,0.9669767441860465,0.00854824728811799,0.9216087233137902,0.00878118171854607,86.0,0.0,0.9707784253142723,0.007502792110600875,0.892,0.01408465210944491,0.9294488997327616,0.00867391260997642,105.0,0.0,83.16,0.7351492667781477,2.84,0.7351492667781453,11.34,1.4788884714917188,93.66,1.4788884714917199,0.9669767441860465,0.00854824728811799,0.8808157464790263,0.013829509749541617,0.03302325581395348,0.008548247288117969,0.10800000000000001,0.014084652109444942,0.9351648351648352,0.012216115690628323,0.9386974155582013,0.012078878500441526,0.9046666666666665,0.019888578520235067,0.9756614544661562,0.01082086459202045,0.2743589743589744,0.05478065215691303,74.9,14.955118038837258,-0.2743589743589744,0.05478065215691303,0.027642276422764227,0.012826189231652282,0.4766666666666667,0.0994428926011753,0.9783035230352303,0.006215628315925352,0.8935874606860651,0.019459866628121467,0.9723577235772357,0.01282618923165228,0.9311762402231876,0.01237841242730339,123.0,0.0,0.9756614544661562,0.01082086459202045,0.9046666666666665,0.019888578520235067,0.9386974155582013,0.012078878500441526,150.0,0.0,119.6,1.577621275493231,3.4,1.577621275493231,14.3,2.9832867780352594,135.7,2.9832867780352594,0.9723577235772357,0.01282618923165228,0.8935874606860651,0.019459866628121467,0.027642276422764227,0.012826189231652282,0.09533333333333334,0.019888578520235067,svm
extra_trees_opt_fold3,binary,"[0, 1]",2,0.9276439790575916,0.005723619766030337,0.9321908461040229,0.005457173159558486,0.9060952380952381,0.009333549290234526,0.9603263516884235,0.007122656474927062,0.278848167539267,0.025102029190819504,53.260000000000005,4.794487575446527,-0.278848167539267,0.025102029190819504,0.046046511627906975,0.008618258672674295,0.46952380952380957,0.04666774645117267,0.9698338870431893,0.003692255345493704,0.8933524357620733,0.00935451127472086,0.953953488372093,0.008618258672674286,0.9223976959897351,0.006081728096425756,86.0,0.0,0.9603263516884235,0.007122656474927062,0.9060952380952381,0.009333549290234526,0.9321908461040229,0.005457173159558486,105.0,0.0,82.03999999999999,0.7411702458499907,3.96,0.7411702458499893,9.86,0.9800226754746262,95.14000000000001,0.9800226754746257,0.953953488372093,0.008618258672674286,0.8933524357620733,0.00935451127472086,0.046046511627906975,0.008618258672674295,0.09390476190476191,0.009333549290234536,0.9362637362637363,0.01317323952064583,0.9403658432394261,0.012923939715601714,0.916,0.023349200953891005,0.9666018682347433,0.01636504465808683,0.24835164835164836,0.06196626307299544,67.8,16.916789818927754,-0.24835164835164836,0.06196626307299544,0.03902439024390244,0.019840656062572494,0.42000000000000004,0.11674600476945507,0.9780162601626016,0.006374254122294023,0.9042883103008655,0.02221488061502419,0.9609756097560977,0.0198406560625725,0.9315024664264252,0.013591812147457394,123.0,0.0,0.9666018682347433,0.01636504465808683,0.916,0.023349200953891005,0.9403658432394261,0.012923939715601714,150.0,0.0,118.2,2.440400695696417,4.8,2.440400695696417,12.6,3.5023801430836525,137.4,3.502380143083653,0.9609756097560977,0.0198406560625725,0.9042883103008655,0.02221488061502419,0.03902439024390244,0.019840656062572494,0.08399999999999999,0.02334920095389102,extra_trees
