,model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing
10,minmax_random_forest,binary,"[0, 1]",2,0.9192670157068061,0.007295690401100503,0.9347985347985348,0.011163984811391886,0.9254420323756024,0.00692628686729718,0.9398069128660678,0.01036871350801692,0.9116190476190477,0.011505911151821492,0.9266666666666665,0.019116278371205834,0.9403151113846608,0.007736596574489712,0.9538160603656459,0.018211297913539842,0.2750785340314136,0.031421561918371345,0.22637362637362637,0.04889496302312159,52.540000000000006,6.001518326408929,61.8,13.348324905312195,-0.2750785340314136,0.031421561918371345,-0.22637362637362637,0.04889496302312159,0.0713953488372093,0.009869651028156116,0.055284552845528454,0.023249442373471235,0.4419047619047619,0.057529555759107516,0.3666666666666667,0.09558139185602918,0.9664584717607972,0.0044314589754029824,0.9769674796747967,0.006239872299397498,0.8965288768631121,0.012031903188296741,0.9140376193405968,0.018983443337271824,0.9286046511627909,0.009869651028156113,0.9447154471544715,0.02324944237347123,0.9119007469468867,0.007786388399451938,0.9288305399987392,0.012326635455022451,86.0,0.0,123.0,0.0,0.9403151113846608,0.007736596574489712,0.9538160603656459,0.018211297913539842,0.9116190476190477,0.011505911151821492,0.9266666666666665,0.019116278371205834,0.9254420323756024,0.00692628686729718,0.9398069128660678,0.01036871350801692,105.0,0.0,150.0,0.0,79.86,0.8487899884214255,116.2,2.8596814119369625,6.14,0.848789988421426,6.8,2.859681411936962,9.280000000000001,1.2081206709412582,11.0,2.8674417556808756,95.72,1.2081206709412582,139.0,2.8674417556808756,0.9286046511627909,0.009869651028156113,0.9447154471544715,0.02324944237347123,0.8965288768631121,0.012031903188296741,0.9140376193405968,0.018983443337271824,0.0713953488372093,0.009869651028156116,0.055284552845528454,0.023249442373471235,0.08838095238095237,0.011505911151821504,0.07333333333333333,0.019116278371205837,X_STATS
11,minmax_extra_trees,binary,"[0, 1]",2,0.9191623036649215,0.007132727273686464,0.9347985347985348,0.012665496927853407,0.9256773083721619,0.006613994735023275,0.9398454197767983,0.011768265673682334,0.9158095238095239,0.011135573977596848,0.9273333333333333,0.01948725446079444,0.9363156828382193,0.009029425892812517,0.9531510578268708,0.01853155117100794,0.26596858638743454,0.02986282671721806,0.22490842490842491,0.051577727760355456,50.8,5.70379990298865,61.4,14.080719678577038,-0.26596858638743454,0.02986282671721806,-0.22490842490842491,0.051577727760355456,0.07674418604651165,0.011756396037289228,0.05609756097560975,0.023138617025622286,0.42095238095238086,0.05567786988798415,0.36333333333333334,0.09743627230397223,0.9676622369878183,0.0038572857376759405,0.9775609756097563,0.0054230043160715564,0.900391561670833,0.011697543357081234,0.9146489240285041,0.01976903293383711,0.9232558139534884,0.0117563960372892,0.9439024390243903,0.02313861702562228,0.9113253690599104,0.00785419149737139,0.9287828849165166,0.01388221076762032,86.0,0.0,123.0,0.0,0.9363156828382193,0.009029425892812517,0.9531510578268708,0.01853155117100794,0.9158095238095239,0.011135573977596848,0.9273333333333333,0.01948725446079444,0.9256773083721619,0.006613994735023275,0.9398454197767983,0.011768265673682334,105.0,0.0,150.0,0.0,79.4,1.0110500592068745,116.1,2.8460498941515415,6.6,1.0110500592068734,6.9,2.8460498941515415,8.84,1.169235267647667,10.9,2.923088169119167,96.16,1.169235267647665,139.1,2.923088169119167,0.9232558139534884,0.0117563960372892,0.9439024390243903,0.02313861702562228,0.900391561670833,0.011697543357081234,0.9146489240285041,0.01976903293383711,0.07674418604651165,0.011756396037289228,0.05609756097560975,0.023138617025622286,0.08419047619047619,0.011135573977596827,0.07266666666666666,0.019487254460794447,X_STATS
12,minmax_xgboost,binary,"[0, 1]",2,0.9109947643979058,0.0073877872560267795,0.9304029304029304,0.008633782432070178,0.91734750014673,0.007095195954493868,0.9354742843386408,0.008222006892104831,0.8996190476190475,0.011359580118500487,0.9186666666666665,0.01957574715159575,0.936500143335693,0.008490841773383733,0.9535035828092914,0.01823907228364139,0.30973821989528794,0.0309714863139627,0.24835164835164836,0.04778469045992661,59.160000000000004,5.915553885966873,67.8,13.045220495559965,-0.30973821989528794,0.0309714863139627,-0.24835164835164836,0.04778469045992661,0.07511627906976745,0.010744197232563502,0.055284552845528454,0.022281631209858502,0.5019047619047619,0.05679790059250252,0.4066666666666666,0.09787873575797884,0.9629545957918051,0.0050029470045742435,0.9746178861788616,0.007356515417058133,0.8838678646094351,0.011256501479934016,0.9055569679430817,0.018143412671714182,0.9248837209302325,0.010744197232563474,0.9447154471544715,0.022281631209858484,0.9034958542271516,0.007824049991649169,0.9244092368873164,0.009387452526916779,86.0,0.0,123.0,0.0,0.936500143335693,0.008490841773383733,0.9535035828092914,0.01823907228364139,0.8996190476190475,0.011359580118500487,0.9186666666666665,0.01957574715159575,0.91734750014673,0.007095195954493868,0.9354742843386408,0.008222006892104831,105.0,0.0,150.0,0.0,79.53999999999999,0.9240009620004612,116.2,2.7406406388125952,6.459999999999999,0.9240009620004611,6.8,2.7406406388125957,10.54,1.1927559124425529,12.2,2.936362072739365,94.46000000000001,1.1927559124425522,137.8,2.936362072739365,0.9248837209302325,0.010744197232563474,0.9447154471544715,0.022281631209858484,0.8838678646094351,0.011256501479934016,0.9055569679430817,0.018143412671714182,0.07511627906976745,0.010744197232563502,0.055284552845528454,0.022281631209858502,0.10038095238095239,0.011359580118500502,0.08133333333333334,0.019575747151595768,X_STATS
13,minmax_adaboost,binary,"[0, 1]",2,0.9063874345549741,0.007341468384019435,0.9230769230769231,0.014447081277410541,0.9131313672839859,0.007326171293261518,0.9292281267921025,0.013771731427785056,0.8963809523809525,0.013172116804967557,0.9199999999999999,0.021773242158072668,0.9314239960438414,0.007092148687344046,0.9389888011987093,0.015234394277870324,0.3214659685863874,0.03542370528827999,0.25274725274725274,0.05996595437269194,61.40000000000001,6.765927710061479,69.0,16.3707055437449,-0.3214659685863874,0.03542370528827999,-0.25274725274725274,0.05996595437269194,0.08139534883720931,0.008838569186815023,0.07317073170731707,0.01954228333584818,0.518095238095238,0.06586058402483777,0.39999999999999997,0.10886621079036347,0.9594119601328902,0.005580107238846463,0.9745555555555555,0.006612249541079642,0.8800174617929055,0.012906696589514004,0.9052752197839125,0.02250078196352785,0.9186046511627908,0.008838569186815004,0.9268292682926831,0.019542283335848173,0.8983819578568202,0.007386126117536507,0.9157090381660075,0.015337364086008583,86.0,0.0,123.0,0.0,0.9314239960438414,0.007092148687344046,0.9389888011987093,0.015234394277870324,0.8963809523809525,0.013172116804967557,0.9199999999999999,0.021773242158072668,0.9131313672839859,0.007326171293261518,0.9292281267921025,0.013771731427785056,105.0,0.0,150.0,0.0,79.0,0.7601169500660898,114.0,2.4037008503093262,7.0,0.7601169500660919,9.0,2.4037008503093262,10.879999999999999,1.3830722645215934,12.0,3.265986323710904,94.11999999999999,1.3830722645215925,138.0,3.265986323710904,0.9186046511627908,0.008838569186815004,0.9268292682926831,0.019542283335848173,0.8800174617929055,0.012906696589514004,0.9052752197839125,0.02250078196352785,0.08139534883720931,0.008838569186815023,0.07317073170731707,0.01954228333584818,0.10361904761904764,0.013172116804967562,0.08000000000000002,0.021773242158072696,X_STATS
14,minmax_svm,binary,"[0, 1]",2,0.9201047120418849,0.006166266037856566,0.9336996336996337,0.012741778117894556,0.923806606116908,0.006253332578408321,0.9366865350541925,0.013161701618812789,0.8828571428571428,0.012642735080469761,0.8946666666666667,0.024098563043068365,0.9694390578809647,0.007853552007756,0.9833026228495948,0.009966311647845866,0.3374869109947644,0.03295815099287822,0.2978021978021978,0.06488676666841066,64.46000000000001,6.2950068396397425,81.3,17.71408730047611,-0.3374869109947644,0.03295815099287822,-0.2978021978021978,0.06488676666841066,0.034418604651162796,0.009289396700121081,0.01869918699186992,0.011529564978960787,0.5857142857142856,0.06321367540234882,0.5266666666666667,0.12049281521534187,0.9637464008859358,0.00462853763978801,0.9741815718157183,0.0065661998685077735,0.871782408679158,0.011826502644630196,0.8848286906794078,0.022134184249568388,0.9655813953488372,0.009289396700121086,0.98130081300813,0.011529564978960764,0.915963929335011,0.006109601054645501,0.9303775697564959,0.012285026353934693,86.0,0.0,123.0,0.0,0.9694390578809647,0.007853552007756,0.9833026228495948,0.009966311647845866,0.8828571428571428,0.012642735080469761,0.8946666666666667,0.024098563043068365,0.923806606116908,0.006253332578408321,0.9366865350541925,0.013161701618812789,105.0,0.0,150.0,0.0,83.03999999999999,0.7988881162104126,120.7,1.4181364924121764,2.96,0.7988881162104129,2.3,1.4181364924121764,12.3,1.3274871834493254,15.8,3.614784456460256,92.69999999999999,1.3274871834493263,134.2,3.6147844564602556,0.9655813953488372,0.009289396700121086,0.98130081300813,0.011529564978960764,0.871782408679158,0.011826502644630196,0.8848286906794078,0.022134184249568388,0.034418604651162796,0.009289396700121081,0.01869918699186992,0.011529564978960787,0.11714285714285713,0.012642735080469765,0.10533333333333332,0.024098563043068368,X_STATS
15,minmax_logistic_regression,binary,"[0, 1]",2,0.9054450261780106,0.0052946064335738455,0.9175824175824177,0.009652862210526188,0.9124026513884124,0.004470237443650476,0.9236359197541081,0.009547779036159394,0.8958095238095239,0.009419534978109538,0.908,0.020318452356733265,0.9303158568033666,0.013954706292480917,0.9402417820215104,0.01302821102987017,0.32366492146596865,0.02063444301947505,0.2846153846153846,0.05214833177575572,61.82000000000001,3.941178616719738,77.7,14.236494574781315,-0.32366492146596865,0.02063444301947505,-0.2846153846153846,0.05214833177575572,0.08279069767441861,0.01758169612692693,0.07073170731707316,0.017161127586978388,0.5209523809523808,0.04709767489054784,0.4600000000000001,0.1015922617836663,0.9541173864894796,0.0069221376223620465,0.9646775067750678,0.00699810183769858,0.8787846549450613,0.00793586192822121,0.8928406287716981,0.020075558155644456,0.9172093023255814,0.017581696126926893,0.9292682926829269,0.017161127586978377,0.8971943635648119,0.00652136449356135,0.9104359132735885,0.009889401244920923,86.0,0.0,123.0,0.0,0.9303158568033666,0.013954706292480917,0.9402417820215104,0.01302821102987017,0.8958095238095239,0.009419534978109538,0.908,0.020318452356733265,0.9124026513884124,0.004470237443650476,0.9236359197541081,0.009547779036159394,105.0,0.0,150.0,0.0,78.88000000000001,1.5120258669157152,114.3,2.1108186931983415,7.12,1.5120258669157158,8.7,2.110818693198342,10.94,0.9890511727015049,13.8,3.0477678535099892,94.05999999999999,0.9890511727015066,136.2,3.0477678535099892,0.9172093023255814,0.017581696126926893,0.9292682926829269,0.017161127586978377,0.8787846549450613,0.00793586192822121,0.8928406287716981,0.020075558155644456,0.08279069767441861,0.01758169612692693,0.07073170731707316,0.017161127586978388,0.1041904761904762,0.00941953497810957,0.092,0.020318452356733265,X_STATS
16,minmax_knn,binary,"[0, 1]",2,0.7657591623036649,0.01352772595578525,0.7897435897435898,0.022921025700136398,0.738205775272216,0.01912286999062439,0.7687756345841562,0.028122208418747126,0.6032380952380952,0.024211214707475746,0.6373333333333333,0.032233714425722204,0.9538609008767063,0.01050805425486498,0.9694202435337891,0.021877998644935892,1.1067015706806285,0.06632029020093809,1.0073260073260073,0.09306881074558977,211.37999999999997,12.667175428379181,275.0,25.407785333546006,-1.1067015706806285,0.06632029020093809,-1.0073260073260073,0.09306881074558977,0.035813953488372095,0.008576320425388731,0.02439024390243903,0.017139716315275767,1.983809523809524,0.12105607353737873,1.8133333333333332,0.161168572128611,0.8811816168327796,0.00817978553468402,0.8921084010840108,0.012250833300119739,0.666371903416038,0.013260475107740838,0.6884452933459876,0.021393448856731976,0.9641860465116278,0.008576320425388738,0.9756097560975612,0.017139716315275763,0.7878249112753364,0.009967513502995825,0.8071543703251521,0.019140411690087383,86.0,0.0,123.0,0.0,0.9538609008767063,0.01050805425486498,0.9694202435337891,0.021877998644935892,0.6032380952380952,0.024211214707475746,0.6373333333333333,0.032233714425722204,0.738205775272216,0.01912286999062439,0.7687756345841562,0.028122208418747126,105.0,0.0,150.0,0.0,82.91999999999999,0.7375635565834274,120.0,2.1081851067789197,3.08,0.737563556583431,3.0,2.1081851067789197,41.66,2.542177544284953,54.4,4.835057163858332,63.33999999999999,2.542177544284951,95.6,4.835057163858332,0.9641860465116278,0.008576320425388738,0.9756097560975612,0.017139716315275763,0.666371903416038,0.013260475107740838,0.6884452933459876,0.021393448856731976,0.035813953488372095,0.008576320425388731,0.02439024390243903,0.017139716315275767,0.39676190476190476,0.024211214707475733,0.36266666666666664,0.03223371442572222,X_STATS
17,minmax_gaussian_nb,binary,"[0, 1]",2,0.8997905759162302,0.00967351381569494,0.9120879120879122,0.010503449654508699,0.9080846182906159,0.00895745669636162,0.9188169118485229,0.01011117783164021,0.9003809523809524,0.013470197033186767,0.9059999999999999,0.02071559322030472,0.9166174711114679,0.012245801856253303,0.9325383742192394,0.01687379402425279,0.31926701570680627,0.036768525149132356,0.29450549450549446,0.05238081007292445,60.98,7.022788303484277,80.4,14.299961149908375,-0.31926701570680627,0.036768525149132356,-0.29450549450549446,0.05238081007292445,0.10093023255813953,0.01619394502700092,0.0804878048780488,0.02216596753027483,0.4980952380952381,0.06735098516593409,0.47000000000000003,0.10357796610152371,0.9165415282392028,0.012979082963916663,0.9324932249322494,0.010807312629963985,0.8815270579443514,0.014386549148574877,0.8897391839263316,0.01951637322388492,0.8990697674418605,0.016193945027000927,0.919512195121951,0.02216596753027484,0.8897428737211692,0.010664346649844312,0.9040703271459648,0.011307071505097896,86.0,0.0,123.0,0.0,0.9166174711114679,0.012245801856253303,0.9325383742192394,0.01687379402425279,0.9003809523809524,0.013470197033186767,0.9059999999999999,0.02071559322030472,0.9080846182906159,0.00895745669636162,0.9188169118485229,0.01011117783164021,105.0,0.0,150.0,0.0,77.32000000000002,1.3926792723220816,113.1,2.726414006223804,8.679999999999998,1.3926792723220789,9.9,2.726414006223804,10.46,1.4143706884846154,14.1,3.1073389830457114,94.53999999999999,1.4143706884846132,135.9,3.1073389830457114,0.8990697674418605,0.016193945027000927,0.919512195121951,0.02216596753027484,0.8815270579443514,0.014386549148574877,0.8897391839263316,0.01951637322388492,0.10093023255813953,0.01619394502700092,0.0804878048780488,0.02216596753027483,0.09961904761904763,0.01347019703318681,0.09400000000000001,0.020715593220304744,X_STATS
18,standard_decision_tree,binary,"[0, 1]",2,0.8603141361256543,0.008777509422129126,0.8794871794871796,0.018229347863209882,0.8730890451908838,0.007799878751460862,0.8915084860810971,0.015609203709362534,0.8748571428571429,0.008936381064254907,0.9006666666666667,0.026564619559588637,0.872530098646687,0.010576236373944203,0.8835722453075474,0.02879100804754694,0.414869109947644,0.026387988581125347,0.33882783882783885,0.06639036249227788,79.23999999999998,5.04010581899494,92.5,18.12456896039186,-0.414869109947644,0.026387988581125347,-0.33882783882783885,0.06639036249227788,0.1574418604651163,0.014545990588371195,0.14634146341463414,0.04319072479812799,0.6257142857142858,0.04468190532127438,0.4966666666666667,0.13282309779794316,0.8587076411960133,0.00910909548478254,0.8771626016260162,0.019514357377935776,0.8479497577665045,0.009455148717611935,0.8768945492975847,0.028306525913788683,0.8425581395348838,0.014545990588371251,0.8536585365853657,0.04319072479812799,0.8443825835711658,0.010260010562839192,0.8642289546510431,0.022592756964502587,86.0,0.0,123.0,0.0,0.872530098646687,0.010576236373944203,0.8835722453075474,0.02879100804754694,0.8748571428571429,0.008936381064254907,0.9006666666666667,0.026564619559588637,0.8730890451908838,0.007799878751460862,0.8915084860810971,0.015609203709362534,105.0,0.0,150.0,0.0,72.46000000000001,1.2509551905999228,105.0,5.312459150169742,13.539999999999997,1.2509551905999226,18.0,5.312459150169742,13.14,0.9383200117467626,14.9,3.984692933938295,91.86,0.938320011746763,135.1,3.9846929339382946,0.8425581395348838,0.014545990588371251,0.8536585365853657,0.04319072479812799,0.8479497577665045,0.009455148717611935,0.8768945492975847,0.028306525913788683,0.1574418604651163,0.014545990588371195,0.14634146341463414,0.04319072479812799,0.12514285714285714,0.008936381064254885,0.09933333333333333,0.026564619559588633,X_STATS
19,standard_random_forest,binary,"[0, 1]",2,0.9180104712041885,0.00803626548873295,0.9351648351648352,0.010510544183959592,0.9243405056247875,0.007552706924848987,0.9401972070546792,0.00954207202095873,0.9112380952380951,0.012219542068540324,0.9273333333333333,0.01676268636946318,0.93846527090905,0.009648723913110403,0.9538990822452847,0.01944909996439914,0.27717277486910996,0.03321956407866204,0.22454212454212455,0.041837780998734725,52.94,6.34493673902445,61.3,11.421714212654576,-0.27717277486910996,0.03321956407866204,-0.22454212454212455,0.041837780998734725,0.07372093023255814,0.012259341288633745,0.05528455284552845,0.024778600435040564,0.4438095238095238,0.06109771034270174,0.3633333333333334,0.08381343184731604,0.9664318936877077,0.0043501686633498834,0.97679945799458,0.0061522118458219015,0.8959075319401906,0.012717306589989106,0.914670278097564,0.016499216427541874,0.9262790697674419,0.012259341288633721,0.9447154471544715,0.024778600435040557,0.9104454386032709,0.008688233291413732,0.929159969550423,0.011899735416871797,86.0,0.0,123.0,0.0,0.93846527090905,0.009648723913110403,0.9538990822452847,0.01944909996439914,0.9112380952380951,0.012219542068540324,0.9273333333333333,0.01676268636946318,0.9243405056247875,0.007552706924848987,0.9401972070546792,0.00954207202095873,105.0,0.0,150.0,0.0,79.66,1.054303350822502,116.2,3.04776785350999,6.34,1.054303350822502,6.8,3.04776785350999,9.32,1.283051917196737,10.9,2.5144029554194813,95.67999999999999,1.2830519171967363,139.1,2.514402955419481,0.9262790697674419,0.012259341288633721,0.9447154471544715,0.024778600435040557,0.8959075319401906,0.012717306589989106,0.914670278097564,0.016499216427541874,0.07372093023255814,0.012259341288633745,0.05528455284552845,0.024778600435040564,0.08876190476190475,0.012219542068540352,0.07266666666666666,0.01676268636946321,X_STATS
20,standard_extra_trees,binary,"[0, 1]",2,0.9191623036649215,0.007132727273686464,0.9347985347985348,0.012665496927853407,0.9256773083721619,0.006613994735023275,0.9398454197767983,0.011768265673682334,0.9158095238095239,0.011135573977596848,0.9273333333333333,0.01948725446079444,0.9363156828382193,0.009029425892812517,0.9531510578268708,0.01853155117100794,0.26596858638743454,0.02986282671721806,0.22490842490842491,0.051577727760355456,50.8,5.70379990298865,61.4,14.080719678577038,-0.26596858638743454,0.02986282671721806,-0.22490842490842491,0.051577727760355456,0.07674418604651165,0.011756396037289228,0.05609756097560975,0.023138617025622286,0.42095238095238086,0.05567786988798415,0.36333333333333334,0.09743627230397223,0.9676622369878183,0.0038572857376759405,0.9775609756097563,0.0054230043160715564,0.900391561670833,0.011697543357081234,0.9146489240285041,0.01976903293383711,0.9232558139534884,0.0117563960372892,0.9439024390243903,0.02313861702562228,0.9113253690599104,0.00785419149737139,0.9287828849165166,0.01388221076762032,86.0,0.0,123.0,0.0,0.9363156828382193,0.009029425892812517,0.9531510578268708,0.01853155117100794,0.9158095238095239,0.011135573977596848,0.9273333333333333,0.01948725446079444,0.9256773083721619,0.006613994735023275,0.9398454197767983,0.011768265673682334,105.0,0.0,150.0,0.0,79.4,1.0110500592068745,116.1,2.8460498941515415,6.6,1.0110500592068734,6.9,2.8460498941515415,8.84,1.169235267647667,10.9,2.923088169119167,96.16,1.169235267647665,139.1,2.923088169119167,0.9232558139534884,0.0117563960372892,0.9439024390243903,0.02313861702562228,0.900391561670833,0.011697543357081234,0.9146489240285041,0.01976903293383711,0.07674418604651165,0.011756396037289228,0.05609756097560975,0.023138617025622286,0.08419047619047619,0.011135573977596827,0.07266666666666666,0.019487254460794447,X_STATS
21,standard_xgboost,binary,"[0, 1]",2,0.9115183246073298,0.007037293247349366,0.9307692307692308,0.00818161932490888,0.9178612836838422,0.006697628569111111,0.9357394812761927,0.007907598337621858,0.9003809523809524,0.01035718846915699,0.9179999999999999,0.019888578520235047,0.9367117482768291,0.008480599130748678,0.9547728614758302,0.017494265945327096,0.3075392670157068,0.028330579953298525,0.24945054945054945,0.04848620293157012,58.739999999999995,5.411140771080016,68.1,13.236733400318641,-0.3075392670157068,0.028330579953298525,-0.24945054945054945,0.04848620293157012,0.07488372093023256,0.010730205564650094,0.05365853658536586,0.02140749881640271,0.49809523809523804,0.05178594234578499,0.41,0.09944289260117531,0.9628726467331118,0.004971831340701139,0.9745311653116531,0.0072181272085861245,0.8846440756649331,0.01031795541715268,0.905023957646292,0.01847713247276575,0.9251162790697673,0.010730205564650068,0.9463414634146343,0.021407498816402703,0.9040293912847334,0.007533718012903688,0.9249088416303994,0.008766023761630045,86.0,0.0,123.0,0.0,0.9367117482768291,0.008480599130748678,0.9547728614758302,0.017494265945327096,0.9003809523809524,0.01035718846915699,0.9179999999999999,0.019888578520235047,0.9178612836838422,0.006697628569111111,0.9357394812761927,0.007907598337621858,105.0,0.0,150.0,0.0,79.56,0.9227976785599084,116.4,2.6331223544175333,6.4399999999999995,0.9227976785599079,6.6,2.6331223544175333,10.459999999999999,1.087504789261485,12.3,2.9832867780352594,94.53999999999999,1.0875047892614855,137.7,2.9832867780352594,0.9251162790697673,0.010730205564650068,0.9463414634146343,0.021407498816402703,0.8846440756649331,0.01031795541715268,0.905023957646292,0.01847713247276575,0.07488372093023256,0.010730205564650094,0.05365853658536586,0.02140749881640271,0.09961904761904763,0.010357188469156998,0.08199999999999999,0.019888578520235064,X_STATS
22,standard_adaboost,binary,"[0, 1]",2,0.9063874345549741,0.007341468384019435,0.9230769230769231,0.014447081277410541,0.9131313672839859,0.007326171293261518,0.9292281267921025,0.013771731427785056,0.8963809523809525,0.013172116804967557,0.9199999999999999,0.021773242158072668,0.9314239960438414,0.007092148687344046,0.9389888011987093,0.015234394277870324,0.3214659685863874,0.03542370528827999,0.25274725274725274,0.05996595437269194,61.40000000000001,6.765927710061479,69.0,16.3707055437449,-0.3214659685863874,0.03542370528827999,-0.25274725274725274,0.05996595437269194,0.08139534883720931,0.008838569186815023,0.07317073170731707,0.01954228333584818,0.518095238095238,0.06586058402483777,0.39999999999999997,0.10886621079036347,0.9594053156146177,0.005584461029228569,0.9745555555555555,0.006612249541079642,0.8800174617929055,0.012906696589514004,0.9052752197839125,0.02250078196352785,0.9186046511627908,0.008838569186815004,0.9268292682926831,0.019542283335848173,0.8983819578568202,0.007386126117536507,0.9157090381660075,0.015337364086008583,86.0,0.0,123.0,0.0,0.9314239960438414,0.007092148687344046,0.9389888011987093,0.015234394277870324,0.8963809523809525,0.013172116804967557,0.9199999999999999,0.021773242158072668,0.9131313672839859,0.007326171293261518,0.9292281267921025,0.013771731427785056,105.0,0.0,150.0,0.0,79.0,0.7601169500660898,114.0,2.4037008503093262,7.0,0.7601169500660919,9.0,2.4037008503093262,10.879999999999999,1.3830722645215934,12.0,3.265986323710904,94.11999999999999,1.3830722645215925,138.0,3.265986323710904,0.9186046511627908,0.008838569186815004,0.9268292682926831,0.019542283335848173,0.8800174617929055,0.012906696589514004,0.9052752197839125,0.02250078196352785,0.08139534883720931,0.008838569186815023,0.07317073170731707,0.01954228333584818,0.10361904761904764,0.013172116804967562,0.08000000000000002,0.021773242158072696,X_STATS
23,standard_svm,binary,"[0, 1]",2,0.9089005235602095,0.008095925657761368,0.9241758241758242,0.014348712620681428,0.9160560337676191,0.007615303573443187,0.9295097247969423,0.013814591372651213,0.9041904761904764,0.01307535768474522,0.9106666666666665,0.019925788241297687,0.9291586476439706,0.009110002230744419,0.9493796182978608,0.013872169344367411,0.3017801047120419,0.035326586867057384,0.27216117216117214,0.05656412528358712,57.64,6.7473780916079615,74.3,15.44200620241928,-0.3017801047120419,0.035326586867057384,-0.27216117216117214,0.05656412528358712,0.08534883720930234,0.011809944588287229,0.05934959349593496,0.01672769578537774,0.4790476190476191,0.06537678842372617,0.44666666666666666,0.09962894120648841,0.9588671096345516,0.004684418979779298,0.9700840108401083,0.006642416535793348,0.8874939363511855,0.013786521669634254,0.8965591319215752,0.02053767559569816,0.9146511627906977,0.011809944588287241,0.9406504065040651,0.01672769578537774,0.9002864410863255,0.008759262442272195,0.9179418974334244,0.014977340791342556,86.0,0.0,123.0,0.0,0.9291586476439706,0.009110002230744419,0.9493796182978608,0.013872169344367411,0.9041904761904764,0.01307535768474522,0.9106666666666665,0.019925788241297687,0.9160560337676191,0.007615303573443187,0.9295097247969423,0.013814591372651213,105.0,0.0,150.0,0.0,78.66,1.0156552345927015,115.7,2.0575065816014617,7.339999999999999,1.0156552345927015,7.3,2.057506581601462,10.059999999999999,1.3729125568982496,13.4,2.988868236194653,94.94,1.3729125568982488,136.6,2.988868236194653,0.9146511627906977,0.011809944588287241,0.9406504065040651,0.01672769578537774,0.8874939363511855,0.013786521669634254,0.8965591319215752,0.02053767559569816,0.08534883720930234,0.011809944588287229,0.05934959349593496,0.01672769578537774,0.09580952380952382,0.013075357684745232,0.08933333333333335,0.01992578824129769,X_STATS
