,model,target_type,classes,n_classes,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,misclassification_cost_mean_cv_mean,misclassification_cost_mean_cv_std,misclassification_cost_mean_test_mean,misclassification_cost_mean_test_std,misclassification_cost_total_cv_mean,misclassification_cost_total_cv_std,misclassification_cost_total_test_mean,misclassification_cost_total_test_std,misclassification_score_cv_mean,misclassification_score_cv_std,misclassification_score_test_mean,misclassification_score_test_std,misclassification_cost_mean_true_class_0_cv_mean,misclassification_cost_mean_true_class_0_cv_std,misclassification_cost_mean_true_class_0_test_mean,misclassification_cost_mean_true_class_0_test_std,misclassification_cost_mean_true_class_1_cv_mean,misclassification_cost_mean_true_class_1_cv_std,misclassification_cost_mean_true_class_1_test_mean,misclassification_cost_mean_true_class_1_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,tn_cv_mean,tn_cv_std,tn_test_mean,tn_test_std,fp_cv_mean,fp_cv_std,fp_test_mean,fp_test_std,fn_cv_mean,fn_cv_std,fn_test_mean,fn_test_std,tp_cv_mean,tp_cv_std,tp_test_mean,tp_test_std,specificity_cv_mean,specificity_cv_std,specificity_test_mean,specificity_test_std,npv_cv_mean,npv_cv_std,npv_test_mean,npv_test_std,fpr_cv_mean,fpr_cv_std,fpr_test_mean,fpr_test_std,fnr_cv_mean,fnr_cv_std,fnr_test_mean,fnr_test_std,X_Processing
10,minmax_random_forest,binary,"[0, 1]",2,0.9206806282722513,0.006535770789205572,0.9340659340659341,0.01665223650425624,0.9260984144904745,0.006423340527115938,0.9389403464615989,0.01554064537573643,0.9052380952380952,0.01368581701257136,0.9233333333333332,0.025962936545662056,0.9487037345894056,0.008556386926013645,0.9558866501040383,0.024059245699760753,0.287696335078534,0.03533007845221059,0.2344322344322345,0.06865893000981464,54.95,6.748044984372223,64.0,18.743887892679396,-0.287696335078534,0.03533007845221059,-0.2344322344322345,0.06865893000981464,0.060465116279069774,0.010962895832349578,0.05284552845528455,0.030238365317644168,0.4738095238095238,0.06842908506285675,0.3833333333333333,0.12981468272831023,0.9677275747508306,0.004390552718571508,0.9776558265582656,0.005581153708158032,0.8912534118166828,0.013848481706248578,0.9109695214230891,0.025652274370172583,0.9395348837209303,0.010962895832349537,0.9471544715447153,0.030238365317644157,0.9143227120672689,0.006703425821497882,0.9282611593950648,0.018255170439150467,86.0,0.0,123.0,0.0,0.9487037345894056,0.008556386926013645,0.9558866501040383,0.024059245699760753,0.9052380952380952,0.01368581701257136,0.9233333333333332,0.025962936545662056,0.9260984144904745,0.006423340527115938,0.9389403464615989,0.01554064537573643,105.0,0.0,150.0,0.0,80.8,0.9428090415820648,116.5,3.719318934070233,5.2,0.9428090415820635,6.5,3.719318934070233,9.95,1.4370107863199915,11.5,3.8944404818493075,95.05,1.4370107863199926,138.5,3.8944404818493075,0.9395348837209303,0.010962895832349537,0.9471544715447153,0.030238365317644157,0.8912534118166828,0.013848481706248578,0.9109695214230891,0.025652274370172583,0.060465116279069774,0.010962895832349578,0.05284552845528455,0.030238365317644168,0.09476190476190476,0.013685817012571348,0.07666666666666667,0.025962936545662053,X_STATS
11,minmax_extra_trees,binary,"[0, 1]",2,0.9212041884816754,0.007450392393066831,0.9336996336996337,0.014075978302275546,0.9268183169032376,0.007173484165073974,0.9384831175736787,0.01354883028368441,0.9085714285714286,0.012698412698412717,0.9219999999999999,0.025541058690123745,0.9465959702642085,0.008358521771025536,0.9561988978705493,0.01745189440945067,0.2798429319371728,0.034091100832632816,0.23772893772893772,0.06733132602221936,53.45,6.511400259032871,64.9,18.381452004065885,-0.2798429319371728,0.034091100832632816,-0.23772893772893772,0.06733132602221936,0.0633720930232558,0.010533083908295498,0.052032520325203245,0.022082979715407437,0.45714285714285713,0.0634920634920635,0.39,0.1277052934506187,0.9680769656699889,0.004104336143516111,0.9792249322493225,0.005365856700092547,0.8944285126534531,0.013266675786396898,0.9096166930679772,0.025437484864973565,0.9366279069767443,0.010533083908295495,0.9479674796747968,0.02208297971540743,0.9145718243572623,0.0077978797168141035,0.9280436303543684,0.014866251105509447,86.0,0.0,123.0,0.0,0.9465959702642085,0.008358521771025536,0.9561988978705493,0.01745189440945067,0.9085714285714286,0.012698412698412717,0.9219999999999999,0.025541058690123745,0.9268183169032376,0.007173484165073974,0.9384831175736787,0.01354883028368441,105.0,0.0,150.0,0.0,80.55000000000001,0.9058452161134102,116.6,2.716206504995115,5.449999999999999,0.9058452161134127,6.4,2.716206504995115,9.6,1.3333333333333335,11.7,3.8311588035185618,95.4,1.333333333333335,138.3,3.8311588035185613,0.9366279069767443,0.010533083908295495,0.9479674796747968,0.02208297971540743,0.8944285126534531,0.013266675786396898,0.9096166930679772,0.025437484864973565,0.0633720930232558,0.010533083908295498,0.052032520325203245,0.022082979715407437,0.09142857142857144,0.012698412698412698,0.078,0.025541058690123745,X_STATS
12,minmax_xgboost,binary,"[0, 1]",2,0.9110994764397905,0.00669029009862939,0.9267399267399268,0.01268901690526649,0.9175980714336015,0.0066801836134526655,0.9323533412826894,0.011417870770661696,0.9013333333333333,0.014535384406641209,0.9186666666666667,0.02149935399546281,0.9352588945588589,0.00869495660918822,0.9472409063906323,0.024335567835241313,0.30586387434554974,0.037387070857713235,0.252014652014652,0.05324461395836199,58.42,7.14093053382323,68.8,14.535779610632822,-0.30586387434554974,0.037387070857713235,-0.252014652014652,0.05324461395836199,0.07697674418604651,0.011271008600729203,0.06341463414634146,0.030612512187410165,0.49333333333333335,0.07267692203320604,0.40666666666666673,0.107496769977314,0.964171650055371,0.0051254222936128,0.9758048780487805,0.005417958040915254,0.8854910421192553,0.014502472941359633,0.9049359368879598,0.021194564453306777,0.9230232558139535,0.011271008600729174,0.9365853658536587,0.03061251218741017,0.9033910869706048,0.006742897725916306,0.9200314503156075,0.01451593690679223,86.0,0.0,123.0,0.0,0.9352588945588589,0.00869495660918822,0.9472409063906323,0.024335567835241313,0.9013333333333333,0.014535384406641209,0.9186666666666667,0.02149935399546281,0.9175980714336015,0.0066801836134526655,0.9323533412826894,0.011417870770661696,105.0,0.0,150.0,0.0,79.38000000000001,0.9693067396627113,115.2,3.7653389990514503,6.619999999999999,0.9693067396627114,7.8,3.7653389990514508,10.36,1.5262153626973267,12.2,3.22490309931942,94.64000000000001,1.5262153626973267,137.8,3.2249030993194197,0.9230232558139535,0.011271008600729174,0.9365853658536587,0.03061251218741017,0.8854910421192553,0.014502472941359633,0.9049359368879598,0.021194564453306777,0.07697674418604651,0.011271008600729203,0.06341463414634146,0.030612512187410165,0.09866666666666667,0.014535384406641207,0.08133333333333333,0.0214993539954628,X_STATS
13,minmax_adaboost,binary,"[0, 1]",2,0.910261780104712,0.006379896180112485,0.9282051282051282,0.011083570908825613,0.9169171673674962,0.006174813446662985,0.9336207753070873,0.010776063060643068,0.9015238095238096,0.012272212752609087,0.9200000000000002,0.023726840560069577,0.9336596827159334,0.007823917331656586,0.9483119093782817,0.017654573210248558,0.30628272251308897,0.031994817278404676,0.24761904761904763,0.0599460618677914,58.5,6.111010100175293,67.6,16.36527488990705,-0.30628272251308897,0.031994817278404676,-0.24761904761904763,0.0599460618677914,0.07906976744186045,0.010543775588167008,0.061788617886178863,0.022738403212361008,0.4923809523809524,0.061361063763045426,0.4,0.1186342028003479,0.9632879291251385,0.006351960243888928,0.9757777777777777,0.006814780328698713,0.8854346512818644,0.012338407314276953,0.9066368602811294,0.02356883657643801,0.9209302325581395,0.010543775588167036,0.938211382113821,0.022738403212360987,0.9023391533935033,0.006735472819202037,0.9217571943067021,0.011630824160194604,86.0,0.0,123.0,0.0,0.9336596827159334,0.007823917331656586,0.9483119093782817,0.017654573210248558,0.9015238095238096,0.012272212752609087,0.9200000000000002,0.023726840560069577,0.9169171673674962,0.006174813446662985,0.9336207753070873,0.010776063060643068,105.0,0.0,150.0,0.0,79.2,0.9067647005823621,115.4,2.7968235951204043,6.8,0.9067647005823629,7.6,2.7968235951204043,10.34,1.2885823390239541,12.0,3.559026084010437,94.66000000000001,1.2885823390239544,138.0,3.559026084010437,0.9209302325581395,0.010543775588167036,0.938211382113821,0.022738403212360987,0.8854346512818644,0.012338407314276953,0.9066368602811294,0.02356883657643801,0.07906976744186045,0.010543775588167008,0.061788617886178863,0.022738403212361008,0.09847619047619048,0.012272212752609082,0.07999999999999999,0.02372684056006958,X_STATS
14,minmax_svm,binary,"[0, 1]",2,0.9222513089005234,0.007111559009008436,0.936996336996337,0.011163984811391895,0.9265861458351431,0.007174310268315883,0.9404317867387068,0.011300187066868677,0.8946666666666667,0.014113244611689672,0.9066666666666666,0.020123078084749797,0.9616362194076938,0.00487453316982565,0.9770842034004895,0.00783579174002956,0.30937172774869115,0.03778788733786895,0.2681318681318682,0.05476295968590912,59.089999999999996,7.217486481532966,73.2,14.950287994253191,-0.30937172774869115,0.03778788733786895,-0.2681318681318682,0.05476295968590912,0.04406976744186047,0.005965719428936411,0.026016260162601623,0.009230019710529214,0.5266666666666666,0.07056622305844838,0.4666666666666667,0.10061539042374906,0.9659623477297895,0.005681565481173333,0.9765799457994578,0.0064892157097054814,0.8823874469157833,0.014057848853547177,0.8957743376385473,0.01923661437077313,0.9559302325581397,0.005965719428936435,0.9739837398373986,0.009230019710529218,0.9172983386818053,0.006998902206108455,0.9331153599389195,0.010991613640725519,86.0,0.0,123.0,0.0,0.9616362194076938,0.00487453316982565,0.9770842034004895,0.00783579174002956,0.8946666666666667,0.014113244611689672,0.9066666666666666,0.020123078084749797,0.9265861458351431,0.007174310268315883,0.9404317867387068,0.011300187066868677,105.0,0.0,150.0,0.0,82.21,0.5130518708885318,119.8,1.1352924243950933,3.79,0.5130518708885313,3.2,1.1352924243950935,11.06,1.4818906842274164,14.0,3.018461712712472,93.94,1.481890684227416,136.0,3.018461712712472,0.9559302325581397,0.005965719428936435,0.9739837398373986,0.009230019710529218,0.8823874469157833,0.014057848853547177,0.8957743376385473,0.01923661437077313,0.04406976744186047,0.005965719428936411,0.026016260162601623,0.009230019710529214,0.10533333333333332,0.014113244611689679,0.09333333333333334,0.020123078084749814,X_STATS
15,minmax_logistic_regression,binary,"[0, 1]",2,0.9164397905759161,0.007691564968008004,0.9311355311355312,0.012427849230768707,0.9214642844326741,0.007554729224046135,0.9356683444739676,0.012200992220230035,0.8931428571428572,0.014442176692731835,0.9126666666666667,0.022976101378778348,0.9525329507344426,0.010011497827730212,0.9604103061531836,0.01631175384217575,0.3185340314136126,0.03787302653396532,0.26080586080586077,0.060209104177597804,60.839999999999996,7.233748067987376,71.2,16.437085440484204,-0.3185340314136126,0.03787302653396532,-0.26080586080586077,0.060209104177597804,0.05511627906976744,0.012271589609491406,0.046341463414634146,0.020298084890053122,0.5342857142857143,0.07221088346365916,0.43666666666666665,0.11488050689389184,0.9655326688815062,0.005211547442861263,0.9743739837398374,0.007291525319145166,0.8796587328284989,0.01416682446562504,0.9001742172664089,0.021848282363944333,0.9448837209302325,0.012271589609491429,0.9536585365853659,0.02029808489005312,0.9106322753044198,0.007899070747466682,0.9258575212966574,0.01285667699935665,86.0,0.0,123.0,0.0,0.9525329507344426,0.010011497827730212,0.9604103061531836,0.01631175384217575,0.8931428571428572,0.014442176692731835,0.9126666666666667,0.022976101378778348,0.9214642844326741,0.007554729224046135,0.9356683444739676,0.012200992220230035,105.0,0.0,150.0,0.0,81.26,1.0553567064162608,117.3,2.496664441476534,4.74,1.0553567064162608,5.7,2.496664441476534,11.219999999999999,1.5164285527368426,13.1,3.4464152068167553,93.78,1.5164285527368462,136.9,3.4464152068167557,0.9448837209302325,0.012271589609491429,0.9536585365853659,0.02029808489005312,0.8796587328284989,0.01416682446562504,0.9001742172664089,0.021848282363944333,0.05511627906976744,0.012271589609491406,0.046341463414634146,0.020298084890053122,0.10685714285714287,0.014442176692731838,0.08733333333333333,0.022976101378778365,X_STATS
16,minmax_knn,binary,"[0, 1]",2,0.8900523560209423,0.004650231272067795,0.9128205128205129,0.018501291257509947,0.890121985403914,0.005144821912677309,0.9142943750264163,0.01981679528377614,0.8132380952380952,0.009325447483820509,0.8493333333333334,0.03161496754449554,0.9842259442214285,0.0047640446893009655,0.9906470569872192,0.0071033550394341526,0.5206282722513089,0.024787011236484392,0.41831501831501827,0.08775593240231477,99.44000000000001,4.734319146168514,114.2,23.957369545831938,-0.5206282722513089,0.024787011236484392,-0.41831501831501827,0.08775593240231477,0.016162790697674418,0.004885873771831602,0.00975609756097561,0.00747102913392424,0.9338095238095239,0.04662723741910264,0.7533333333333333,0.15807483772247768,0.9445714285714286,0.004906056251804735,0.958449864498645,0.007812661313697376,0.8128700199441908,0.007388362990159706,0.8442387093930058,0.026989936596196546,0.9838372093023254,0.004885873771831624,0.9902439024390244,0.007471029133924234,0.8898870236702366,0.004210828671143627,0.9112380395593263,0.01721052245406477,86.0,0.0,123.0,0.0,0.9842259442214285,0.0047640446893009655,0.9906470569872192,0.0071033550394341526,0.8132380952380952,0.009325447483820509,0.8493333333333334,0.03161496754449554,0.890121985403914,0.005144821912677309,0.9142943750264163,0.01981679528377614,105.0,0.0,150.0,0.0,84.60999999999999,0.42018514437751603,121.8,0.9189365834726814,1.39,0.4201851443775179,1.2,0.9189365834726815,19.610000000000003,0.9791719858011559,22.6,4.7422451316743315,85.39000000000001,0.9791719858011527,127.4,4.742245131674331,0.9838372093023254,0.004885873771831624,0.9902439024390244,0.007471029133924234,0.8128700199441908,0.007388362990159706,0.8442387093930058,0.026989936596196546,0.016162790697674418,0.004885873771831602,0.00975609756097561,0.00747102913392424,0.18676190476190477,0.009325447483820536,0.15066666666666667,0.03161496754449553,X_STATS
17,minmax_gaussian_nb,binary,"[0, 1]",2,0.9126178010471205,0.007911170129521984,0.9238095238095239,0.012185567716605273,0.9187012156620493,0.0076400314688976935,0.9290840147715225,0.011920684214333298,0.898952380952381,0.013238133302826771,0.9093333333333333,0.02181855592645968,0.9400459892761719,0.008185881434444145,0.9501833886497071,0.015395056069773204,0.30958115183246077,0.035833224696390775,0.2754578754578755,0.057524579978921145,59.129999999999995,6.844145917010633,75.2,15.70421033424547,-0.30958115183246077,0.035833224696390775,-0.2754578754578755,0.057524579978921145,0.07069767441860465,0.010426284544865065,0.058536585365853655,0.019466975605493732,0.5052380952380953,0.06619066651413391,0.4533333333333333,0.10909277963229845,0.9401417497231451,0.0064113014064038605,0.952831978319783,0.00990566908787925,0.8836241104688757,0.013749431097904876,0.8954661165578341,0.020963443104241353,0.9293023255813955,0.01042628454486503,0.9414634146341465,0.01946697560549374,0.9054662474849824,0.008252691264562144,0.9176322322104911,0.012655064321866808,86.0,0.0,123.0,0.0,0.9400459892761719,0.008185881434444145,0.9501833886497071,0.015395056069773204,0.898952380952381,0.013238133302826771,0.9093333333333333,0.02181855592645968,0.9187012156620493,0.0076400314688976935,0.9290840147715225,0.011920684214333298,105.0,0.0,150.0,0.0,79.91999999999999,0.8966604708583958,115.8,2.394437999475729,6.08,0.8966604708583958,7.2,2.3944379994757297,10.61,1.390003996796812,13.6,3.272783388968954,94.39,1.3900039967968143,136.4,3.2727833889689544,0.9293023255813955,0.01042628454486503,0.9414634146341465,0.01946697560549374,0.8836241104688757,0.013749431097904876,0.8954661165578341,0.020963443104241353,0.07069767441860465,0.010426284544865065,0.058536585365853655,0.019466975605493732,0.10104761904761905,0.013238133302826777,0.09066666666666667,0.021818555926459694,X_STATS
18,standard_decision_tree,binary,"[0, 1]",2,0.8725130890052357,0.009616831811794834,0.8864468864468865,0.021148361508777514,0.8843619075578854,0.008503075498594852,0.8975530719970501,0.018543495510198734,0.8861904761904762,0.010673939319653603,0.9046666666666667,0.022010098692292243,0.8839371665142363,0.012902699769208815,0.8910647165513581,0.027044929597142237,0.3777486910994764,0.02960495214939576,0.3230769230769231,0.06374515163119976,72.15,5.654545860534591,88.2,17.402426395317534,-0.3777486910994764,0.02960495214939576,-0.3230769230769231,0.06374515163119976,0.1441860465116279,0.0184016704968515,0.13577235772357726,0.03677058405005039,0.569047619047619,0.05336969659826804,0.4766666666666667,0.11005049346146117,0.8710022148394241,0.010120946457812136,0.8844471544715446,0.022043802549402053,0.8616189748188494,0.011089630665731825,0.8818304972912951,0.025377595523723012,0.855813953488372,0.018401670496851513,0.8642276422764228,0.036770584050050396,0.857640202045388,0.011385796437615132,0.8725444116038747,0.024768025032348606,86.0,0.0,123.0,0.0,0.8839371665142363,0.012902699769208815,0.8910647165513581,0.027044929597142237,0.8861904761904762,0.010673939319653603,0.9046666666666667,0.022010098692292243,0.8843619075578854,0.008503075498594852,0.8975530719970501,0.018543495510198734,105.0,0.0,150.0,0.0,73.6,1.5825436627292304,106.3,4.522781838156198,12.4,1.582543662729229,16.7,4.522781838156198,11.95,1.1207636285636287,14.3,3.3015148038438356,93.05,1.1207636285636295,135.7,3.3015148038438356,0.855813953488372,0.018401670496851513,0.8642276422764228,0.036770584050050396,0.8616189748188494,0.011089630665731825,0.8818304972912951,0.025377595523723012,0.1441860465116279,0.0184016704968515,0.13577235772357726,0.03677058405005039,0.1138095238095238,0.010673939319653603,0.09533333333333334,0.022010098692292233,X_STATS
19,standard_random_forest,binary,"[0, 1]",2,0.9199476439790576,0.0068462156962140076,0.9336996336996337,0.016055121439390946,0.9254728182306431,0.006650728242308817,0.9385997057312616,0.015174583554974712,0.9052380952380952,0.01370053690605721,0.9233333333333332,0.025962936545662056,0.9474283641355615,0.009145610267576898,0.9551046461131782,0.021884400252045383,0.2884293193717277,0.03547478349394919,0.23479853479853485,0.06890710411324255,55.09000000000001,6.7756836473442945,64.1,18.811639422915214,-0.2884293193717277,0.03547478349394919,-0.23479853479853485,0.06890710411324255,0.062093023255813964,0.011669177406315482,0.05365853658536586,0.02742354610444123,0.4738095238095238,0.06850268453028596,0.3833333333333333,0.12981468272831023,0.967767995570321,0.004344650002089583,0.9777452574525745,0.005465823016292919,0.8911033455458093,0.01393179741632797,0.9108992669521735,0.025831578703045865,0.9379069767441861,0.011669177406315453,0.9463414634146341,0.027423546104441233,0.9134498295557293,0.007126533656388906,0.9278735729188681,0.017319422028123203,86.0,0.0,123.0,0.0,0.9474283641355615,0.009145610267576898,0.9551046461131782,0.021884400252045383,0.9052380952380952,0.01370053690605721,0.9233333333333332,0.025962936545662056,0.9254728182306431,0.006650728242308817,0.9385997057312616,0.015174583554974712,105.0,0.0,150.0,0.0,80.66,1.0035492569431315,116.4,3.3730961708462712,5.340000000000001,1.0035492569431315,6.6,3.3730961708462712,9.95,1.4385563751360058,11.5,3.8944404818493075,95.05,1.4385563751360064,138.5,3.8944404818493075,0.9379069767441861,0.011669177406315453,0.9463414634146341,0.027423546104441233,0.8911033455458093,0.01393179741632797,0.9108992669521735,0.025831578703045865,0.062093023255813964,0.011669177406315482,0.05365853658536586,0.02742354610444123,0.09476190476190476,0.0137005369060572,0.07666666666666667,0.025962936545662053,X_STATS
20,standard_extra_trees,binary,"[0, 1]",2,0.9212041884816754,0.007450392393066831,0.9336996336996337,0.014075978302275546,0.9268183169032376,0.007173484165073974,0.9384831175736787,0.01354883028368441,0.9085714285714286,0.012698412698412717,0.9219999999999999,0.025541058690123745,0.9465959702642085,0.008358521771025536,0.9561988978705493,0.01745189440945067,0.2798429319371728,0.034091100832632816,0.23772893772893772,0.06733132602221936,53.45,6.511400259032871,64.9,18.381452004065885,-0.2798429319371728,0.034091100832632816,-0.23772893772893772,0.06733132602221936,0.0633720930232558,0.010533083908295498,0.052032520325203245,0.022082979715407437,0.45714285714285713,0.0634920634920635,0.39,0.1277052934506187,0.9680769656699889,0.004104336143516111,0.9792249322493225,0.005365856700092547,0.8944285126534531,0.013266675786396898,0.9096166930679772,0.025437484864973565,0.9366279069767443,0.010533083908295495,0.9479674796747968,0.02208297971540743,0.9145718243572623,0.0077978797168141035,0.9280436303543684,0.014866251105509447,86.0,0.0,123.0,0.0,0.9465959702642085,0.008358521771025536,0.9561988978705493,0.01745189440945067,0.9085714285714286,0.012698412698412717,0.9219999999999999,0.025541058690123745,0.9268183169032376,0.007173484165073974,0.9384831175736787,0.01354883028368441,105.0,0.0,150.0,0.0,80.55000000000001,0.9058452161134102,116.6,2.716206504995115,5.449999999999999,0.9058452161134127,6.4,2.716206504995115,9.6,1.3333333333333335,11.7,3.8311588035185618,95.4,1.333333333333335,138.3,3.8311588035185613,0.9366279069767443,0.010533083908295495,0.9479674796747968,0.02208297971540743,0.8944285126534531,0.013266675786396898,0.9096166930679772,0.025437484864973565,0.0633720930232558,0.010533083908295498,0.052032520325203245,0.022082979715407437,0.09142857142857144,0.012698412698412698,0.078,0.025541058690123745,X_STATS
21,standard_xgboost,binary,"[0, 1]",2,0.9110994764397905,0.00669029009862939,0.9267399267399268,0.01268901690526649,0.9175980714336015,0.0066801836134526655,0.9323533412826894,0.011417870770661696,0.9013333333333333,0.014535384406641209,0.9186666666666667,0.02149935399546281,0.9352588945588589,0.00869495660918822,0.9472409063906323,0.024335567835241313,0.30586387434554974,0.037387070857713235,0.252014652014652,0.05324461395836199,58.42,7.14093053382323,68.8,14.535779610632822,-0.30586387434554974,0.037387070857713235,-0.252014652014652,0.05324461395836199,0.07697674418604651,0.011271008600729203,0.06341463414634146,0.030612512187410165,0.49333333333333335,0.07267692203320604,0.40666666666666673,0.107496769977314,0.9641661129568107,0.005126445086348123,0.9758536585365853,0.005511735881578273,0.8854910421192553,0.014502472941359633,0.9049359368879598,0.021194564453306777,0.9230232558139535,0.011271008600729174,0.9365853658536587,0.03061251218741017,0.9033910869706048,0.006742897725916306,0.9200314503156075,0.01451593690679223,86.0,0.0,123.0,0.0,0.9352588945588589,0.00869495660918822,0.9472409063906323,0.024335567835241313,0.9013333333333333,0.014535384406641209,0.9186666666666667,0.02149935399546281,0.9175980714336015,0.0066801836134526655,0.9323533412826894,0.011417870770661696,105.0,0.0,150.0,0.0,79.38000000000001,0.9693067396627113,115.2,3.7653389990514503,6.619999999999999,0.9693067396627114,7.8,3.7653389990514508,10.36,1.5262153626973267,12.2,3.22490309931942,94.64000000000001,1.5262153626973267,137.8,3.2249030993194197,0.9230232558139535,0.011271008600729174,0.9365853658536587,0.03061251218741017,0.8854910421192553,0.014502472941359633,0.9049359368879598,0.021194564453306777,0.07697674418604651,0.011271008600729203,0.06341463414634146,0.030612512187410165,0.09866666666666667,0.014535384406641207,0.08133333333333333,0.0214993539954628,X_STATS
22,standard_adaboost,binary,"[0, 1]",2,0.910261780104712,0.006379896180112485,0.9282051282051282,0.011083570908825613,0.9169171673674962,0.006174813446662985,0.9336207753070873,0.010776063060643068,0.9015238095238096,0.012272212752609087,0.9200000000000002,0.023726840560069577,0.9336596827159334,0.007823917331656586,0.9483119093782817,0.017654573210248558,0.30628272251308897,0.031994817278404676,0.24761904761904763,0.0599460618677914,58.5,6.111010100175293,67.6,16.36527488990705,-0.30628272251308897,0.031994817278404676,-0.24761904761904763,0.0599460618677914,0.07906976744186045,0.010543775588167008,0.061788617886178863,0.022738403212361008,0.4923809523809524,0.061361063763045426,0.4,0.1186342028003479,0.9632724252491695,0.006352337364437977,0.9757777777777777,0.006814780328698713,0.8854346512818644,0.012338407314276953,0.9066368602811294,0.02356883657643801,0.9209302325581395,0.010543775588167036,0.938211382113821,0.022738403212360987,0.9023391533935033,0.006735472819202037,0.9217571943067021,0.011630824160194604,86.0,0.0,123.0,0.0,0.9336596827159334,0.007823917331656586,0.9483119093782817,0.017654573210248558,0.9015238095238096,0.012272212752609087,0.9200000000000002,0.023726840560069577,0.9169171673674962,0.006174813446662985,0.9336207753070873,0.010776063060643068,105.0,0.0,150.0,0.0,79.2,0.9067647005823621,115.4,2.7968235951204043,6.8,0.9067647005823629,7.6,2.7968235951204043,10.34,1.2885823390239541,12.0,3.559026084010437,94.66000000000001,1.2885823390239544,138.0,3.559026084010437,0.9209302325581395,0.010543775588167036,0.938211382113821,0.022738403212360987,0.8854346512818644,0.012338407314276953,0.9066368602811294,0.02356883657643801,0.07906976744186045,0.010543775588167008,0.061788617886178863,0.022738403212361008,0.09847619047619048,0.012272212752609082,0.07999999999999999,0.02372684056006958,X_STATS
23,standard_svm,binary,"[0, 1]",2,0.9186387434554975,0.007367971966189897,0.9318681318681319,0.011480009058406003,0.9236537374165545,0.007347808305150946,0.9361003932435427,0.011646368272693112,0.8968571428571428,0.014478766131210487,0.9099999999999999,0.022054925823643552,0.9529040173505836,0.006330489705275322,0.9640831409568896,0.00792397855250879,0.3081675392670157,0.03856159067099983,0.265934065934066,0.05932105978801079,58.85999999999999,7.365263818160971,72.6,16.194649322126942,-0.3081675392670157,0.03856159067099983,-0.265934065934066,0.05932105978801079,0.05476744186046513,0.007970749059811428,0.041463414634146344,0.009733487802746866,0.5157142857142857,0.0723938306560524,0.45,0.11027462911821781,0.9633427464008859,0.006048918023487986,0.9743848238482384,0.007034952894990848,0.8833914020488736,0.014559780639642845,0.8977913333115042,0.021316141171509363,0.9452325581395348,0.007970749059811412,0.9585365853658537,0.00973348780274686,0.9128342718356629,0.007372362240017478,0.9270005619684513,0.01126142238364407,86.0,0.0,123.0,0.0,0.9529040173505836,0.006330489705275322,0.9640831409568896,0.00792397855250879,0.8968571428571428,0.014478766131210487,0.9099999999999999,0.022054925823643552,0.9236537374165545,0.007347808305150946,0.9361003932435427,0.011646368272693112,105.0,0.0,150.0,0.0,81.29,0.6854844191437822,117.9,1.1972189997378646,4.709999999999999,0.6854844191437826,5.1,1.1972189997378646,10.83,1.5202704437771004,13.5,3.3082388735465345,94.17,1.5202704437771006,136.5,3.3082388735465345,0.9452325581395348,0.007970749059811412,0.9585365853658537,0.00973348780274686,0.8833914020488736,0.014559780639642845,0.8977913333115042,0.021316141171509363,0.05476744186046513,0.007970749059811428,0.041463414634146344,0.009733487802746866,0.10314285714285713,0.01447876613121048,0.09,0.022054925823643566,X_STATS
