seed,fold,feature,mean_abs_shap
128,3,NP3BRADY_mean,0.10759530253923358
128,3,ENRLGBA,0.10127689043457694
128,3,NP3BRADY_min,0.09204469824195945
128,3,NP3LGAGR_mean,0.09020064238853151
128,3,NP3HMOVR_min,0.08858814604765085
128,3,NP3BRADY_max,0.08643739543635254
128,3,NP3GAIT_mean,0.08143641317842978
128,3,NP2SPCH_mean,0.07991216329294666
128,3,NP3RTCON_mean,0.07944637483415036
128,3,AGE_AT_VISIT,0.07852128788146472
128,3,NP3GAIT_max,0.07726091349600522
128,3,NP3RTCON_std,0.07591693134777834
128,3,NP3RTCON_max,0.07581030683121649
128,3,NP3PSTBL_min,0.07539128137738346
128,3,NP3PRSPL_mean,0.07424757703574873
128,3,NP3PSTBL_std,0.07072999846065636
128,3,NP3RIGRU_max,0.06928426097763475
128,3,NP3TTAPR_max,0.06708116533530054
128,3,NP3RTCON_min,0.06681167585452967
128,3,NP3PRSPL_std,0.06636688841033699
128,3,NP3FACXP_min,0.06629670965498749
128,3,NP3PRSPL_max,0.06537811065274772
128,3,NP3PRSPL_min,0.0653509097866656
128,3,NP3RTALU_min,0.06447870652599068
128,3,NP3TTAPL_max,0.06359609638378201
128,3,NP3PSTBL_mean,0.06331139658145371
128,3,NP3RIGRU_mean,0.061591876544136726
128,3,NP3PRSPR_mean,0.061167016681510006
128,3,NP3LGAGL_std,0.0610804766706287
128,3,NP3RIGLU_min,0.06049755411794639
128,3,NP2SPCH_max,0.05997411035241138
128,3,NP3PRSPR_max,0.05989439662014497
128,3,NP3RTCON_var,0.05944505681833561
128,3,NP3PRSPL_var,0.059282167929438585
128,3,NP3RIGLU_mean,0.059105230668559626
128,3,NP3GAIT_min,0.059084031099828495
128,3,NP1SLPD_mean,0.058792019155720895
128,3,NP3LGAGR_std,0.05838374896804075
128,3,NP3LGAGR_max,0.05820492549446499
128,3,NP3KTRMR_std,0.05814234608766093
128,3,NP3FACXP_mean,0.05734607494137734
128,3,NP3BRADY_std,0.057343950038765905
128,3,NP3PRSPR_std,0.05695726400716303
128,3,NP3FTAPL_min,0.05617872211889707
128,3,NP2TRMR_mean,0.05525733967159885
128,3,NP3RTALU_mean,0.053960961773934946
128,3,NP3TTAPL_mean,0.05395196129945947
128,3,NP3PSTBL_max,0.05384275320328201
128,3,NP3HMOVL_min,0.05375488750216648
128,3,NP3RIGRU_min,0.05321264138278211
128,3,NP3TTAPR_mean,0.05251275430181823
128,3,NP3TTAPL_std,0.05240606173886866
128,3,NP3PTRMR_mean,0.05133174582436896
128,3,NP3PTRML_mean,0.050972322071122844
128,3,NP3RTARU_std,0.05065215161690222
128,3,NP2HOBB_std,0.04988105186588497
128,3,NP2DRES_mean,0.04919358030042078
128,3,NP2SPCH_min,0.048916129255095746
128,3,NP3LGAGL_var,0.04888123788504075
128,3,NP2WALK_mean,0.048347688929585866
128,3,NP2TRMR_max,0.04810633880565438
128,3,NP1SLPD_min,0.047776261544793655
128,3,NP3RISNG_mean,0.047120673639065656
128,3,NP3RTARU_max,0.04693772669025567
128,3,NP1SLPD_max,0.0468273252559423
128,3,NP3HMOVR_mean,0.046789221699089695
128,3,NP2TRMR_std,0.046134701539331836
128,3,NP3FACXP_max,0.045826270714673024
128,3,NP3LGAGL_mean,0.0456522888935866
128,3,NP1APAT_mean,0.04529653371832467
128,3,NP3RIGRU_std,0.04495608250598909
128,3,NP3LGAGL_max,0.04469420451705011
128,3,NP3TTAPL_var,0.044284246598538676
128,3,NP3BRADY_var,0.044199399428784925
128,3,NP3FTAPR_min,0.04373695619484819
128,3,NP3PTRML_max,0.04292573132029535
128,3,NP3LGAGR_var,0.042587702620551345
128,3,NP3RTARU_mean,0.04253227251199382
128,3,NP2WALK_min,0.04241739850011835
128,3,NP3SPCH_mean,0.04235477467283089
128,3,NP3PTRML_var,0.04223451377798021
128,3,NP2WALK_max,0.04146126652089266
128,3,NP3RTALU_max,0.0412768070826363
128,3,NP3PTRMR_std,0.040773301951640376
128,3,NP3TTAPR_std,0.04031956086998217
128,3,NP3LGAGL_min,0.040302651572504636
128,3,NP3HMOVL_mean,0.04013212577971813
128,3,NP1SLPN_std,0.03968798842476693
128,3,NP3SPCH_max,0.03958040419332013
128,3,NP3POSTR_max,0.039497368589307066
128,3,NP3PSTBL_var,0.03922807221727051
128,3,NP3RIGLL_mean,0.03812959444099062
128,3,NP2TURN_mean,0.038000718242760814
128,3,NP3PTRMR_max,0.03768479305836723
128,3,NP2HOBB_min,0.03756040296708357
128,3,NP3FACXP_std,0.03752920339523959
128,3,NP3TTAPR_min,0.03645215133040399
128,3,NP3RISNG_max,0.03642744265605308
128,3,NP3SPCH_std,0.03641470226872671
128,3,NP1SLPN_mean,0.036287565112561655
128,3,NP3RIGLU_max,0.035832990821560204
128,3,NP3RTALL_mean,0.03583276061895724
128,3,NP1APAT_min,0.03578441238460135
128,3,NP2DRES_max,0.03564735069538826
128,3,NP3RIGLL_max,0.03559550260492618
128,3,NP3PTRMR_var,0.035325087573880226
