,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7267 ± 0.0488,0.5839 ± 0.1108,0.5618 ± 0.0288,0.5471 ± 0.0264,0.7260 ± 0.0211,0.7036 ± 0.0453,0.7267 ± 0.0488,0.7049 ± 0.0293,0.7773 ± 0.0189,0.7294 ± 0.0196,0.5636 ± 0.0336,0.5615 ± 0.0193,0.5505 ± 0.0236,0.7301 ± 0.0200,0.6951 ± 0.0204,0.7294 ± 0.0196,0.7073 ± 0.0188,0.7767 ± 0.0195
STACKING_random_forest,0.7630 ± 0.0271,0.6258 ± 0.0186,0.6216 ± 0.0157,0.6218 ± 0.0164,0.8079 ± 0.0192,0.7657 ± 0.0131,0.7630 ± 0.0271,0.7633 ± 0.0191,0.8747 ± 0.0152,0.7376 ± 0.0112,0.5947 ± 0.0193,0.5942 ± 0.0175,0.5937 ± 0.0181,0.7942 ± 0.0108,0.7437 ± 0.0155,0.7376 ± 0.0112,0.7403 ± 0.0115,0.8600 ± 0.0091
STACKING_extra_trees,0.7447 ± 0.0220,0.5903 ± 0.0204,0.5904 ± 0.0217,0.5895 ± 0.0207,0.7910 ± 0.0213,0.7419 ± 0.0151,0.7447 ± 0.0220,0.7426 ± 0.0173,0.8586 ± 0.0193,0.7344 ± 0.0143,0.5834 ± 0.0147,0.5832 ± 0.0138,0.5825 ± 0.0141,0.7789 ± 0.0111,0.7325 ± 0.0129,0.7344 ± 0.0143,0.7329 ± 0.0119,0.8459 ± 0.0107
STACKING_xgboost,0.7685 ± 0.0270,0.6094 ± 0.0217,0.6082 ± 0.0166,0.6041 ± 0.0185,0.7963 ± 0.0171,0.7489 ± 0.0160,0.7685 ± 0.0270,0.7567 ± 0.0189,0.8630 ± 0.0131,0.7506 ± 0.0169,0.5956 ± 0.0272,0.5970 ± 0.0211,0.5944 ± 0.0237,0.7770 ± 0.0139,0.7358 ± 0.0171,0.7506 ± 0.0169,0.7424 ± 0.0149,0.8409 ± 0.0121
STACKING_adaboost,0.7872 ± 0.0199,0.5862 ± 0.0564,0.6028 ± 0.0256,0.5856 ± 0.0356,0.8113 ± 0.0131,0.7365 ± 0.0328,0.7872 ± 0.0199,0.7571 ± 0.0242,0.8839 ± 0.0125,0.7712 ± 0.0105,0.5906 ± 0.0273,0.5936 ± 0.0137,0.5822 ± 0.0184,0.7988 ± 0.0069,0.7287 ± 0.0143,0.7712 ± 0.0105,0.7456 ± 0.0121,0.8699 ± 0.0061
STACKING_svm,0.7861 ± 0.0221,0.5931 ± 0.0366,0.6063 ± 0.0254,0.5958 ± 0.0298,0.8097 ± 0.0225,0.7490 ± 0.0255,0.7861 ± 0.0221,0.7656 ± 0.0227,0.8787 ± 0.0156,0.7747 ± 0.0110,0.5924 ± 0.0161,0.5997 ± 0.0115,0.5924 ± 0.0127,0.7944 ± 0.0093,0.7431 ± 0.0097,0.7747 ± 0.0110,0.7573 ± 0.0096,0.8634 ± 0.0069
STACKING_knn,0.7289 ± 0.0261,0.5952 ± 0.0313,0.5927 ± 0.0310,0.5923 ± 0.0307,0.7931 ± 0.0248,0.7395 ± 0.0253,0.7289 ± 0.0261,0.7327 ± 0.0245,0.8585 ± 0.0179,0.7102 ± 0.0141,0.5815 ± 0.0184,0.5779 ± 0.0212,0.5779 ± 0.0193,0.7816 ± 0.0107,0.7283 ± 0.0130,0.7102 ± 0.0141,0.7178 ± 0.0131,0.8452 ± 0.0116
STACKING_gaussian_nb,0.6974 ± 0.0694,0.5573 ± 0.0594,0.5522 ± 0.0246,0.5295 ± 0.0272,0.7795 ± 0.0186,0.6922 ± 0.0344,0.6974 ± 0.0694,0.6776 ± 0.0443,0.8496 ± 0.0181,0.6910 ± 0.0403,0.5301 ± 0.0374,0.5425 ± 0.0139,0.5256 ± 0.0126,0.7225 ± 0.0196,0.6779 ± 0.0252,0.6910 ± 0.0403,0.6761 ± 0.0157,0.7836 ± 0.0151
