,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.3861 ± 0.0897,0.3315 ± 0.0829,0.3484 ± 0.0339,0.3033 ± 0.0689,0.5058 ± 0.0340,0.4130 ± 0.1091,0.3861 ± 0.0897,0.3659 ± 0.0998,0.5186 ± 0.0332,0.3541 ± 0.0338,0.3517 ± 0.0174,0.3505 ± 0.0145,0.3196 ± 0.0278,0.5132 ± 0.0159,0.4320 ± 0.0230,0.3541 ± 0.0338,0.3705 ± 0.0410,0.5165 ± 0.0200
STACKING_random_forest,0.4842 ± 0.0272,0.3986 ± 0.0305,0.4012 ± 0.0254,0.3959 ± 0.0255,0.5805 ± 0.0255,0.4963 ± 0.0258,0.4842 ± 0.0272,0.4875 ± 0.0220,0.6026 ± 0.0203,0.4514 ± 0.0287,0.3747 ± 0.0200,0.3729 ± 0.0205,0.3706 ± 0.0197,0.5554 ± 0.0204,0.4679 ± 0.0221,0.4514 ± 0.0287,0.4573 ± 0.0246,0.5806 ± 0.0166
STACKING_extra_trees,0.4535 ± 0.0418,0.3885 ± 0.0187,0.3806 ± 0.0220,0.3725 ± 0.0294,0.5591 ± 0.0143,0.4877 ± 0.0186,0.4535 ± 0.0418,0.4598 ± 0.0417,0.5841 ± 0.0118,0.4336 ± 0.0417,0.3696 ± 0.0234,0.3643 ± 0.0251,0.3610 ± 0.0280,0.5491 ± 0.0188,0.4634 ± 0.0263,0.4336 ± 0.0417,0.4443 ± 0.0367,0.5714 ± 0.0189
STACKING_xgboost,0.4509 ± 0.0625,0.3903 ± 0.0147,0.3820 ± 0.0288,0.3644 ± 0.0451,0.5620 ± 0.0217,0.4793 ± 0.0183,0.4509 ± 0.0625,0.4452 ± 0.0671,0.5827 ± 0.0177,0.4341 ± 0.0438,0.3604 ± 0.0141,0.3545 ± 0.0227,0.3524 ± 0.0227,0.5366 ± 0.0222,0.4521 ± 0.0155,0.4341 ± 0.0438,0.4392 ± 0.0324,0.5561 ± 0.0222
STACKING_adaboost,0.4634 ± 0.0629,0.3837 ± 0.0224,0.3928 ± 0.0165,0.3675 ± 0.0251,0.5894 ± 0.0113,0.4817 ± 0.0224,0.4634 ± 0.0629,0.4553 ± 0.0494,0.6041 ± 0.0153,0.4514 ± 0.0624,0.3766 ± 0.0169,0.3762 ± 0.0210,0.3646 ± 0.0302,0.5606 ± 0.0088,0.4711 ± 0.0215,0.4514 ± 0.0624,0.4515 ± 0.0508,0.5835 ± 0.0193
STACKING_svm,0.5293 ± 0.0241,0.3963 ± 0.0417,0.4031 ± 0.0206,0.3909 ± 0.0228,0.5826 ± 0.0236,0.4942 ± 0.0266,0.5293 ± 0.0241,0.5079 ± 0.0228,0.6172 ± 0.0214,0.5102 ± 0.0304,0.3848 ± 0.0251,0.3930 ± 0.0134,0.3824 ± 0.0149,0.5564 ± 0.0145,0.4833 ± 0.0144,0.5102 ± 0.0304,0.4932 ± 0.0225,0.5889 ± 0.0115
STACKING_knn,0.3806 ± 0.0811,0.3206 ± 0.0737,0.3500 ± 0.0359,0.3133 ± 0.0630,0.5388 ± 0.0234,0.3956 ± 0.0978,0.3806 ± 0.0811,0.3759 ± 0.0933,0.5668 ± 0.0158,0.3701 ± 0.0318,0.3448 ± 0.0137,0.3419 ± 0.0193,0.3203 ± 0.0220,0.5225 ± 0.0197,0.4293 ± 0.0164,0.3701 ± 0.0318,0.3826 ± 0.0358,0.5340 ± 0.0177
STACKING_gaussian_nb,0.5015 ± 0.0133,0.3829 ± 0.0610,0.3764 ± 0.0113,0.3281 ± 0.0161,0.5675 ± 0.0282,0.4905 ± 0.0352,0.5015 ± 0.0133,0.4348 ± 0.0200,0.6033 ± 0.0299,0.4649 ± 0.0431,0.3875 ± 0.0398,0.3684 ± 0.0104,0.3330 ± 0.0178,0.5284 ± 0.0106,0.4855 ± 0.0240,0.4649 ± 0.0431,0.4226 ± 0.0281,0.5451 ± 0.0105
