,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7271 ± 0.0486,0.5845 ± 0.1106,0.5621 ± 0.0296,0.5476 ± 0.0270,0.7270 ± 0.0218,0.7046 ± 0.0452,0.7271 ± 0.0486,0.7056 ± 0.0294,0.7789 ± 0.0197,0.7297 ± 0.0192,0.5648 ± 0.0340,0.5624 ± 0.0192,0.5516 ± 0.0240,0.7306 ± 0.0195,0.6960 ± 0.0206,0.7297 ± 0.0192,0.7079 ± 0.0183,0.7773 ± 0.0190
STACKING_random_forest,0.7634 ± 0.0287,0.6270 ± 0.0209,0.6227 ± 0.0192,0.6232 ± 0.0195,0.8076 ± 0.0185,0.7663 ± 0.0150,0.7634 ± 0.0287,0.7638 ± 0.0210,0.8749 ± 0.0150,0.7377 ± 0.0106,0.5959 ± 0.0177,0.5950 ± 0.0171,0.5948 ± 0.0170,0.7942 ± 0.0108,0.7450 ± 0.0152,0.7377 ± 0.0106,0.7410 ± 0.0112,0.8601 ± 0.0090
STACKING_extra_trees,0.7447 ± 0.0220,0.5903 ± 0.0204,0.5904 ± 0.0217,0.5895 ± 0.0207,0.7910 ± 0.0213,0.7419 ± 0.0151,0.7447 ± 0.0220,0.7426 ± 0.0173,0.8586 ± 0.0193,0.7344 ± 0.0143,0.5834 ± 0.0147,0.5832 ± 0.0138,0.5825 ± 0.0141,0.7789 ± 0.0111,0.7325 ± 0.0129,0.7344 ± 0.0143,0.7329 ± 0.0119,0.8459 ± 0.0107
STACKING_xgboost,0.7685 ± 0.0270,0.6094 ± 0.0217,0.6082 ± 0.0166,0.6041 ± 0.0185,0.7963 ± 0.0171,0.7489 ± 0.0160,0.7685 ± 0.0270,0.7567 ± 0.0189,0.8630 ± 0.0131,0.7506 ± 0.0169,0.5956 ± 0.0272,0.5970 ± 0.0211,0.5944 ± 0.0237,0.7770 ± 0.0139,0.7358 ± 0.0171,0.7506 ± 0.0169,0.7424 ± 0.0149,0.8409 ± 0.0121
STACKING_adaboost,0.7872 ± 0.0199,0.5862 ± 0.0564,0.6028 ± 0.0256,0.5856 ± 0.0356,0.8113 ± 0.0131,0.7365 ± 0.0328,0.7872 ± 0.0199,0.7571 ± 0.0242,0.8839 ± 0.0125,0.7712 ± 0.0105,0.5906 ± 0.0273,0.5936 ± 0.0137,0.5822 ± 0.0184,0.7988 ± 0.0069,0.7287 ± 0.0143,0.7712 ± 0.0105,0.7456 ± 0.0121,0.8699 ± 0.0061
STACKING_svm,0.7872 ± 0.0232,0.5929 ± 0.0438,0.6054 ± 0.0262,0.5937 ± 0.0318,0.8066 ± 0.0224,0.7462 ± 0.0284,0.7872 ± 0.0232,0.7640 ± 0.0244,0.8751 ± 0.0169,0.7690 ± 0.0100,0.5819 ± 0.0180,0.5922 ± 0.0122,0.5837 ± 0.0139,0.7912 ± 0.0118,0.7363 ± 0.0104,0.7690 ± 0.0100,0.7510 ± 0.0096,0.8606 ± 0.0082
STACKING_knn,0.7187 ± 0.0284,0.5827 ± 0.0249,0.5775 ± 0.0293,0.5785 ± 0.0273,0.7840 ± 0.0222,0.7317 ± 0.0203,0.7187 ± 0.0284,0.7237 ± 0.0235,0.8518 ± 0.0162,0.7082 ± 0.0174,0.5831 ± 0.0174,0.5793 ± 0.0204,0.5793 ± 0.0189,0.7742 ± 0.0118,0.7271 ± 0.0132,0.7082 ± 0.0174,0.7161 ± 0.0148,0.8390 ± 0.0102
STACKING_gaussian_nb,0.6963 ± 0.0717,0.5643 ± 0.0745,0.5497 ± 0.0257,0.5259 ± 0.0260,0.7792 ± 0.0194,0.6951 ± 0.0404,0.6963 ± 0.0717,0.6765 ± 0.0456,0.8497 ± 0.0184,0.6898 ± 0.0399,0.5375 ± 0.0315,0.5442 ± 0.0133,0.5291 ± 0.0138,0.7239 ± 0.0194,0.6806 ± 0.0221,0.6898 ± 0.0399,0.6767 ± 0.0168,0.7851 ± 0.0145
