,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7498 ± 0.0215,0.6237 ± 0.0250,0.6242 ± 0.0298,0.6215 ± 0.0262,0.7881 ± 0.0232,0.7676 ± 0.0195,0.7498 ± 0.0215,0.7571 ± 0.0195,0.8523 ± 0.0161,0.7591 ± 0.0210,0.6176 ± 0.0289,0.6176 ± 0.0292,0.6172 ± 0.0291,0.7834 ± 0.0164,0.7592 ± 0.0207,0.7591 ± 0.0210,0.7589 ± 0.0206,0.8453 ± 0.0144
STACKING_random_forest,0.7996 ± 0.0197,0.6910 ± 0.0233,0.6966 ± 0.0274,0.6874 ± 0.0251,0.8873 ± 0.0125,0.8330 ± 0.0162,0.7996 ± 0.0197,0.8122 ± 0.0163,0.9386 ± 0.0078,0.7991 ± 0.0067,0.6929 ± 0.0075,0.7021 ± 0.0104,0.6914 ± 0.0081,0.8885 ± 0.0077,0.8346 ± 0.0059,0.7991 ± 0.0067,0.8137 ± 0.0052,0.9372 ± 0.0043
STACKING_extra_trees,0.7985 ± 0.0248,0.6834 ± 0.0224,0.6850 ± 0.0258,0.6792 ± 0.0247,0.8849 ± 0.0128,0.8281 ± 0.0143,0.7985 ± 0.0248,0.8100 ± 0.0188,0.9373 ± 0.0076,0.8013 ± 0.0064,0.6879 ± 0.0113,0.6947 ± 0.0144,0.6873 ± 0.0120,0.8878 ± 0.0079,0.8306 ± 0.0079,0.8013 ± 0.0064,0.8140 ± 0.0066,0.9366 ± 0.0042
STACKING_xgboost,0.8282 ± 0.0245,0.6851 ± 0.0368,0.6754 ± 0.0273,0.6768 ± 0.0290,0.8733 ± 0.0113,0.8161 ± 0.0180,0.8282 ± 0.0245,0.8204 ± 0.0196,0.9316 ± 0.0057,0.8245 ± 0.0100,0.6765 ± 0.0189,0.6720 ± 0.0143,0.6725 ± 0.0160,0.8540 ± 0.0092,0.8112 ± 0.0079,0.8245 ± 0.0100,0.8172 ± 0.0078,0.9151 ± 0.0049
STACKING_adaboost,0.8480 ± 0.0088,0.6465 ± 0.0401,0.6434 ± 0.0074,0.6190 ± 0.0121,0.8443 ± 0.0166,0.7878 ± 0.0137,0.8480 ± 0.0088,0.8074 ± 0.0085,0.9203 ± 0.0062,0.8421 ± 0.0060,0.6563 ± 0.0290,0.6397 ± 0.0073,0.6187 ± 0.0109,0.8345 ± 0.0060,0.7880 ± 0.0121,0.8421 ± 0.0060,0.8038 ± 0.0072,0.9137 ± 0.0038
STACKING_svm,0.8271 ± 0.0163,0.6726 ± 0.0190,0.6696 ± 0.0165,0.6679 ± 0.0161,0.8677 ± 0.0126,0.8150 ± 0.0110,0.8271 ± 0.0163,0.8194 ± 0.0101,0.9282 ± 0.0075,0.8201 ± 0.0050,0.6731 ± 0.0116,0.6731 ± 0.0109,0.6727 ± 0.0117,0.8634 ± 0.0066,0.8163 ± 0.0071,0.8201 ± 0.0050,0.8181 ± 0.0044,0.9230 ± 0.0036
STACKING_knn,0.7945 ± 0.0266,0.6618 ± 0.0282,0.6601 ± 0.0300,0.6570 ± 0.0297,0.8524 ± 0.0208,0.8059 ± 0.0197,0.7945 ± 0.0266,0.7960 ± 0.0230,0.9164 ± 0.0125,0.7965 ± 0.0145,0.6605 ± 0.0244,0.6602 ± 0.0270,0.6582 ± 0.0256,0.8434 ± 0.0100,0.8056 ± 0.0138,0.7965 ± 0.0145,0.7985 ± 0.0139,0.9079 ± 0.0051
STACKING_gaussian_nb,0.8077 ± 0.0655,0.6239 ± 0.1057,0.6333 ± 0.0193,0.6048 ± 0.0176,0.8368 ± 0.0272,0.7822 ± 0.0410,0.8077 ± 0.0655,0.7819 ± 0.0326,0.8995 ± 0.0174,0.7660 ± 0.0403,0.6305 ± 0.0201,0.6308 ± 0.0170,0.6216 ± 0.0155,0.8001 ± 0.0100,0.7826 ± 0.0143,0.7660 ± 0.0403,0.7686 ± 0.0216,0.8672 ± 0.0069
