,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7751 ± 0.0293,0.6144 ± 0.0367,0.6265 ± 0.0155,0.6188 ± 0.0258,0.7875 ± 0.0201,0.7618 ± 0.0196,0.7751 ± 0.0293,0.7667 ± 0.0160,0.8503 ± 0.0146,0.7612 ± 0.0147,0.6292 ± 0.0250,0.6297 ± 0.0284,0.6287 ± 0.0264,0.7922 ± 0.0116,0.7698 ± 0.0127,0.7612 ± 0.0147,0.7651 ± 0.0125,0.8512 ± 0.0071
STACKING_random_forest,0.7996 ± 0.0204,0.6906 ± 0.0119,0.6941 ± 0.0148,0.6864 ± 0.0161,0.8865 ± 0.0164,0.8329 ± 0.0081,0.7996 ± 0.0204,0.8124 ± 0.0142,0.9381 ± 0.0089,0.7956 ± 0.0120,0.6868 ± 0.0110,0.6926 ± 0.0145,0.6839 ± 0.0133,0.8851 ± 0.0076,0.8325 ± 0.0069,0.7956 ± 0.0120,0.8110 ± 0.0097,0.9352 ± 0.0038
STACKING_extra_trees,0.7945 ± 0.0147,0.6863 ± 0.0127,0.6895 ± 0.0169,0.6818 ± 0.0148,0.8844 ± 0.0143,0.8322 ± 0.0096,0.7945 ± 0.0147,0.8098 ± 0.0108,0.9365 ± 0.0077,0.8019 ± 0.0113,0.6909 ± 0.0159,0.6981 ± 0.0211,0.6896 ± 0.0175,0.8855 ± 0.0091,0.8347 ± 0.0101,0.8019 ± 0.0113,0.8160 ± 0.0102,0.9353 ± 0.0045
STACKING_xgboost,0.8187 ± 0.0204,0.6760 ± 0.0281,0.6708 ± 0.0217,0.6718 ± 0.0234,0.8558 ± 0.0189,0.8113 ± 0.0125,0.8187 ± 0.0204,0.8140 ± 0.0156,0.9166 ± 0.0109,0.8149 ± 0.0077,0.6741 ± 0.0123,0.6725 ± 0.0114,0.6729 ± 0.0118,0.8477 ± 0.0117,0.8097 ± 0.0075,0.8149 ± 0.0077,0.8121 ± 0.0073,0.9098 ± 0.0069
STACKING_adaboost,0.8366 ± 0.0125,0.6322 ± 0.0452,0.6357 ± 0.0116,0.6139 ± 0.0157,0.8346 ± 0.0223,0.7790 ± 0.0175,0.8366 ± 0.0125,0.7993 ± 0.0121,0.9130 ± 0.0081,0.8377 ± 0.0044,0.6582 ± 0.0440,0.6394 ± 0.0084,0.6216 ± 0.0138,0.8269 ± 0.0039,0.7877 ± 0.0148,0.8377 ± 0.0044,0.8022 ± 0.0065,0.9094 ± 0.0021
STACKING_svm,0.8260 ± 0.0152,0.6678 ± 0.0187,0.6654 ± 0.0140,0.6642 ± 0.0156,0.8657 ± 0.0110,0.8117 ± 0.0091,0.8260 ± 0.0152,0.8175 ± 0.0103,0.9273 ± 0.0051,0.8234 ± 0.0104,0.6680 ± 0.0175,0.6672 ± 0.0167,0.6669 ± 0.0173,0.8548 ± 0.0092,0.8128 ± 0.0102,0.8234 ± 0.0104,0.8178 ± 0.0097,0.9185 ± 0.0051
STACKING_knn,0.7842 ± 0.0304,0.6654 ± 0.0213,0.6624 ± 0.0267,0.6575 ± 0.0264,0.8484 ± 0.0207,0.8088 ± 0.0130,0.7842 ± 0.0304,0.7907 ± 0.0231,0.9103 ± 0.0113,0.7937 ± 0.0102,0.6723 ± 0.0161,0.6760 ± 0.0209,0.6705 ± 0.0168,0.8467 ± 0.0114,0.8128 ± 0.0113,0.7937 ± 0.0102,0.8002 ± 0.0095,0.9054 ± 0.0066
STACKING_gaussian_nb,0.7850 ± 0.0678,0.6286 ± 0.0516,0.6512 ± 0.0297,0.6239 ± 0.0334,0.8441 ± 0.0189,0.7972 ± 0.0320,0.7850 ± 0.0678,0.7775 ± 0.0375,0.9089 ± 0.0121,0.7756 ± 0.0423,0.6255 ± 0.0303,0.6321 ± 0.0176,0.6199 ± 0.0165,0.8069 ± 0.0071,0.7861 ± 0.0208,0.7756 ± 0.0423,0.7747 ± 0.0179,0.8792 ± 0.0058
