epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,0.7000515535473824,0.5973835924397344,0.8260869565217391,0.8273809523809524,0.8273809523809524,0.8260869565217391,0.875,0.75,0.8571428571428571
2,0.6180652901530266,0.579504264437634,0.8260869565217391,0.8273809523809524,0.8273809523809524,0.8260869565217391,0.875,0.75,0.8571428571428571
3,0.6027592606842518,0.5623975525731626,0.8695652173913043,0.8690476190476191,0.873868778280543,0.8717292937241786,0.875,0.875,0.8571428571428571
4,0.5175611190497875,0.5477576838887256,0.8695652173913043,0.8690476190476191,0.873868778280543,0.8717292937241786,0.875,0.875,0.8571428571428571
5,0.5333718881011009,0.5345796372579492,0.8260869565217391,0.8273809523809524,0.8273809523809524,0.8260869565217391,0.875,0.75,0.8571428571428571
6,0.4739837348461151,0.5201402254726576,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
7,0.4767756462097168,0.5083623696928439,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
8,0.4390243422240019,0.5040775641151096,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
9,0.3563275970518589,0.4947318305139956,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
10,0.37574420869350433,0.48559991820998816,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
11,0.3750000447034836,0.477367437404135,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
12,0.3294717464596033,0.46465580748475116,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
13,0.30072791315615177,0.458749418673308,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
14,0.3604927770793438,0.45813763919083966,0.8260869565217391,0.8333333333333334,0.8214285714285715,0.8190993788819876,0.875,0.625,1.0
15,0.29205402359366417,0.45011480606120563,0.8260869565217391,0.8333333333333334,0.8214285714285715,0.8190993788819876,0.875,0.625,1.0
16,0.263282073661685,0.44148231459700543,0.8695652173913043,0.875,0.8694444444444445,0.8666666666666667,0.875,0.75,1.0
17,0.23745068907737732,0.4518519082795019,0.8260869565217391,0.8333333333333334,0.8214285714285715,0.8190993788819876,0.875,0.625,1.0
