,model,used_sample_weight,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_macro_cv_mean,f1_macro_cv_std,f1_macro_test_mean,f1_macro_test_std,f1_weighted_cv_mean,f1_weighted_cv_std,f1_weighted_test_mean,f1_weighted_test_std,recall_macro_cv_mean,recall_macro_cv_std,recall_macro_test_mean,recall_macro_test_std,recall_weighted_cv_mean,recall_weighted_cv_std,recall_weighted_test_mean,recall_weighted_test_std,precision_macro_cv_mean,precision_macro_cv_std,precision_macro_test_mean,precision_macro_test_std,precision_weighted_cv_mean,precision_weighted_cv_std,precision_weighted_test_mean,precision_weighted_test_std,mae_cv_mean,mae_cv_std,mae_test_mean,mae_test_std,qwk_cv_mean,qwk_cv_std,qwk_test_mean,qwk_test_std,misclassification_disease_cost_mean_cv_mean,misclassification_disease_cost_mean_cv_std,misclassification_disease_cost_mean_test_mean,misclassification_disease_cost_mean_test_std,misclassification_disease_cost_total_cv_mean,misclassification_disease_cost_total_cv_std,misclassification_disease_cost_total_test_mean,misclassification_disease_cost_total_test_std,misclassification_disease_score_cv_mean,misclassification_disease_score_cv_std,misclassification_disease_score_test_mean,misclassification_disease_score_test_std,misclassification_disease_cost_mean_true_class_0_cv_mean,misclassification_disease_cost_mean_true_class_0_cv_std,misclassification_disease_cost_mean_true_class_0_test_mean,misclassification_disease_cost_mean_true_class_0_test_std,misclassification_disease_cost_mean_true_class_1_cv_mean,misclassification_disease_cost_mean_true_class_1_cv_std,misclassification_disease_cost_mean_true_class_1_test_mean,misclassification_disease_cost_mean_true_class_1_test_std,misclassification_disease_cost_mean_true_class_2_cv_mean,misclassification_disease_cost_mean_true_class_2_cv_std,misclassification_disease_cost_mean_true_class_2_test_mean,misclassification_disease_cost_mean_true_class_2_test_std,auc_ovr_macro_cv_mean,auc_ovr_macro_cv_std,auc_ovr_macro_test_mean,auc_ovr_macro_test_std,auc_ovr_weighted_cv_mean,auc_ovr_weighted_cv_std,auc_ovr_weighted_test_mean,auc_ovr_weighted_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std,precision_class_2_cv_mean,precision_class_2_cv_std,precision_class_2_test_mean,precision_class_2_test_std,recall_class_2_cv_mean,recall_class_2_cv_std,recall_class_2_test_mean,recall_class_2_test_std,f1_class_2_cv_mean,f1_class_2_cv_std,f1_class_2_test_mean,f1_class_2_test_std,support_class_2_cv_mean,support_class_2_cv_std,support_class_2_test_mean,support_class_2_test_std,conf_0_to_1_cv_mean,conf_0_to_1_cv_std,conf_0_to_1_test_mean,conf_0_to_1_test_std,conf_0_to_2_cv_mean,conf_0_to_2_cv_std,conf_0_to_2_test_mean,conf_0_to_2_test_std,conf_0_to_1_given_error_cv_mean,conf_0_to_1_given_error_cv_std,conf_0_to_1_given_error_test_mean,conf_0_to_1_given_error_test_std,conf_0_to_2_given_error_cv_mean,conf_0_to_2_given_error_cv_std,conf_0_to_2_given_error_test_mean,conf_0_to_2_given_error_test_std,conf_1_to_0_cv_mean,conf_1_to_0_cv_std,conf_1_to_0_test_mean,conf_1_to_0_test_std,conf_1_to_2_cv_mean,conf_1_to_2_cv_std,conf_1_to_2_test_mean,conf_1_to_2_test_std,conf_1_to_0_given_error_cv_mean,conf_1_to_0_given_error_cv_std,conf_1_to_0_given_error_test_mean,conf_1_to_0_given_error_test_std,conf_1_to_2_given_error_cv_mean,conf_1_to_2_given_error_cv_std,conf_1_to_2_given_error_test_mean,conf_1_to_2_given_error_test_std,conf_2_to_0_cv_mean,conf_2_to_0_cv_std,conf_2_to_0_test_mean,conf_2_to_0_test_std,conf_2_to_1_cv_mean,conf_2_to_1_cv_std,conf_2_to_1_test_mean,conf_2_to_1_test_std,conf_2_to_0_given_error_cv_mean,conf_2_to_0_given_error_cv_std,conf_2_to_0_given_error_test_mean,conf_2_to_0_given_error_test_std,conf_2_to_1_given_error_cv_mean,conf_2_to_1_given_error_cv_std,conf_2_to_1_given_error_test_mean,conf_2_to_1_given_error_test_std
0,decision_tree,True,0.7274869109947645,0.017548164414251725,0.7476190476190476,0.019263205004405752,0.6021736432778994,0.014191924119587425,0.6227514743411369,0.021488744303400784,0.740176125981826,0.014737444247577846,0.7598926513040606,0.014448000030546821,0.6027122554448135,0.01502697136230202,0.6250693221334055,0.024722236930510243,0.7274869109947645,0.017548164414251725,0.7476190476190476,0.019263205004405752,0.6098731421522808,0.012754455550996087,0.6291055487113111,0.020171419838565196,0.7587421599183968,0.011730912545996333,0.7782451001080364,0.017277510451936765,0.330890052356021,0.024666051998680282,0.2978021978021978,0.02399197493598948,0.7414986756238967,0.02409153996429223,0.776109003342488,0.02784853092683267,1.08282722513089,0.09663111808934391,0.9512820512820511,0.13072185281156518,206.82,18.456543555064695,259.7,35.6870658175573,-1.08282722513089,0.09663111808934391,-0.9512820512820511,0.13072185281156518,0.5018604651162791,0.09419673273349137,0.4204918032786885,0.2240453818410669,2.0157142857142856,0.12370875019691811,1.98,0.44837153905777405,1.444404761904762,0.1726359688841885,1.231404958677686,0.28325132636974,0.7341508823843963,0.01153591623100352,0.750940705935914,0.015390101584193247,0.7983842639859682,0.012424024592366833,0.8152181346076335,0.01203697944730202,0.8344204465678885,0.014918391124269854,0.8556739048637547,0.030866864463046158,0.8382558139534882,0.017128538049003793,0.8598360655737703,0.04660052132642438,0.8354439225513985,0.014501927116525787,0.856708762474207,0.024215371140227964,86.0,0.0,122.0,0.0,0.16566857414439307,0.01776361253785891,0.18417665667665667,0.04427460880106759,0.2319047619047619,0.021419751271198984,0.25999999999999995,0.08285045281025442,0.19119056966039066,0.017545854579539662,0.2138989026626191,0.058627508831654074,21.0,0.0,30.0,0.0,0.829530405744561,0.01609340254183047,0.8474660845935219,0.03365339876653961,0.7379761904761903,0.02712062813888199,0.7553719008264463,0.03880290217445512,0.7798864376219087,0.019253114817777927,0.7976467578865847,0.018168943093523772,84.0,0.0,121.0,0.0,0.12395348837209304,0.014463130383715841,0.10901639344262296,0.035843412455972945,0.0377906976744186,0.009322491062640069,0.03114754098360656,0.021093179306687193,0.7657778286485952,0.05229684495227347,0.778417905623788,0.1101315659894242,0.23422217135140477,0.05229684495227344,0.22158209437621199,0.1101315659894242,0.3119047619047619,0.029885984736131316,0.31,0.10429066693562059,0.45619047619047615,0.03483394723643226,0.43,0.11271070802591786,0.40637797664152153,0.04058274368061557,0.41930417789685526,0.13903483193712313,0.5936220233584785,0.040582743680615596,0.5806958221031449,0.1390348319371231,0.09404761904761906,0.014197256999998667,0.07107438016528926,0.0304778329166707,0.16797619047619047,0.017419233772339678,0.17355371900826447,0.03777220165510217,0.3597413624135682,0.032053782038869195,0.2898827969885272,0.1162772420461168,0.6402586375864318,0.032053782038869195,0.7101172030114727,0.11627724204611678
1,random_forest,True,0.8576439790575916,0.004782295746149384,0.8663003663003664,0.00579171732631572,0.6217455980702277,0.008905611722891367,0.636625841259193,0.019421174881757923,0.813080894309965,0.005488107445624725,0.8230044748590656,0.008186131830952162,0.6493540051679587,0.005407915342212585,0.6596777010040795,0.010218275628639292,0.8576439790575916,0.004782295746149384,0.8663003663003664,0.00579171732631572,0.7004420091801409,0.0430244094115781,0.822574647613061,0.1360477747784623,0.8077562291188602,0.014384847241614073,0.8525600216437352,0.04455889238629163,0.17549738219895286,0.009874813763215078,0.16117216117216113,0.011454006739495558,0.8717225255355044,0.010684740334102952,0.8853080645836068,0.012568999972741426,0.5881675392670157,0.05818625802256161,0.5289377289377291,0.07117923986221904,112.34,11.113575282309268,144.4,19.43193248238579,-0.5881675392670157,0.05818625802256161,-0.5289377289377291,0.07117923986221904,0.27976744186046515,0.07478149569935406,0.18934426229508197,0.11607681606096287,2.276666666666667,0.1506590878300402,2.29,0.35138175223319307,0.4817857142857143,0.09728949729389429,0.4347107438016528,0.12166207495189442,0.8762510299997708,0.006300741723170623,0.8859597647828652,0.015101713522817263,0.9321517741411778,0.004455098413530354,0.9379278804702071,0.0091383621003143,0.8865267241534054,0.011780696388084138,0.8876221585318816,0.018627407587852796,0.9713953488372093,0.007539731110566069,0.980327868852459,0.011720005786626906,0.9267298673267044,0.00778649842029909,0.9315344168181058,0.010591630363472155,86.0,0.0,122.0,0.0,0.38099999999999995,0.13024241405837456,0.7333333333333333,0.40975753143523946,0.028095238095238097,0.013919467471996034,0.043333333333333335,0.03162277660168379,0.05134761325630891,0.02420253657152568,0.08073069403714565,0.05729308851199438,21.0,0.0,30.0,0.0,0.833799303387017,0.007741310100866149,0.8467684509739681,0.020264386553929866,0.9485714285714286,0.010129546374372677,0.9553719008264464,0.012442523185274047,0.8871593136276694,0.005482417312783386,0.8976124129223277,0.011032637450847059,84.0,0.0,121.0,0.0,0.0006976744186046512,0.0008130301148605825,0.000819672131147541,0.002592030868990475,0.027906976744186053,0.007475698264335624,0.01885245901639344,0.011624069609935872,0.03333333333333334,0.05137011669140814,0.03333333333333333,0.10540925533894598,0.9066666666666666,0.0867627672321358,0.9666666666666666,0.10540925533894599,0.32619047619047614,0.037242438751270035,0.33333333333333337,0.08888888888888889,0.6457142857142857,0.038763971708862664,0.6233333333333333,0.09944289260117532,0.33627819548872173,0.03842075381132451,0.3492099981755154,0.0962955814330673,0.6637218045112782,0.03842075381132452,0.6507900018244845,0.09629558143306731,0.046785714285714285,0.009721007374698196,0.04297520661157025,0.01219611218797722,0.004642857142857142,0.0032938898364201796,0.001652892561983471,0.0034846034822792055,0.9011071428571427,0.06462618174816563,0.9666666666666668,0.07027283689263064,0.08889285714285713,0.055143712983735986,0.03333333333333333,0.07027283689263066
2,extra_trees,True,0.8560732984293195,0.005018476259367897,0.8652014652014653,0.008245149214229131,0.6093301936884385,0.0033958277404357784,0.6262414764896074,0.017012683628434857,0.8082598669906662,0.004337731295763219,0.8191727914420408,0.009210804076064864,0.6433111849390919,0.0032285582276185155,0.6546753676857999,0.009426251472494864,0.8560732984293195,0.005018476259367897,0.8652014652014653,0.008245149214229131,0.6268332327598619,0.033674214966578894,0.7769652701927668,0.17254980056791003,0.7818820145582919,0.010185959175638994,0.8363640480140268,0.05773756471223025,0.17795811518324606,0.01021933857284551,0.16263736263736261,0.01649029842845824,0.8697207076253038,0.010979777242881735,0.884316807948251,0.01772766814135341,0.5989005235602095,0.06141145272381674,0.5304029304029305,0.09707996350756011,114.39000000000001,11.729587470248996,144.8,26.502830037563914,-0.5989005235602095,0.06141145272381674,-0.5304029304029305,0.09707996350756011,0.321046511627907,0.0881209030370785,0.20491803278688522,0.10404061620032663,2.3285714285714283,0.1346495876853873,2.293333333333334,0.38451508663751005,0.45095238095238094,0.09208880330764108,0.42148760330578516,0.1761793603891954,0.8712095628441915,0.006081539029295328,0.8825405408251719,0.009641486313823704,0.9303930444027687,0.0032161491888123865,0.9369626606392062,0.005653419548951188,0.8862450625742652,0.012231056112401842,0.8889920278549294,0.02288084914128872,0.9677906976744184,0.009007771951571457,0.9795081967213115,0.010404061620032674,0.9249322604542807,0.008062298551900746,0.9319031947238393,0.013747688274674956,86.0,0.0,122.0,0.0,0.16499999999999998,0.10554093465991708,0.6,0.5163977794943222,0.008571428571428572,0.00585367902050342,0.026666666666666665,0.026293687924887184,0.016245059288537554,0.011012869369937998,0.050806451612903224,0.04953827741844922,21.0,0.0,30.0,0.0,0.8292546357053204,0.007777655629715204,0.8419037827233711,0.014278245261146405,0.9535714285714286,0.009407356818356881,0.9578512396694215,0.017617936038919528,0.8868132613224977,0.004664306489973732,0.8960147831320795,0.011072707953238118,84.0,0.0,121.0,0.0,0.00011627906976744185,0.00036770670467074177,0.0,0.0,0.03209302325581395,0.008790848063463466,0.020491803278688527,0.010404061620032662,0.0025,0.007905694150420948,0.0,0.0,0.9575000000000001,0.06876893678592584,1.0,0.0,0.33428571428571424,0.03432390583054096,0.33,0.0908804668741268,0.657142857142857,0.037428019436671706,0.6433333333333333,0.07209390310003704,0.3373458646616541,0.0358001804596096,0.3374712643678161,0.08573884632890952,0.6626541353383459,0.03580018045960961,0.662528735632184,0.08573884632890952,0.04452380952380953,0.009139053441577638,0.04214876033057851,0.017617936038919542,0.0019047619047619045,0.0010038976698947236,0.0,0.0,0.9465075757575757,0.04486137159587424,1.0,0.0,0.04349242424242424,0.0258052255334093,0.0,0.0
3,xgboost,True,0.827434554973822,0.006809414413549217,0.8388278388278387,0.015540808377726326,0.6589409774062737,0.014991814256123422,0.6671079776937424,0.02560180488455173,0.8125289343095016,0.007654710420889787,0.8221202026848469,0.013362483314971004,0.6611074197120709,0.012499480727722383,0.6692098330548406,0.022891182744255056,0.827434554973822,0.006809414413549217,0.8388278388278387,0.015540808377726326,0.6714803352422676,0.018250100452293597,0.6825249307171898,0.03325868263516729,0.8037997907868999,0.009455044359390884,0.8125431181277417,0.015623209683929542,0.20382198952879582,0.009745191947069996,0.18571428571428572,0.017782238568743277,0.8537246713400762,0.009148610201733062,0.8714654312643211,0.013957807319944374,0.6330366492146597,0.0507174960493918,0.5586080586080586,0.06614288823644575,120.91000000000001,9.687041745433833,152.5,18.05700848854969,-0.6330366492146597,0.0507174960493918,-0.5586080586080586,0.06614288823644575,0.2733720930232558,0.054791040960919475,0.1778688524590164,0.09103323282699227,1.992857142857143,0.20127146862293388,2.0100000000000002,0.3285020247227003,0.6613095238095238,0.09113732616059511,0.5826446280991735,0.15284912395130662,0.8658960791010601,0.006101756278789433,0.8793053274516207,0.012364314731467147,0.9241902115252325,0.004592882185334465,0.9322386633168878,0.007116906104758872,0.8878690482459104,0.013457207572292055,0.8925406436160047,0.018835274497925644,0.9254651162790699,0.006402978770164835,0.9401639344262296,0.02221363565483915,0.9057263734153956,0.00754371339415989,0.915388298947003,0.008514153507977485,86.0,0.0,122.0,0.0,0.2771908339245296,0.04585434733099088,0.294778233462444,0.0889758409299701,0.16523809523809524,0.03592004222027831,0.16333333333333333,0.06929984946450078,0.2011357555570942,0.03956593490012525,0.2047996578990368,0.06823426579975728,21.0,0.0,30.0,0.0,0.8493811235563624,0.009934943025288637,0.8602559150731206,0.02523020328224329,0.8926190476190475,0.013431235429400733,0.9041322314049587,0.031215901871548865,0.869960803246331,0.008361871287064187,0.8811359762351877,0.0166139398510087,84.0,0.0,121.0,0.0,0.052441860465116286,0.006040794355258382,0.04672131147540984,0.01595497412093599,0.02209302325581395,0.0056964877739143676,0.013114754098360656,0.007918785107207343,0.6876577172827173,0.07395249798637532,0.7886002886002886,0.08436212298880626,0.3123422827172827,0.07395249798637533,0.2113997113997114,0.08436212298880627,0.2895238095238095,0.04454636839025027,0.29333333333333333,0.08134668985654722,0.5452380952380953,0.03751207078760784,0.5433333333333333,0.11005049346146117,0.34544783480193697,0.04656391730391108,0.3537478632478632,0.10452551519291282,0.6545521651980629,0.04656391730391106,0.6462521367521367,0.10452551519291282,0.048452380952380955,0.008229703344153969,0.042148760330578516,0.012594082039297478,0.05892857142857143,0.00937801769690196,0.05371900826446281,0.02842943173629517,0.4643599110727594,0.06542443402878,0.4859798534798535,0.2157705671798272,0.5356400889272407,0.06542443402878001,0.5140201465201465,0.2157705671798272
4,adaboost,True,0.8430890052356019,0.005028177321961653,0.8516483516483518,0.013065283613573092,0.5952026133122775,0.003481685124276236,0.6010033290227161,0.009282705959733335,0.7945285173753527,0.0047525390410722585,0.8025003458335206,0.012389825114739742,0.6316057585825028,0.0037100519254054543,0.6378584654292554,0.009796570511144208,0.8430890052356019,0.005028177321961653,0.8516483516483518,0.013065283613573092,0.5665166993911935,0.010126836296033571,0.5690352318663566,0.008895266313543811,0.7533312585640821,0.005009447269215105,0.7598649209626984,0.011888855601040959,0.20392670157068063,0.010095801259620068,0.18681318681318682,0.026130567227146143,0.8423955277636039,0.010717577949519656,0.8604809146519159,0.02764808447760627,0.727696335078534,0.05776717123669188,0.6454212454212455,0.13170749497773893,138.98999999999998,11.033529706208157,176.2,35.956146128922725,-0.727696335078534,0.05776717123669188,-0.6454212454212455,0.13170749497773893,0.5232558139534883,0.08222171874262181,0.42622950819672134,0.22794156955862524,2.3423809523809522,0.17837837889425198,2.3733333333333335,0.3558332249110772,0.5333333333333334,0.1080648163610497,0.43801652892561993,0.275619800292689,0.8233148485359514,0.010025913584445496,0.8393006022152927,0.013648386380282585,0.9046652990011388,0.00635679766585893,0.9168391600690733,0.008127278216385894,0.8770310695794666,0.015115976695870588,0.883334255329218,0.02957040048266555,0.9476744186046513,0.008222171874262161,0.9573770491803278,0.022794156955862507,0.9105804956355733,0.0073923641035957,0.9183859773051768,0.015523785957260259,86.0,0.0,122.0,0.0,0.01,0.03162277660168379,0.0,0.0,0.00047619047619047614,0.0015058465048420852,0.0,0.0,0.0009090909090909091,0.0028747978728803445,0.0,0.0,21.0,0.0,30.0,0.0,0.8125190285941137,0.011534514818530033,0.8237714402698518,0.026484880962408426,0.9466666666666665,0.010806481636104927,0.9561983471074381,0.027561980029268903,0.8741182533921685,0.0061530252675935995,0.8846240097629714,0.017442240768385114,84.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.05232558139534883,0.00822217187426218,0.04262295081967213,0.022794156955862524,0.0,0.0,0.0,0.0,0.99,0.031622776601683784,1.0,0.0,0.3357142857142857,0.04485355920934854,0.3433333333333333,0.08895830622776932,0.6638095238095238,0.045905683979410805,0.6566666666666666,0.0889583062277693,0.33585714285714285,0.04516649862045591,0.3433333333333333,0.08895830622776932,0.6641428571428573,0.04516649862045587,0.6566666666666666,0.0889583062277693,0.05333333333333333,0.010806481636104967,0.04380165289256198,0.027561980029268896,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5,svm,True,0.768324607329843,0.007576060757817878,0.7747252747252747,0.01640418662093333,0.5419583352135693,0.005492285392261494,0.5464077655135803,0.011773506322740334,0.7236781924193803,0.007333031890045711,0.7295808542869979,0.01571382937996916,0.5752150239940936,0.005690843750377645,0.5801517409565099,0.012304625959835891,0.768324607329843,0.007576060757817878,0.7747252747252747,0.01640418662093333,0.5136948806310443,0.005155588582199331,0.5173450568132602,0.010964391483791152,0.6857458854256324,0.006891455587378922,0.6907047644499922,0.01464368919836833,0.3526701570680629,0.015533658782030876,0.3402930402930403,0.03314517959077552,0.6850309851090112,0.016622793006588917,0.6981356424136489,0.03523564000172104,1.526910994764398,0.08552309679782087,1.4663003663003662,0.16960977140194586,291.64000000000004,16.33491148838381,400.3,46.30346759273123,-1.526910994764398,0.08552309679782087,-1.4663003663003662,0.16960977140194586,1.0188372093023255,0.09300678148694287,0.9508196721311475,0.20519107492370037,2.8647619047619046,0.21123877271469269,2.8666666666666667,0.27397395568751,1.7126190476190477,0.1332839572218221,1.6388429752066114,0.30152518775605314,0.8117020614809715,0.01148965061940827,0.8331106555333738,0.01372920645559152,0.8816409609006787,0.006729959385557943,0.8984596190437205,0.008394237513459201,0.7631770986363249,0.014215094508189788,0.7661450716344292,0.02313951803377513,0.8979069767441861,0.009427453016609872,0.9049180327868852,0.020519107492370063,0.8245171391410888,0.009266182822899158,0.8295543389208179,0.01751100780608513,86.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,30.0,0.0,0.777907543256808,0.013435411442110416,0.7858900988053514,0.0213990339151435,0.8277380952380952,0.012674208082420844,0.8355371900826446,0.030290505801440125,0.8013578664996193,0.009220522572179408,0.8096689576199229,0.020439388153940776,84.0,0.0,121.0,0.0,0.0002325581395348837,0.0007354134093414835,0.0,0.0,0.10186046511627907,0.009289396700121081,0.09508196721311475,0.020519107492370042,0.0018181818181818182,0.005749595745760689,0.0,0.0,0.9981818181818183,0.0057495957457606925,1.0,0.0,0.4661904761904762,0.05280969317867315,0.4666666666666667,0.06849348892187751,0.5338095238095238,0.052809693178673164,0.5333333333333333,0.0684934889218775,0.4661904761904762,0.05280969317867315,0.4666666666666667,0.06849348892187751,0.5338095238095238,0.052809693178673164,0.5333333333333333,0.0684934889218775,0.17083333333333334,0.0136227332490253,0.16363636363636364,0.03012721347546516,0.0014285714285714284,0.001463419755125855,0.0008264462809917355,0.002613452611709404,0.9907102409544359,0.008243815815186644,0.9952380952380953,0.015058465048420872,0.009289759045563999,0.008243815815186635,0.0047619047619047615,0.015058465048420854
6,logistic_regression,True,0.788586387434555,0.009684841856052898,0.7857142857142858,0.017202689625891793,0.6346405141260486,0.0122124936466179,0.639973223082617,0.02355269389409916,0.7867597060547382,0.008065035203702473,0.788921726383128,0.014642374086127338,0.6353045404208195,0.011829992640544587,0.641063089915549,0.023596934982894214,0.788586387434555,0.009684841856052898,0.7857142857142858,0.017202689625891793,0.6370764539957389,0.013994480788110997,0.6412320650042289,0.024117697766284325,0.787174039875261,0.007773453638519792,0.7940804838851643,0.015451288420665484,0.2458115183246073,0.012167065660592353,0.24249084249084246,0.023346360737908908,0.8234058344172348,0.011452437400756589,0.8307887974165237,0.022782726471656658,0.7659162303664921,0.050040385238771724,0.7406593406593406,0.08775593240231477,146.29000000000002,9.557713580605398,202.2,23.957369545831938,-0.7659162303664921,0.050040385238771724,-0.7406593406593406,0.08775593240231477,0.33069767441860465,0.043563546517486146,0.30245901639344264,0.18568986244322483,2.0647619047619044,0.142047086043907,2.056666666666666,0.39908846755859984,0.8867857142857144,0.12447224189459904,0.8561983471074381,0.17036290215296213,0.8287293364350015,0.010405001046650606,0.831040774553489,0.01351488005170855,0.9000783573594825,0.006779914164831722,0.9027680248709966,0.00861293446090099,0.8779201004324252,0.013477138883517752,0.8853645650895448,0.022870109687658333,0.9016279069767442,0.010374282801486275,0.9040983606557378,0.03666703313523672,0.889003336973403,0.010250221468800287,0.8940084824279373,0.01746176841460445,86.0,0.0,122.0,0.0,0.18966452367644743,0.03462967623158946,0.1853695830876358,0.05471039123973511,0.17904761904761904,0.03112082776673643,0.21000000000000002,0.07544108976341314,0.18152876789295316,0.029887913671011866,0.19591930943762545,0.06277202652012628,21.0,0.0,30.0,0.0,0.8436447378783439,0.009937823772618485,0.8529620468355062,0.030117550087236437,0.8252380952380953,0.022326851193183745,0.8090909090909092,0.02848277030427071,0.8333894375117896,0.013445744244119259,0.829991877382288,0.020710784665548997,84.0,0.0,121.0,0.0,0.07255813953488373,0.009716243321974261,0.07295081967213114,0.03028969191675538,0.025813953488372086,0.004309129336337145,0.022950819672131147,0.018041064501878885,0.748285540482909,0.03512526396509906,0.771819153069153,0.17465810057278608,0.2517144595170911,0.03512526396509903,0.22818084693084692,0.17465810057278605,0.3109523809523809,0.03174999975201511,0.3166666666666667,0.09460770203292444,0.51,0.03473616500107794,0.47333333333333344,0.10976968031314194,0.37812050346454373,0.03605676997764117,0.40214685314685317,0.1161776357491637,0.6218794965354564,0.03605676997764113,0.5978531468531468,0.11617763574916372,0.05178571428571428,0.011855054957372744,0.04049586776859505,0.015313434831611347,0.12297619047619046,0.02104334810266937,0.15041322314049585,0.02363373067716498,0.3047551532231099,0.066987863993447,0.21076326444392413,0.06560076098964751,0.6952448467768901,0.06698786399344703,0.7892367355560759,0.06560076098964751
7,knn,False,0.7463350785340314,0.009900842108817013,0.7538461538461538,0.01690105638388112,0.561162996244508,0.01252008952052023,0.5642956275123686,0.022864120072686567,0.7179973108530345,0.009129384629460432,0.7244234277983598,0.018373564504438538,0.5742275747508305,0.009457666879920766,0.5785578587665026,0.01770504775198099,0.7463350785340314,0.009900842108817013,0.7538461538461538,0.01690105638388112,0.5928840109898323,0.027049979829230495,0.5889763697502153,0.04243529485249051,0.7171121452643874,0.012388836843203407,0.7201577421714652,0.0208842810460475,0.37612565445026175,0.016870233295172052,0.3626373626373627,0.03285378277673677,0.664249103465712,0.0178220844969222,0.6792268984078287,0.03531664479662378,1.6540314136125656,0.08648091967809216,1.5890109890109891,0.17942321088127092,315.92,16.517855658515604,433.8,48.982536570586966,-1.6540314136125656,0.08648091967809216,-1.5890109890109891,0.17942321088127092,0.5448837209302326,0.13748188227052713,0.48770491803278687,0.16557692651503483,3.2542857142857144,0.1571220124061707,3.25,0.38143653097270824,2.3895238095238094,0.14572388182947127,2.287603305785124,0.36899795559171605,0.7769970763064336,0.012875149793043347,0.7883917987424082,0.015854213293088625,0.8443816146608372,0.008657009841108634,0.8590231075488554,0.01140547280998255,0.7221898726455068,0.009451736642036081,0.7269141207545502,0.02698507828575596,0.9323255813953489,0.014154452894640212,0.9401639344262295,0.02082605355208687,0.8134201297542569,0.00917451443980314,0.8195277833290966,0.018292965716034504,86.0,0.0,122.0,0.0,0.2203608058608059,0.0762953363152437,0.19694805194805193,0.11758028005231548,0.0638095238095238,0.024508265480150837,0.056666666666666664,0.03162277660168379,0.09368934825706268,0.0338144891354377,0.08671697561941465,0.04711608317201549,21.0,0.0,30.0,0.0,0.8361013544631843,0.014575134264600184,0.8430669365480439,0.02819008962398224,0.726547619047619,0.019873386704791045,0.7388429752066117,0.038802902174455124,0.7763795107222045,0.013992761814207038,0.7866421235885948,0.021400288753293494,84.0,0.0,121.0,0.0,0.014651162790697675,0.004357664906218666,0.012295081967213116,0.009659928704734255,0.053023255813953486,0.013771422010048032,0.04754098360655738,0.016302113541176284,0.20921891996891998,0.058035288655820506,0.19277777777777777,0.14893425695378432,0.7907810800310802,0.05803528865582053,0.8072222222222223,0.14893425695378432,0.5795238095238094,0.037161167647860344,0.5766666666666665,0.09302860306193102,0.35666666666666663,0.03851946332930439,0.3666666666666667,0.09026709338484401,0.618529559192098,0.03872354239076658,0.6112315270935961,0.09408799173674795,0.3814704408079021,0.0387235423907666,0.38876847290640393,0.09408799173674796,0.22416666666666668,0.014064087736856322,0.21487603305785125,0.037368209273417455,0.04928571428571428,0.014571653350965372,0.046280991735537194,0.017938094320771026,0.8251053094154512,0.045323983571165516,0.8222350138600139,0.06866986475727646,0.17489469058454882,0.04532398357116554,0.17776498613998615,0.06866986475727645
