seed,fold,feature,mean_abs_shap
777,2,NP3BRADY_min,0.07964453728972029
777,2,NP3BRADY_mean,0.07620092324053579
777,2,NP3BRADY_max,0.07121744911434404
777,2,NP3PRSPL_mean,0.06410873759087175
777,2,NP3PRSPL_max,0.057333386374931995
777,2,NP3PSTBL_min,0.05417538162207879
777,2,NP3LGAGL_mean,0.05199774194104465
777,2,NP3RIGLU_mean,0.05044480635745317
777,2,NP3FACXP_mean,0.05036814346231562
777,2,NP3FACXP_max,0.04933715610151321
777,2,NP3PRSPR_mean,0.048950063289947096
777,2,NP3RIGRL_mean,0.04888750569375894
777,2,NP3RIGLU_max,0.048413358612946995
777,2,NP3RIGLL_std,0.047273284921594584
777,2,NP3RIGLL_mean,0.04693114220839022
777,2,NP3RIGLU_min,0.0468976785548086
777,2,NP2TRMR_min,0.046732274907672774
777,2,NP3RTCON_mean,0.04577596891913305
777,2,NP3TTAPL_mean,0.04526544677821642
777,2,NP2TRMR_mean,0.04501877185710457
777,2,NP3SPCH_min,0.044820570118655374
777,2,NP3RIGN_max,0.04463043631391617
777,2,NP3RIGN_mean,0.04449831983160087
777,2,NP3FACXP_min,0.04430744602842229
777,2,NP3RIGLL_max,0.04424212695615024
777,2,NP3FTAPR_mean,0.0437483894401853
777,2,NP3RTARU_std,0.04310399742475335
777,2,NP3HMOVL_mean,0.04305037261964058
777,2,NP3RTCON_max,0.04255739523056553
777,2,NP3PRSPR_std,0.04249606562407957
777,2,NP3FTAPL_min,0.04214225292583508
777,2,NP3TTAPR_max,0.042029099779838326
777,2,NP3GAIT_mean,0.04190605863168217
777,2,NP3PSTBL_max,0.04156286874781653
777,2,NP3RTCON_std,0.04146208279869991
777,2,NP2TRMR_max,0.04077073892788995
777,2,NP2WALK_min,0.040551504033474906
777,2,NP3RIGRU_std,0.04017583063687513
777,2,NP3RTARU_max,0.03993918138842125
777,2,NP3HMOVR_min,0.03981763411032711
777,2,NP3HMOVL_min,0.03969105794622045
777,2,NP3LGAGL_max,0.03955146379689697
777,2,NP3RIGRL_std,0.038816050493516406
777,2,NP3BRADY_std,0.03871720267403977
777,2,NP3TTAPR_std,0.03871285802650522
777,2,NP3LGAGR_min,0.038643152029844224
777,2,NP2WALK_mean,0.03833892051278778
777,2,NP3FTAPL_max,0.03796501103332877
777,2,NP3PSTBL_mean,0.0374604398750676
777,2,NP3TTAPL_max,0.03738594080336598
777,2,NP3PRSPR_min,0.0369891684925937
777,2,NP2HOBB_min,0.036858949241521756
777,2,NP3FTAPL_mean,0.036325887840914325
777,2,NP3TTAPL_min,0.03620256777657295
777,2,NP3RIGRL_max,0.036126521150294036
777,2,NP2SPCH_min,0.035939007755075685
777,2,NP3RIGRU_mean,0.03590463280759388
777,2,NP3PRSPR_max,0.035763531060835324
777,2,NP2HOBB_mean,0.0356565867969934
777,2,NP3RIGLU_std,0.03524890872059902
777,2,NP3RIGRU_min,0.03460766072147861
777,2,NP3FTAPR_min,0.03407450147247892
777,2,NP3TTAPR_var,0.03345820855121937
777,2,NP3RTALU_max,0.033137579698550336
777,2,NP1FATG_std,0.031997984734310835
777,2,NP3PSTBL_std,0.031929910417886696
777,2,NP3PTRMR_std,0.031887953518029415
777,2,NP2TRMR_std,0.03155944668596483
777,2,NP3RTARU_mean,0.031362869223053265
777,2,NP2HYGN_std,0.031255014241575084
777,2,NP3LGAGR_std,0.030968053590043412
777,2,NP3RISNG_min,0.030918531550767247
777,2,NP3LGAGR_mean,0.03090454778867774
777,2,NP3TTAPR_mean,0.03085633271602455
777,2,NP3LGAGR_max,0.03076079960950049
777,2,NP2TRMR_var,0.030236824055634715
777,2,NP3RIGLU_var,0.030232194365844192
777,2,NP2HYGN_max,0.030125746100845594
777,2,NP3PRSPL_min,0.029683701144048884
777,2,NP3GAIT_min,0.02959035462632529
777,2,NP3RISNG_mean,0.029579815389176936
777,2,NP3RTALU_mean,0.029532151703040552
777,2,NP3HMOVR_max,0.02921541735064562
777,2,NP3FTAPR_max,0.029182684671316794
777,2,NP3PRSPL_std,0.02906430443494332
777,2,NP2FREZ_mean,0.028665778200074866
777,2,NP3SPCH_max,0.028164657495246756
777,2,NP1ANXS_std,0.028103194675320603
777,2,NP3PRSPL_var,0.028058933539053702
777,2,NP2DRES_max,0.027776075016060293
777,2,NP3RIGRU_max,0.027319807291972992
777,2,NP3RIGN_std,0.027256011335062398
777,2,NP3RTCON_min,0.027212240423054923
777,2,NP3RTALU_std,0.02706411028904911
777,2,NP3GAIT_max,0.02694816219849437
777,2,NP3HMOVR_mean,0.026193949365755555
777,2,NP1LTHD_min,0.025842069051240785
777,2,NP3SPCH_mean,0.02567352159181929
777,2,NP3RIGLL_min,0.02529898710339946
777,2,NP3LGAGL_min,0.025209822758759146
777,2,NP3PTRMR_max,0.02507343887882045
777,2,NP3RIGRL_min,0.025055564365514302
777,2,NP3RTARU_min,0.02495080538378348
777,2,NP3RTARU_var,0.024609805004869038
777,2,NP3RTALL_std,0.024597773748442575
777,2,NP3RIGLL_var,0.024570342526160676
777,2,NP3PTRMR_mean,0.02453566505354612
777,2,NP3GAIT_std,0.024463073045656644
777,2,NP3HMOVL_std,0.02391672000643128
777,2,NP3TTAPR_min,0.023845378338728466
777,2,NP2DRES_mean,0.023732773027604563
777,2,NP2EAT_std,0.02373044546371158
777,2,NP1SLPD_mean,0.023284290930519105
777,2,NP1SLPD_max,0.02324130587449542
777,2,NP3LGAGL_std,0.023204884783206228
777,2,NP1SLPD_min,0.022992100371410314
777,2,NP2DRES_min,0.022471615064101398
777,2,NP2HYGN_var,0.022336143301234512
777,2,NP3PRSPR_var,0.02220245218274391
777,2,NP3RISNG_max,0.022091648316796695
777,2,NP2SPCH_max,0.021922185138568702
777,2,NP3RIGN_min,0.02189508099160476
777,2,NP3PTRMR_var,0.021722966487345098
777,2,NP3RIGN_var,0.02163607158233136
777,2,NP3HMOVR_var,0.02155722548564067
777,2,NP1URIN_max,0.021532757967202037
777,2,NP1FATG_max,0.02149988499304387
777,2,NP2SALV_min,0.02126069566688519
777,2,NP3RTALU_var,0.020802649556368995
777,2,NP2HWRT_mean,0.02066022245723162
777,2,NP2HYGN_min,0.020552645400255393
777,2,NP3GAIT_var,0.02044450421891258
777,2,EDUCYRS,0.020346372448959652
777,2,NP3LGAGL_var,0.020329344380274006
777,2,NP1PAIN_max,0.020150891561217667
777,2,NP3HMOVR_std,0.020113940131035415
777,2,NP3BRADY_var,0.01971496901913554
777,2,NP3RTARL_std,0.019522084859420332
777,2,NP2EAT_max,0.01938877744299771
777,2,NP3RIGRU_var,0.019312783885268164
777,2,NP3FTAPR_std,0.019141657139147672
777,2,NP3RTALU_min,0.018742998681974408
777,2,NP1LTHD_mean,0.01856509955846873
777,2,NP3HMOVL_max,0.01853018510969219
777,2,NP2HYGN_mean,0.01839168531706132
777,2,NP3RTALL_max,0.01837665203637149
777,2,NP1PAIN_mean,0.018309554325257226
777,2,NP1CNST_max,0.01826783060866744
777,2,NP3PTRML_max,0.018105467359667032
777,2,NP2HWRT_max,0.017932269752963925
777,2,NP1FATG_mean,0.017862674837125635
777,2,NP2HWRT_min,0.01776067494601259
777,2,NP2TURN_min,0.01771406558564245
777,2,NP1CNST_min,0.017557053322238916
777,2,NP1APAT_mean,0.017506732613259662
