epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5965123756511791,0.473489845121229,0.8918918918918919,0.9012345679012346,0.8909157914133039
2,0.3936154641009666,0.3065418709774275,0.8918918918918919,0.8974358974358975,0.8947853325962778
3,0.25610547855093674,0.2337878489413777,0.9054054054054054,0.9113924050632911,0.9071310116086235
4,0.18715361485610138,0.2123478413433642,0.9054054054054054,0.9113924050632911,0.9071310116086235
5,0.1341858050106345,0.21679022998825923,0.8918918918918919,0.9,0.8922056384742951
6,0.11172572704585823,0.22338474924499924,0.8851351351351351,0.8944099378881988,0.884742951907131
7,0.08597105248151599,0.23747299493265314,0.8783783783783784,0.8888888888888888,0.8772802653399667
8,0.05957777571637888,0.25257408644097884,0.8851351351351351,0.8957055214723927,0.8834531048461396
9,0.04922753286774497,0.27567594709831317,0.8783783783783784,0.8902439024390244,0.8759904182789755
10,0.03740420294422153,0.29016237670706735,0.8986486486486487,0.9079754601226994,0.8970886309194767
11,0.023123675611222517,0.3108471509862087,0.8918918918918919,0.9024390243902439,0.8896259443523125
12,0.022684746660996933,0.35017864413030847,0.8918918918918919,0.9024390243902439,0.8896259443523125
13,0.015579342936492852,0.3659578815473848,0.8783783783783784,0.8875,0.8785701124009582
14,0.01225388134401795,0.3826632718760143,0.8783783783783784,0.8875,0.8785701124009582
15,0.007545080698233702,0.4041452757145807,0.8851351351351351,0.8944099378881988,0.884742951907131
16,0.007493483691792494,0.4238818222798432,0.8783783783783784,0.8875,0.8785701124009582
17,0.007742946396418218,0.4439046652728025,0.8783783783783784,0.8888888888888888,0.8772802653399667
18,0.006964658015734843,0.47464360613486023,0.8851351351351351,0.8944099378881988,0.884742951907131
19,0.0047195983949948,0.4899409344959438,0.8783783783783784,0.8875,0.8785701124009582
