epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.42425305899736043,0.22531182258515745,0.9121621621621622,0.9158835452367791,0.9161290322580645
2,0.22457181199176893,0.18997394817100988,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.1777301331025523,0.17263411992305033,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.15817939006798976,0.16712200530880206,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.12947917185925148,0.17541548690280398,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.10627476020237885,0.17163648728180575,0.9391891891891891,0.9431545973834531,0.9419354838709677
7,0.10319517827215227,0.18191111198550947,0.9459459459459459,0.9493274368896258,0.9487179487179487
8,0.08077124400517426,0.17928227671497576,0.9391891891891891,0.9418647503224618,0.9426751592356688
9,0.08780336440414996,0.1944861870158363,0.9459459459459459,0.9493274368896258,0.9487179487179487
10,0.06745137478149421,0.21133998907297044,0.9324324324324325,0.9344020637552976,0.9367088607594937
11,0.052599133854429866,0.23864028245412014,0.9256756756756757,0.9269393771881334,0.9308176100628931
12,0.04569039105538379,0.2587024068862602,0.9256756756756757,0.9282292242491248,0.9299363057324841
13,0.036456964815639564,0.27019529156009287,0.9391891891891891,0.9405749032614704,0.9433962264150944
14,0.0264969555396788,0.2955327525583876,0.9256756756756757,0.9269393771881334,0.9308176100628931
