,model,target_binary,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,mae_cv_mean,mae_cv_std,mae_test_mean,mae_test_std,qwk_cv_mean,qwk_cv_std,qwk_test_mean,qwk_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
10,svm,y > 0,y == 0,y > 0,0.7887434554973822,0.011286605692499136,0.8047619047619048,0.022251051353095137,0.7729256205639777,0.015214686599151811,0.7954790074807546,0.027853327434607264,0.6567619047619048,0.02205926646757383,0.6933333333333332,0.04012326685615064,0.9417925130099635,0.007252090673686929,0.9347063109145257,0.018292024813414652,0.21125654450261783,0.01128660569249916,0.19523809523809524,0.02225105135309515,0.5872138785449204,0.021085375284266464,0.6166604298421173,0.04222960098160576,0.9280753045404208,0.005769001398015505,0.932818428184282,0.008610639348781578,0.6948459249996051,0.01309807503134145,0.7163844469400342,0.025830172041652034,0.9498837209302324,0.006964890878227508,0.9406504065040651,0.01840026579595442,0.8022226524638884,0.00841198631460309,0.8130313140114056,0.018038185692906723,86.0,0.0,123.0,0.0,0.9417925130099635,0.007252090673686929,0.9347063109145257,0.018292024813414652,0.6567619047619048,0.02205926646757383,0.6933333333333332,0.04012326685615064,0.7729256205639777,0.015214686599151811,0.7954790074807546,0.027853327434607264,105.0,0.0,150.0,0.0
11,svm,y > 1,y <= 1,y > 1,0.9738219895287958,0.0,0.9743589743589742,1.1702778228589004e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02617801047120419,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,0.8836559139784945,0.02242398864523734,0.8592910848549946,0.048226928009390824,0.9738219895287958,0.0,0.9743589743589742,1.1702778228589004e-16,1.0,0.0,1.0,0.0,0.986737400530504,0.0,0.9870129870129871,1.1702778228589004e-16,186.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0
12,logistic_regression,y > 0,y == 0,y > 0,0.8938219895287958,0.007741297984006742,0.895970695970696,0.021021088367919275,0.8997975094383968,0.008100041232941401,0.9014759541342752,0.02045266675780559,0.869047619047619,0.015384547551064684,0.8673333333333334,0.03491789311025594,0.933862959249549,0.004774158893731038,0.9399039539724526,0.030904939365449306,0.10617801047120419,0.007741297984006687,0.10402930402930402,0.021021088367919258,0.7871941946734021,0.015173893751028789,0.7916379079754814,0.04196273212368417,0.9482159468438537,0.007041303658822294,0.9448726287262872,0.009651736988387104,0.8536568663878459,0.014495033838380755,0.8533155042818228,0.03252645116927273,0.9240697674418605,0.006298896823717779,0.9308943089430894,0.03913151511705595,0.8869351182233046,0.007310826056278497,0.8896167817653927,0.022154211344880534,86.0,0.0,123.0,0.0,0.933862959249549,0.004774158893731038,0.9399039539724526,0.030904939365449306,0.869047619047619,0.015384547551064684,0.8673333333333334,0.03491789311025594,0.8997975094383968,0.008100041232941401,0.9014759541342752,0.02045266675780559,105.0,0.0,150.0,0.0
13,logistic_regression,y > 1,y <= 1,y > 1,0.9739267015706808,0.0019244745203616386,0.9692307692307691,0.006950060791578831,0.4379565434565434,0.06676964119199394,0.37785964035964037,0.09075058572923067,0.41400000000000003,0.08643558937793569,0.3571428571428571,0.07529232524210426,0.5149960317460317,0.05054950019663514,0.41797619047619045,0.15017044360165976,0.02607329842931937,0.0019244745203616377,0.03076923076923077,0.006950060791578856,0.42567974085539395,0.06622897273327738,0.3623552254162464,0.09398626209161402,0.8873763440860216,0.031513803660839355,0.8485499462943071,0.04567896405261168,0.9843578388623809,0.0022366755828041865,0.9831215723430112,0.0019663970865719978,0.988978494623656,0.0029799801341067605,0.9853383458646616,0.0064993997392932155,0.9866388009037902,0.000997337244337513,0.9842195710621183,0.0036022049353828765,186.0,0.0,266.0,0.0,0.5149960317460317,0.05054950019663514,0.41797619047619045,0.15017044360165976,0.41400000000000003,0.08643558937793569,0.3571428571428571,0.07529232524210426,0.4379565434565434,0.06676964119199394,0.37785964035964037,0.09075058572923067,5.0,0.0,7.0,0.0
14,knn,y > 0,y == 0,y > 0,0.6975392670157068,0.016963584195350503,0.7139194139194138,0.02534570321984974,0.6391816081640462,0.02778428442403054,0.6639344466893795,0.040102025470321725,0.49123809523809514,0.03402250526045269,0.5173333333333333,0.05137131831751071,0.9242976552998957,0.01444268104453165,0.9325435816013797,0.022289563814693103,0.3024607329842932,0.016963584195350496,0.28608058608058606,0.02534570321984973,0.4192944219617263,0.03066268456382268,0.44929811535431224,0.04608902794561774,0.8050658914728682,0.014596636314227135,0.8215176151761516,0.01938602184803815,0.6056386284385319,0.015639862379170418,0.6193147692786891,0.024586141291119766,0.9494186046511628,0.011823293831526843,0.9536585365853657,0.017996702131039564,0.739016381147124,0.01090249846649862,0.7505668712107045,0.0166520779408585,86.0,0.0,123.0,0.0,0.9242976552998957,0.01444268104453165,0.9325435816013797,0.022289563814693103,0.49123809523809514,0.03402250526045269,0.5173333333333333,0.05137131831751071,0.6391816081640462,0.02778428442403054,0.6639344466893795,0.040102025470321725,105.0,0.0,150.0,0.0
15,knn,y > 1,y <= 1,y > 1,0.976178010471204,0.002197151537873303,0.9765567765567764,0.005237511743474292,0.2406349206349206,0.1264690280265117,0.2561111111111111,0.21370161755192044,0.168,0.09715966241192897,0.17142857142857143,0.14754222271266348,0.4891666666666666,0.21227929715353777,0.55,0.44479153113884656,0.023821989528795808,0.002197151537873328,0.023443223443223443,0.005237511743474289,0.23484501778225791,0.12461921548842887,0.24934702403086365,0.21290794600581853,0.7058548387096775,0.04284112646004321,0.7122717508055854,0.07913704377633476,0.9780979940270506,0.0024972202096243744,0.9786233416632809,0.0037460920122165406,0.9979032258064515,0.0013034477810729636,0.9977443609022556,0.0026285936044364894,0.987893675097391,0.001105443415486309,0.9880881348472496,0.002654464614475764,186.0,0.0,266.0,0.0,0.4891666666666666,0.21227929715353777,0.55,0.44479153113884656,0.168,0.09715966241192897,0.17142857142857143,0.14754222271266348,0.2406349206349206,0.1264690280265117,0.2561111111111111,0.21370161755192044,5.0,0.0,7.0,0.0
16,gaussian_nb,y > 0,y == 0,y > 0,0.8831937172774869,0.006956545989021979,0.8934065934065935,0.02082514139862188,0.8930698740037238,0.006996249079035067,0.901573632321129,0.018718361014918784,0.8876190476190476,0.01505177090937102,0.8880000000000001,0.02389276454349441,0.899501900694378,0.009128485802842808,0.916280506115948,0.02883667590848679,0.11680628272251307,0.0069565459890219864,0.10659340659340658,0.020825141398621884,0.764356953605425,0.0137983039709993,0.7853690099335457,0.042230343346295836,0.9096727574750831,0.006135895545356274,0.9219864498644986,0.01967765442867054,0.8657527603165056,0.01443597637155828,0.8687367831449111,0.024985753780320075,0.8777906976744185,0.013114872466589862,0.9,0.03756101471546589,0.8711329942761072,0.007146862314234678,0.8836498231902608,0.02374057027006535,86.0,0.0,123.0,0.0,0.899501900694378,0.009128485802842808,0.916280506115948,0.02883667590848679,0.8876190476190476,0.01505177090937102,0.8880000000000001,0.02389276454349441,0.8930698740037238,0.006996249079035067,0.901573632321129,0.018718361014918784,105.0,0.0,150.0,0.0
17,gaussian_nb,y > 1,y <= 1,y > 1,0.7362827225130889,0.02375916256004819,0.6743589743589744,0.04342543669826729,0.029023337301715846,0.019722620798654077,0.048163462097666726,0.03038632867161296,0.152,0.10075272259900032,0.3142857142857142,0.18808016817268094,0.016123228510151688,0.010979653987220228,0.02611951808674808,0.016592283273642826,0.26371727748691104,0.023759162560048157,0.3256410256410257,0.04342543669826729,-0.018827530069894682,0.020526077112486225,0.0008168944506823705,0.03206904684442556,0.4286989247311828,0.04536632638971353,0.4452201933404941,0.13311803388351937,0.9704196247922299,0.003403361535960447,0.974184523727098,0.007251568814076476,0.7519892473118279,0.024718258011702677,0.6838345864661654,0.04338989395839188,0.8456680709322143,0.01663237269861715,0.8029366756913422,0.030856888659382162,186.0,0.0,266.0,0.0,0.016123228510151688,0.010979653987220228,0.02611951808674808,0.016592283273642826,0.152,0.10075272259900032,0.3142857142857142,0.18808016817268094,0.029023337301715846,0.019722620798654077,0.048163462097666726,0.03038632867161296,5.0,0.0,7.0,0.0
