seed,fold,feature,mean_abs_shap
7,4,NP3BRADY_mean,0.08977542449337476
7,4,NP3BRADY_max,0.08592191636704297
7,4,ENRLGBA,0.08325429798014354
7,4,NP3BRADY_min,0.07965059277172348
7,4,NP3PSTBL_min,0.07389250119205241
7,4,NP3GAIT_mean,0.07283704422413914
7,4,NP3HMOVL_mean,0.07206379543688769
7,4,NP3PRSPR_max,0.07151581339483315
7,4,NP3RTCON_std,0.07098988552697225
7,4,NP3RTCON_max,0.06962691671357098
7,4,NP3HMOVR_mean,0.06894691332074518
7,4,NP3FACXP_mean,0.06694311348088558
7,4,NP2TRMR_std,0.06422808879154354
7,4,NP2TRMR_max,0.0597095394671458
7,4,NP3RIGLL_std,0.05841241087461502
7,4,NP3RIGRU_mean,0.057265690975272496
7,4,NP3PRSPL_max,0.057157336990429304
7,4,NP3RTCON_mean,0.05550525547062163
7,4,NP2TRMR_mean,0.055246445810968776
7,4,NP3RIGRU_min,0.054979570887899086
7,4,NP3BRADY_std,0.0549348591735113
7,4,NP3POSTR_max,0.05385325040966731
7,4,NP3FACXP_max,0.05380914806333607
7,4,NP3PRSPR_std,0.05380147892421457
7,4,NP3PRSPL_mean,0.05367514356830379
7,4,NP3FTAPR_min,0.05363951936990089
7,4,NP2TRMR_var,0.05351180546553237
7,4,NP3RIGLU_mean,0.05325267133774247
7,4,NP3HMOVL_min,0.052365475341658654
7,4,NP3HMOVR_min,0.05231057525313866
7,4,NP3FTAPR_mean,0.052293074183593045
7,4,NP3FTAPL_mean,0.051239630462028146
7,4,NP3PRSPR_mean,0.05058968428782405
7,4,NP3PRSPL_std,0.05016811362836565
7,4,NP3RIGRL_max,0.04897747087414698
7,4,NP3TTAPR_std,0.048113948158693624
7,4,NP3BRADY_var,0.0474582000925584
7,4,NP3RIGRL_mean,0.04710828573945372
7,4,NP3RTARU_max,0.047067550436834416
7,4,NP3FACXP_min,0.047038080045448495
7,4,NP3RIGLU_max,0.04531232759916285
7,4,NP3RIGLL_max,0.044800165604330665
7,4,NP3RIGN_mean,0.0445163812646233
7,4,NP3HMOVL_max,0.044284145221730686
7,4,NP3GAIT_min,0.04415942763364067
7,4,NP1SLPN_mean,0.04410303995421404
7,4,NP3LGAGR_max,0.04370720221239523
7,4,NP3FACXP_std,0.04366005125580505
7,4,NP3FTAPR_max,0.04351252926475598
7,4,NP3TTAPR_mean,0.04331410485706678
7,4,NP2SPCH_max,0.043227445383592016
7,4,NP3RTARU_std,0.043016809048134555
7,4,NP3TTAPL_mean,0.04290122588150995
7,4,NP2HYGN_max,0.0423989607371499
7,4,NP2TURN_min,0.04208333413660855
7,4,NP3FTAPL_max,0.04173717660611603
7,4,NP3GAIT_max,0.041195377720512974
7,4,NP3RIGLU_std,0.04081619044195632
7,4,NP3RTALU_mean,0.04039393942585286
7,4,NP3RISNG_mean,0.0399474341196148
7,4,NP2WALK_max,0.0398855155927465
7,4,NP3LGAGR_mean,0.03900458399140851
7,4,NP3RISNG_max,0.03898392952479848
7,4,NP2DRES_mean,0.03896539517092534
7,4,NP3RIGRU_max,0.03879247785802606
7,4,NP2SPCH_std,0.03866133630692152
7,4,NP3RTALU_max,0.03853628977410643
7,4,NP3RIGN_std,0.03847289026991628
7,4,NP2HWRT_std,0.03840640502060196
7,4,NP2DRES_std,0.03829951016806793
7,4,NP3RIGRL_std,0.03786259378711929
7,4,NP3FTAPL_min,0.037805804557337924
7,4,NP3RTCON_min,0.03777198371732414
7,4,NP3HMOVR_max,0.03750566360843246
7,4,NP3RTALU_std,0.036981027940610166
7,4,NP1SLPN_min,0.03678652847942389
7,4,NP3PRSPR_var,0.03669475082693721
7,4,NP2WALK_mean,0.03622502522083929
7,4,NP3PRSPR_min,0.03586861646622894
7,4,NP3RIGLU_min,0.035739536992887594
7,4,NP1LTHD_mean,0.03543101592264888
7,4,NP1APAT_max,0.0353349636197125
7,4,NP3TTAPR_max,0.03500463844631611
7,4,NP2TURN_std,0.03491947165913466
7,4,NP1SLPN_max,0.034885104228948985
7,4,NP3FRZGT_std,0.034803897544320284
7,4,NP3SPCH_min,0.03478362665228526
7,4,NP3RTARU_mean,0.034774116230266924
7,4,NP3LGAGL_mean,0.03398409485073212
7,4,NP3PRSPL_min,0.03374512182963476
7,4,NP2HYGN_std,0.033648287880183196
7,4,NP3LGAGL_var,0.03331606381358629
7,4,NP3RIGLL_mean,0.03301370600394191
7,4,NP3LGAGL_max,0.03265881007126249
7,4,NP3PSTBL_mean,0.03237852199207791
7,4,NP3FRZGT_var,0.032325592614628834
7,4,NP2HOBB_min,0.032280632933540436
7,4,NP1CNST_std,0.032139976487128526
7,4,NP2HOBB_std,0.03201378837104898
7,4,NP1ANXS_std,0.032013356710393855
7,4,NP2WALK_min,0.0316863905958557
7,4,NP1DPRS_var,0.03156350489759357
7,4,NP3TTAPR_var,0.03134257624331752
7,4,NP3LGAGL_std,0.03133366250179145
7,4,NP3FRZGT_max,0.031053441502720828
7,4,NP2TRMR_min,0.030854497538007095
