seed,fold,feature,mean_abs_shap
21,4,NP3PSTBL_mean,0.06477541089527046
21,4,NP3BRADY_mean,0.05926432237461394
21,4,NP2DRES_var,0.05569195318479379
21,4,NP3RIGLU_mean,0.05298937262728338
21,4,NP3PSTBL_min,0.05185269554976601
21,4,NP3RTCON_std,0.05182338371861064
21,4,NP3RTCON_max,0.0512494877441128
21,4,NP3LGAGR_mean,0.04917898055402159
21,4,NP3RIGRU_mean,0.04889775078332067
21,4,NP3RIGLL_max,0.04855100197896015
21,4,NP3PRSPL_min,0.04809996970928342
21,4,NP3PRSPR_max,0.047522907111719026
21,4,NP3PRSPL_max,0.04581032035168643
21,4,NP3PRSPL_mean,0.04563739347544635
21,4,NP3GAIT_mean,0.04543075714660712
21,4,NP3BRADY_min,0.04542177528324463
21,4,NP3GAIT_var,0.044064207423067485
21,4,NP3PSTBL_max,0.04388456395335656
21,4,NP3RIGRL_std,0.0438236878700846
21,4,NP3RIGLL_mean,0.043649802116177985
21,4,NP3TTAPR_min,0.04276045212023066
21,4,NP3RTCON_mean,0.042426224807864676
21,4,NP3FACXP_max,0.04225450267071298
21,4,NP2TURN_min,0.04196633554309588
21,4,NP3BRADY_max,0.041030799199207546
21,4,NP3FTAPL_min,0.040487388266282835
21,4,NP3RIGRU_min,0.04039727288131633
21,4,NP3RISNG_mean,0.039485725802465906
21,4,NP3RIGRU_max,0.03944989805118588
21,4,NP3PRSPR_std,0.0393618568347705
21,4,NP3TTAPL_max,0.03875997204443014
21,4,ENRLGBA,0.03862226095269825
21,4,NP3RIGRL_max,0.038608995201795865
21,4,NP3RTALU_mean,0.03813795377835799
21,4,NP3RISNG_max,0.0377093762371953
21,4,NP2TRMR_mean,0.037604562686368456
21,4,NP3RIGLU_min,0.037517072243273816
21,4,NP3RISNG_min,0.03745493518091143
21,4,NP3TTAPR_mean,0.037060419824575426
21,4,NP3RIGN_mean,0.03705333989625019
21,4,NP3RIGLU_max,0.03699346741794222
21,4,NP3LGAGR_max,0.03664851781829817
21,4,NP2SPCH_mean,0.036249021386024184
21,4,NP3RIGRL_mean,0.035818257961606204
21,4,NP3FACXP_min,0.03550965986176005
21,4,NP3PRSPR_mean,0.03547583590856449
21,4,NP3HMOVL_mean,0.0348771000929883
21,4,NP2HOBB_std,0.034479071844258975
21,4,NP3HMOVR_max,0.034315389515763524
21,4,NP3GAIT_std,0.03421704886463302
21,4,NP3RIGLL_std,0.03418463553004341
21,4,NP2HOBB_min,0.03414880785110571
21,4,NP3TTAPR_max,0.03414053197618133
21,4,NP3TTAPL_mean,0.03405259043268245
21,4,NP3HMOVL_min,0.03395279268402645
21,4,NP1SLPD_min,0.03375531824425515
21,4,NP3FRZGT_std,0.033178256839109674
21,4,NP2DRES_mean,0.03317774122265366
21,4,NP3LGAGL_mean,0.03304541791987159
21,4,NP1LTHD_mean,0.03276350179076753
21,4,NP3RTALL_std,0.03268327593227325
21,4,NP3RTCON_min,0.032493997692054584
21,4,NP3FRZGT_mean,0.032193213209201293
21,4,NP3PRSPR_min,0.03214058912023457
21,4,NP3RISNG_std,0.031994580708733414
21,4,NP2TRMR_min,0.031924772543096544
21,4,NP3RTCON_var,0.031819473651273876
21,4,NP3FRZGT_max,0.031690309100448254
21,4,NP3GAIT_max,0.03130917305486031
21,4,NP2DRES_max,0.030891408634897588
21,4,NP2DRES_std,0.030809484028235405
21,4,NP3LGAGL_min,0.030746277708353607
21,4,NP3FTAPR_min,0.03068157686533108
21,4,NP3PRSPL_std,0.03025702930718239
21,4,NP3FTAPL_mean,0.030110994949448293
21,4,NP2TRMR_max,0.03001418130621604
21,4,AGE_AT_VISIT,0.029600570953461938
21,4,NP3FTAPR_max,0.029143097399644765
21,4,NP3HMOVR_std,0.029054042230472685
21,4,NP2WALK_min,0.029052660707220554
21,4,NP3FTAPR_mean,0.02895120075798404
21,4,NP2HYGN_max,0.02862202207548418
21,4,NP3RTARU_max,0.028325571403334016
21,4,NP3TTAPL_min,0.02825538766687604
21,4,NP3RISNG_var,0.027933228722773137
21,4,NP2FREZ_mean,0.027877973612407174
21,4,NP2TRMR_std,0.027857910190597576
21,4,NP3RIGN_max,0.02774663647285815
21,4,NP3FACXP_mean,0.027574759852868537
21,4,NP3LGAGR_std,0.02716580525289059
21,4,NP3RTARU_min,0.026851251046424447
21,4,NP3BRADY_std,0.02679785351590301
21,4,NP3RTARU_std,0.026522372244358307
21,4,NP3SPCH_max,0.02642635089816978
21,4,NP2SPCH_min,0.026176817347663636
21,4,NP2HYGN_std,0.026026220125522723
21,4,NP3POSTR_mean,0.025735116542205942
21,4,NP3LGAGR_min,0.025567379475917085
21,4,NP3POSTR_max,0.02548028218231618
21,4,NP3RIGRL_var,0.025444662546566552
21,4,NP3RTARU_mean,0.02522160121662502
21,4,NP3GAIT_min,0.025137672947695647
21,4,NP1LTHD_var,0.025008144746120047
21,4,NP2TURN_mean,0.024958995248192097
21,4,NP3SPCH_min,0.024611437748492494
21,4,NP3PTRML_mean,0.024583458396958996
21,4,NP3RIGN_std,0.02455176626670217
21,4,NP3TTAPR_std,0.02454822088252833
21,4,NP3RTALU_max,0.024121447290943673
21,4,NP2DRES_min,0.023994893879771315
21,4,NP3PSTBL_std,0.023852527084491225
21,4,NP2HYGN_var,0.023823689271543217
21,4,NP3HMOVL_max,0.023763110932842384
21,4,NP1DPRS_max,0.02375787500768786
21,4,NP2TRMR_var,0.023378028591279208
21,4,NP3RIGN_min,0.02327659789108603
21,4,NP2EAT_std,0.02326919972530975
21,4,NP2RISE_min,0.023130993570358097
21,4,NP3PSTBL_var,0.023119590923981487
21,4,NP1SLPD_var,0.02308648737407195
21,4,NP2HOBB_max,0.023010988770919023
21,4,NP1CNST_min,0.02295971462827554
21,4,NP3PRSPR_var,0.022772642434362216
21,4,NP3RTALL_mean,0.022765549046729772
21,4,NP3HMOVR_min,0.022678962628174797
21,4,NP3PTRMR_mean,0.022473716763480672
21,4,NP1FATG_min,0.02242556953662505
21,4,NP3HMOVL_std,0.022144801946732046
21,4,NP3RIGLU_std,0.021844562871861282
21,4,NP3FRZGT_min,0.021834209461019653
21,4,NP3RIGLL_var,0.02151506376201199
21,4,NP2HYGN_mean,0.021511716036273016
21,4,NP3HMOVR_mean,0.021470741027243775
21,4,NP3RIGLL_min,0.021176046120493924
21,4,NP1LTHD_max,0.020972390040063904
21,4,NP3RIGRU_var,0.020853218420279068
21,4,NP3RTALU_min,0.020792936490626246
21,4,NP3FACXP_std,0.020645959624445258
21,4,NP3LGAGL_max,0.020485481618144168
21,4,NP1SLPN_min,0.02031088716907357
21,4,EDUCYRS,0.020263011561775002
21,4,NP1DPRS_var,0.020038350282900106
21,4,NP3BRADY_var,0.019920164458088613
21,4,NP2FREZ_max,0.019783322752778013
21,4,NP3FTAPL_max,0.019726609875958746
21,4,NP3PRSPL_var,0.019545874337893163
21,4,NP3RTALU_std,0.01942635070322193
21,4,NP3FRZGT_var,0.01936278123423623
21,4,NP2WALK_mean,0.019113836400770683
21,4,NP2SPCH_max,0.019029763396717265
21,4,NP3RTARU_var,0.019025216844580885
21,4,NP3RTARL_mean,0.018915095134612894
21,4,NP2SALV_std,0.018901722751362086
21,4,NP3TTAPL_std,0.01877934341922178
21,4,NP1SLPD_mean,0.018751911112891654
21,4,NP3RTALL_max,0.018636989073744656
21,4,NP3PTRMR_std,0.018617450573155645
21,4,NP3RTALU_var,0.01838795630165646
21,4,NP3KTRMR_std,0.018251217845011783
21,4,NP2HOBB_mean,0.018128149248577047
21,4,NP3PTRML_var,0.01811335193630244
21,4,NP1CNST_mean,0.01807872318687457
21,4,NP2WALK_max,0.018024323051456674
21,4,NP2FREZ_var,0.018009536632701002
21,4,NP3PTRMR_max,0.017991183720258742
21,4,NP3PTRML_min,0.017789810224133333
21,4,NP2EAT_var,0.017753403575047684
21,4,NP2HWRT_mean,0.017708574912003613
21,4,NP3RTARL_max,0.01755282916892163
21,4,NP2EAT_min,0.017251000407199422
21,4,NP3LGAGL_std,0.017049020490652475
21,4,NP1URIN_max,0.016791510795625127
21,4,NP3PTRML_max,0.01672988383531013
