seed,fold,class,feature,mean_abs_shap
21,4,0,NP2DRES_var,0.10706098810240706
21,4,0,NP3BRADY_mean,0.09796707476875817
21,4,0,NP3RTCON_std,0.08858160772411172
21,4,0,NP3TTAPR_min,0.08851521665680985
21,4,0,NP3PRSPL_min,0.08728379307830614
21,4,0,NP3RTCON_max,0.08683971731733113
21,4,0,NP3RIGLU_mean,0.08660309285859585
21,4,0,NP3BRADY_min,0.08450326634291891
21,4,0,NP3PRSPL_mean,0.08301441250436684
21,4,0,NP3PRSPL_max,0.08178500974921164
21,4,0,NP3RIGRU_mean,0.07869922983826778
21,4,0,NP3PRSPR_max,0.07810720400464088
21,4,0,NP3RIGLL_mean,0.07608614037729552
21,4,0,NP3TTAPR_mean,0.07492749082539045
21,4,0,NP3GAIT_mean,0.07448062680262181
21,4,0,NP3RIGLL_max,0.07425965663410876
21,4,0,NP3FACXP_max,0.07361368682226212
21,4,0,NP3BRADY_max,0.07299039224955454
21,4,0,NP3RIGRU_min,0.07264751825125097
21,4,0,NP3RIGLU_min,0.070294741484796
21,4,0,NP3LGAGR_mean,0.07023237330637329
21,4,0,NP3RTCON_mean,0.06990410055747014
21,4,0,NP3RIGRL_std,0.06883823610601593
21,4,0,NP2HOBB_std,0.06731050059993204
21,4,0,NP3GAIT_var,0.06713174728011767
21,4,0,NP3RTALU_mean,0.0671091552663049
21,4,0,NP3HMOVL_min,0.06670279063280132
21,4,0,NP3RIGRU_max,0.06665026521619373
21,4,0,NP3HMOVL_mean,0.0665650742050269
21,4,0,NP3FACXP_min,0.0664743410261606
21,4,0,NP3PRSPR_mean,0.0660946173645715
21,4,0,NP3LGAGR_max,0.06524357743159494
21,4,0,NP2TURN_min,0.06505493826587276
21,4,0,NP3RIGLU_max,0.06478364641851023
21,4,0,NP3RIGRL_mean,0.06311091662690418
21,4,0,NP3RIGRL_max,0.062430532170744624
21,4,0,NP3PRSPR_std,0.06156231517470426
21,4,0,NP3LGAGL_mean,0.06042189262731708
21,4,0,NP3PSTBL_mean,0.0590344899845573
21,4,0,NP2TRMR_mean,0.05860574675915591
21,4,0,NP3RIGN_mean,0.05822388403243181
21,4,0,NP3TTAPR_max,0.057364057019781846
21,4,0,NP3RTALL_std,0.05712294323571578
21,4,0,NP3HMOVR_max,0.05705665415627258
21,4,0,NP3FTAPL_min,0.05608923064850171
21,4,0,NP3RTCON_min,0.05552675409232379
21,4,0,NP3TTAPL_mean,0.055410913368611564
21,4,0,NP3PRSPL_std,0.05472796271421743
21,4,0,NP3RIGLL_std,0.054688862797299544
21,4,0,NP1SLPD_min,0.05431559166434092
21,4,0,NP3FTAPR_max,0.05310048042892157
21,4,0,NP3RTARU_min,0.05257220255359777
21,4,0,NP2HYGN_max,0.052476199888607584
21,4,0,NP3TTAPL_max,0.052252807258756175
21,4,0,NP3PSTBL_max,0.051617457901054806
21,4,0,NP2HYGN_std,0.05118924819139184
21,4,0,ENRLGBA,0.050909061531332414
21,4,0,NP3RTARU_max,0.05054005721547219
21,4,0,NP2HYGN_var,0.0504664668203547
21,4,0,NP3GAIT_std,0.050380497048808676
21,4,0,NP3TTAPL_min,0.05010906900176737
21,4,0,NP1LTHD_mean,0.049825352336100255
21,4,0,NP3FTAPL_mean,0.04917309363879343
21,4,0,NP3RTCON_var,0.04895942973292539
21,4,0,NP2TURN_mean,0.04870196238790078
21,4,0,NP3SPCH_min,0.04776124077857118
21,4,0,NP2TRMR_std,0.047559890157039826
21,4,0,NP2TRMR_min,0.04743100583941192
21,4,0,NP3PRSPR_min,0.04739418422922676
21,4,0,NP3HMOVR_std,0.047316534141366155
21,4,0,NP3SPCH_max,0.04717952473214611
21,4,0,NP3RIGN_min,0.04713526257671104
21,4,0,NP2DRES_std,0.04697537825820944
21,4,0,NP3RIGRL_var,0.04683358850046866
21,4,0,NP3RISNG_min,0.04656896091001503
21,4,0,NP3FACXP_mean,0.04649150385995714
21,4,0,NP3RIGN_std,0.046407674491658626
21,4,0,NP3GAIT_max,0.04634496424451154
21,4,0,NP3RTALU_max,0.046319469911733836
21,4,0,NP3FTAPR_min,0.0461298650916756
21,4,0,NP3LGAGR_std,0.045854726671925694
21,4,0,NP2FREZ_mean,0.045310584351546
21,4,0,NP3HMOVL_max,0.04521902302455863
21,4,0,NP3HMOVR_min,0.045161041589788606
21,4,0,NP3RTARU_std,0.04509807467572246
21,4,0,NP3RIGN_max,0.045017264658292803
21,4,0,NP3FRZGT_std,0.044925168695827356
21,4,0,NP3FTAPR_mean,0.04462580816160939
21,4,0,NP3HMOVR_mean,0.04415923862905297
21,4,0,AGE_AT_VISIT,0.04407249615861252
21,4,0,NP2EAT_std,0.04389802575927527
21,4,0,NP3RTARU_mean,0.043616055261883266
21,4,0,NP3RTALL_mean,0.043363212950875474
21,4,0,NP2SPCH_mean,0.043093617480192185
21,4,0,NP2RISE_min,0.042757485187199046
21,4,0,NP2TRMR_max,0.04272042042656996
21,4,0,NP3BRADY_std,0.04258659085071848
21,4,0,NP3FRZGT_min,0.0419323633963817
