epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.35749387922319203,0.19382449551611333,0.9256756756756757,0.9299363057324841,0.9282292242491248
2,0.18217364356324478,0.16292390690462008,0.9391891891891891,0.9426751592356688,0.9418647503224618
3,0.14921599671848723,0.1585061136331107,0.9391891891891891,0.9433962264150944,0.9405749032614704
4,0.11776893762116497,0.1602923226089695,0.9459459459459459,0.9493670886075949,0.9480375898286346
5,0.09352239732303329,0.16891615812641544,0.9527027027027027,0.9559748427672956,0.9542104293348075
6,0.07849923559036609,0.1734198455547763,0.9594594594594594,0.9625,0.9603832688409804
7,0.06332909074184057,0.1857062048102553,0.9594594594594594,0.9625,0.9603832688409804
8,0.03632652864955064,0.22164275754019744,0.9594594594594594,0.9625,0.9603832688409804
9,0.03329632917695956,0.24202877398095773,0.9527027027027027,0.9559748427672956,0.9542104293348075
10,0.03035381791572011,0.24361796301437189,0.9594594594594594,0.9625,0.9603832688409804
11,0.02189917564455017,0.24281748375270162,0.9594594594594594,0.9625,0.9603832688409804
12,0.01823559735517798,0.27632482656249396,0.9594594594594594,0.9625,0.9603832688409804
13,0.015609390435841036,0.30286710066138767,0.9459459459459459,0.9493670886075949,0.9480375898286346
