epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.180544376373291,0.9662728050480718,0.6956521739130435,0.7083333333333334,0.6211328976034858,0.6177038931514633,1.0,0.125,1.0
2,0.898432694375515,0.8683723133543263,0.6956521739130435,0.6964285714285715,0.6723646723646723,0.6726124117428466,1.0,0.375,0.7142857142857143
3,0.9131715968251228,0.7952765615090079,0.6086956521739131,0.5892857142857143,0.5458089668615984,0.5598779557589626,1.0,0.625,0.14285714285714285
4,0.8488255515694618,0.7670926114787227,0.6521739130434783,0.6428571428571429,0.6296296296296297,0.6352657004830917,1.0,0.5,0.42857142857142855
5,0.8145720288157463,0.7395387291908264,0.6956521739130435,0.6785714285714285,0.6549707602339181,0.6641240783117213,1.0,0.75,0.2857142857142857
6,0.8099413737654686,0.7384986229564833,0.6956521739130435,0.6904761904761904,0.6792022792022792,0.6819769602378297,1.0,0.5,0.5714285714285714
7,0.8203688338398933,0.7366433039955471,0.6956521739130435,0.7083333333333334,0.6159844054580897,0.6107297228578694,1.0,0.125,1.0
8,0.7286831811070442,0.7250481351562168,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
9,0.6985325589776039,0.7306151312330494,0.6956521739130435,0.7083333333333334,0.6159844054580897,0.6107297228578694,1.0,0.125,1.0
10,0.7187174558639526,0.690574156201404,0.8260869565217391,0.8214285714285715,0.8240740740740741,0.823671497584541,1.0,0.75,0.7142857142857143
11,0.7443723157048225,0.6959764076315839,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
12,0.6562903225421906,0.7012181230213331,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
13,0.700483463704586,0.6764162571533866,0.782608695652174,0.7797619047619048,0.7749287749287749,0.7751765143069491,1.0,0.625,0.7142857142857143
14,0.6833082176744938,0.746910053750743,0.6956521739130435,0.7083333333333334,0.6159844054580897,0.6107297228578694,1.0,0.125,1.0
15,0.6589316353201866,0.7215937842493472,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
16,0.5803098119795322,0.6834140705025714,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
17,0.6549419313669205,0.6452250480651855,0.7391304347826086,0.7321428571428571,0.7268518518518517,0.7294685990338164,1.0,0.625,0.5714285714285714
18,0.6465553864836693,0.6775170927462371,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
19,0.6130138225853443,0.7276083516037982,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
20,0.6501051671802998,0.7180040556451549,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
21,0.6435532756149769,0.6828830941863682,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
22,0.6148072108626366,0.6596639985623567,0.8260869565217391,0.8333333333333334,0.8101851851851851,0.807367149758454,1.0,0.5,1.0
23,0.6720962561666965,0.6525581142176753,0.8260869565217391,0.8333333333333334,0.8101851851851851,0.807367149758454,1.0,0.5,1.0
24,0.5714706368744373,0.6584107694418534,0.8260869565217391,0.8333333333333334,0.8101851851851851,0.807367149758454,1.0,0.5,1.0
25,0.6306729912757874,0.7006423214207524,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
26,0.5961605906486511,0.7036327901093856,0.7391304347826086,0.75,0.6888888888888888,0.6850241545893719,1.0,0.25,1.0
27,0.598784938454628,0.6705699744431869,0.782608695652174,0.7916666666666666,0.7526242820360466,0.7495414503087138,1.0,0.375,1.0
