exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E0_baseline_transfer,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.0)",0.6008642746851994,0.7846153846153846,0.7878787878787877,0.7796296296296297,0.7772649572649574,0.7787842190016102,1.0,0.5909090909090909,0.7727272727272727,0.875,0.7222222222222222,0.7391304347826086,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
E1_from_scratch,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,False,none,False,False,True,"(1.0, 2.0, 1.0)",0.6781600420291607,0.7230769230769231,0.7236652236652237,0.724505928853755,0.7233444816053511,0.7276714513556618,0.7619047619047619,0.5909090909090909,0.8181818181818182,0.8421052631578947,0.5909090909090909,0.75,,,,
E2_transfer_no_freeze_phase1,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,False,True,True,"(1.0, 2.0, 1.0)",0.609722211269232,0.7846153846153846,0.7878787878787877,0.7822862774082285,0.7799624765478425,0.7820972886762361,1.0,0.6818181818181818,0.6818181818181818,0.875,0.6818181818181818,0.7894736842105263,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
E3_transfer_head_only,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,False,True,"(1.0, 2.0, 1.0)",0.6648576553051289,0.5538461538461539,0.5606060606060606,0.5466223698781838,0.5406729704404123,0.5361111111111111,1.0,0.3181818181818182,0.36363636363636365,0.875,0.3333333333333333,0.4,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
E4_transfer_no_class_weights,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,False,"(1.0, 2.0, 1.0)",0.5413029459806589,0.7230769230769231,0.7272727272727272,0.6622627842966826,0.6580924681576573,0.8231981981981983,1.0,0.18181818181818182,1.0,0.875,1.0,0.5945945945945946,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
E14_scratch_same_budget,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,False,none,False,False,True,"(1.0, 2.0, 1.0)",0.6781600420291607,0.7230769230769231,0.7236652236652237,0.724505928853755,0.7233444816053511,0.7276714513556618,0.7619047619047619,0.5909090909090909,0.8181818181818182,0.8421052631578947,0.5909090909090909,0.75,,,,
