exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E13_transfer_first_layer,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,first_layer,True,True,True,"(1.0, 2.0, 1.0)",0.5199874307100589,0.8769230769230769,0.8787878787878789,0.876521310667652,0.8756472795497187,0.88018341307815,1.0,0.8181818181818182,0.8181818181818182,0.875,0.8181818181818182,0.9473684210526315,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
E13_transfer_all,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.0)",0.6008642746851994,0.7846153846153846,0.7878787878787877,0.7796296296296297,0.7772649572649574,0.7787842190016102,1.0,0.5909090909090909,0.7727272727272727,0.875,0.7222222222222222,0.7391304347826086,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
