exp_id,test_acc_mean,test_acc_std,test_acc_min,test_acc_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_f1_weighted_mean,test_f1_weighted_std,test_f1_weighted_min,test_f1_weighted_max,test_recall_0_mean,test_recall_0_std,test_recall_0_min,test_recall_0_max,test_recall_1_mean,test_recall_1_std,test_recall_1_min,test_recall_1_max,test_recall_2_mean,test_recall_2_std,test_recall_2_min,test_recall_2_max
E0_baseline_transfer,0.7846153846153846,,0.7846153846153846,0.7846153846153846,0.7878787878787877,,0.7878787878787877,0.7878787878787877,0.7796296296296297,,0.7796296296296297,0.7796296296296297,0.7772649572649574,,0.7772649572649574,0.7772649572649574,1.0,,1.0,1.0,0.5909090909090909,,0.5909090909090909,0.5909090909090909,0.7727272727272727,,0.7727272727272727,0.7727272727272727
E14_scratch_same_budget,0.7230769230769231,,0.7230769230769231,0.7230769230769231,0.7236652236652237,,0.7236652236652237,0.7236652236652237,0.724505928853755,,0.724505928853755,0.724505928853755,0.7233444816053511,,0.7233444816053511,0.7233444816053511,0.7619047619047619,,0.7619047619047619,0.7619047619047619,0.5909090909090909,,0.5909090909090909,0.5909090909090909,0.8181818181818182,,0.8181818181818182,0.8181818181818182
E1_from_scratch,0.7230769230769231,,0.7230769230769231,0.7230769230769231,0.7236652236652237,,0.7236652236652237,0.7236652236652237,0.724505928853755,,0.724505928853755,0.724505928853755,0.7233444816053511,,0.7233444816053511,0.7233444816053511,0.7619047619047619,,0.7619047619047619,0.7619047619047619,0.5909090909090909,,0.5909090909090909,0.5909090909090909,0.8181818181818182,,0.8181818181818182,0.8181818181818182
E2_transfer_no_freeze_phase1,0.7846153846153846,,0.7846153846153846,0.7846153846153846,0.7878787878787877,,0.7878787878787877,0.7878787878787877,0.7822862774082285,,0.7822862774082285,0.7822862774082285,0.7799624765478425,,0.7799624765478425,0.7799624765478425,1.0,,1.0,1.0,0.6818181818181818,,0.6818181818181818,0.6818181818181818,0.6818181818181818,,0.6818181818181818,0.6818181818181818
E3_transfer_head_only,0.5538461538461539,,0.5538461538461539,0.5538461538461539,0.5606060606060606,,0.5606060606060606,0.5606060606060606,0.5466223698781838,,0.5466223698781838,0.5466223698781838,0.5406729704404123,,0.5406729704404123,0.5406729704404123,1.0,,1.0,1.0,0.3181818181818182,,0.3181818181818182,0.3181818181818182,0.36363636363636365,,0.36363636363636365,0.36363636363636365
E4_transfer_no_class_weights,0.7230769230769231,,0.7230769230769231,0.7230769230769231,0.7272727272727272,,0.7272727272727272,0.7272727272727272,0.6622627842966826,,0.6622627842966826,0.6622627842966826,0.6580924681576573,,0.6580924681576573,0.6580924681576573,1.0,,1.0,1.0,0.18181818181818182,,0.18181818181818182,0.18181818181818182,1.0,,1.0,1.0
