exp_id,test_acc_mean,test_acc_std,test_acc_min,test_acc_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_f1_weighted_mean,test_f1_weighted_std,test_f1_weighted_min,test_f1_weighted_max,test_recall_0_mean,test_recall_0_std,test_recall_0_min,test_recall_0_max,test_recall_1_mean,test_recall_1_std,test_recall_1_min,test_recall_1_max,test_recall_2_mean,test_recall_2_std,test_recall_2_min,test_recall_2_max
E15_kfold_transfer,0.7826638477801269,0.0364777696552625,0.7272727272727273,0.813953488372093,0.7825396825396826,0.03781310872879877,0.7222222222222222,0.815873015873016,0.7792831338520994,0.041425880411934304,0.7151890255338532,0.8158730158730158,0.7795305258114181,0.040548289848850984,0.7192055593309512,0.815171650055371,0.9019047619047619,0.040908060180789615,0.8571428571428571,0.9333333333333333,0.6523809523809524,0.13879134896942547,0.5,0.8,0.7933333333333333,0.09461702252967463,0.7142857142857143,0.9285714285714286
