exp_id,test_acc_mean,test_acc_std,test_acc_min,test_acc_max,test_balanced_acc_mean,test_balanced_acc_std,test_balanced_acc_min,test_balanced_acc_max,test_f1_macro_mean,test_f1_macro_std,test_f1_macro_min,test_f1_macro_max,test_f1_weighted_mean,test_f1_weighted_std,test_f1_weighted_min,test_f1_weighted_max,test_recall_0_mean,test_recall_0_std,test_recall_0_min,test_recall_0_max,test_recall_1_mean,test_recall_1_std,test_recall_1_min,test_recall_1_max,test_recall_2_mean,test_recall_2_std,test_recall_2_min,test_recall_2_max
E12_scaler_binary_train,0.7846153846153846,,0.7846153846153846,0.7846153846153846,0.7878787878787877,,0.7878787878787877,0.7878787878787877,0.7796296296296297,,0.7796296296296297,0.7796296296296297,0.7772649572649574,,0.7772649572649574,0.7772649572649574,1.0,,1.0,1.0,0.5909090909090909,,0.5909090909090909,0.5909090909090909,0.7727272727272727,,0.7727272727272727,0.7727272727272727
E12_scaler_multiclass_train,0.7538461538461538,,0.7538461538461538,0.7538461538461538,0.7575757575757575,,0.7575757575757575,0.7575757575757575,0.7437070938215102,,0.7437070938215102,0.7437070938215102,0.7411019186762893,,0.7411019186762893,0.7411019186762893,1.0,,1.0,1.0,0.5,,0.5,0.5,0.7727272727272727,,0.7727272727272727,0.7727272727272727
E12_scaler_none,0.676923076923077,,0.676923076923077,0.676923076923077,0.6818181818181818,,0.6818181818181818,0.6818181818181818,0.6640522875816993,,0.6640522875816993,0.6640522875816993,0.6599095022624435,,0.6599095022624435,0.6599095022624435,1.0,,1.0,1.0,0.6818181818181818,,0.6818181818181818,0.6818181818181818,0.36363636363636365,,0.36363636363636365,0.36363636363636365
