exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E9_dropout_0_0,42,72,"(64, 32)",0.0,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.0)",0.6131030522860014,0.7692307692307693,0.7727272727272728,0.7593093093093093,0.7566320166320166,0.7668803418803419,1.0,0.5,0.8181818181818182,0.875,0.7333333333333333,0.6923076923076923,0.21728077394938147,0.8986486486486487,0.9079754601226994,0.8970886309194767
E9_dropout_0_1,42,72,"(64, 32)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.0)",0.6008642746851994,0.7846153846153846,0.7878787878787877,0.7796296296296297,0.7772649572649574,0.7787842190016102,1.0,0.5909090909090909,0.7727272727272727,0.875,0.7222222222222222,0.7391304347826086,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
E9_dropout_0_2,42,72,"(64, 32)",0.2,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.0)",0.6261068417475774,0.7230769230769231,0.7272727272727272,0.7166666666666667,0.7133333333333334,0.7127616747181964,1.0,0.5,0.6818181818181818,0.875,0.6111111111111112,0.6521739130434783,0.214014367880048,0.918918918918919,0.9259259259259259,0.9181868435599778
E9_dropout_0_3,42,72,"(64, 32)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.0, 1.0)",0.6271001751606281,0.7538461538461538,0.7575757575757575,0.7500184569952012,0.7471982281284607,0.7464285714285714,1.0,0.5909090909090909,0.6818181818181818,0.875,0.65,0.7142857142857143,0.2179263814075573,0.9121621621621622,0.9192546583850931,0.912014004053805
