epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,1.473579652607441,1.2798701887545378,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
2,0.9287619739770889,0.9302174941353176,0.5217391304347826,0.5357142857142857,0.45962732919254656,0.4423440453686201,0.8571428571428571,0.75,0.0
3,0.9046797007322311,0.8066517373789912,0.4782608695652174,0.49404761904761907,0.47460317460317464,0.4579710144927536,0.8571428571428571,0.5,0.125
4,0.8079988211393356,0.7919472455978394,0.5652173913043478,0.5773809523809524,0.5661375661375662,0.5534851621808143,0.8571428571428571,0.25,0.625
5,0.8260660320520401,0.7886227732119353,0.5217391304347826,0.5357142857142857,0.5050505050505051,0.48974214191605503,0.8571428571428571,0.625,0.125
6,0.9668462574481964,0.8236783406008845,0.4782608695652174,0.49404761904761907,0.4372294372294372,0.4189723320158103,0.8571428571428571,0.625,0.0
7,0.8451603464782238,0.8268886545430059,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
8,0.8956300318241119,0.8129908287006876,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
9,0.7766777463257313,0.7948482166165891,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
10,0.7429899089038372,0.7795591717180999,0.5217391304347826,0.5357142857142857,0.45962732919254656,0.4423440453686201,0.8571428571428571,0.75,0.0
11,0.7194624617695808,0.7718800358150316,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
12,0.7871319614350796,0.7618112771407418,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
13,0.8186081498861313,0.7452587925869486,0.5217391304347826,0.5357142857142857,0.5050505050505051,0.48974214191605503,0.8571428571428571,0.625,0.125
14,0.7499873414635658,0.7629274777744127,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
15,0.7318255342543125,0.7818752086680868,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
16,0.6960498951375484,0.7373707087143607,0.6086956521739131,0.6190476190476191,0.5626869105129976,0.5498844780508297,0.8571428571428571,0.875,0.125
17,0.6684172265231609,0.7328616277031277,0.6086956521739131,0.6190476190476191,0.5626869105129976,0.5498844780508297,0.8571428571428571,0.875,0.125
18,0.7879880368709564,0.7620839968971584,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
19,0.6983649209141731,0.7700529383576434,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
20,0.6328662894666195,0.7283155451650205,0.6086956521739131,0.6190476190476191,0.5626869105129976,0.5498844780508297,0.8571428571428571,0.875,0.125
21,0.7419472709298134,0.728166489497475,0.6086956521739131,0.6190476190476191,0.5626869105129976,0.5498844780508297,0.8571428571428571,0.875,0.125
22,0.6886876337230206,0.7396973786146744,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
23,0.6901792250573635,0.7388827308364536,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
24,0.6420748792588711,0.7285552413567252,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
25,0.6368995979428291,0.7230044370112212,0.5652173913043478,0.5773809523809524,0.4801587301587302,0.46376811594202905,0.8571428571428571,0.875,0.0
26,0.59125642105937,0.7052450309629026,0.7391304347826086,0.7440476190476191,0.7412698412698412,0.736231884057971,0.8571428571428571,0.875,0.5
27,0.5920989699661732,0.7022610203079556,0.782608695652174,0.7857142857142857,0.7877385772122615,0.7847209998239747,0.8571428571428571,0.875,0.625
28,0.6182112954556942,0.7040703193001125,0.6521739130434783,0.6607142857142857,0.6311688311688312,0.6213438735177865,0.8571428571428571,0.875,0.25
