epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.37218288392634,0.20693207350937096,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.19522069837595965,0.17978213566380577,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.16920219578251644,0.17910315237335256,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.14240783246586453,0.1832100614099889,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.11466925420068405,0.202782878652215,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.11146309113482365,0.1919578720588942,0.9324324324324325,0.9356919108162889,0.9358974358974359
7,0.0925954576279666,0.19922614374474898,0.9324324324324325,0.9344020637552976,0.9367088607594937
8,0.08853004097535803,0.18844237022504612,0.9324324324324325,0.9356919108162889,0.9358974358974359
9,0.07239125584680084,0.1955720331721209,0.9256756756756757,0.9282292242491248,0.9299363057324841
10,0.07055561022984015,0.20066706257293354,0.9256756756756757,0.9282292242491248,0.9299363057324841
11,0.045370983752749255,0.26800112486691086,0.9391891891891891,0.9418647503224618,0.9426751592356688
12,0.05655603671471614,0.23389006529406114,0.9256756756756757,0.9282292242491248,0.9299363057324841
13,0.04321184814781756,0.2577802661579807,0.9256756756756757,0.929519071310116,0.9290322580645162
