epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,0.9861727654933929,0.9746078667433365,0.43478260869565216,0.4226190476190476,0.43478260869565216,0.4226190476190476,0.875,0.25,0.14285714285714285
2,0.782865971326828,0.9971258562544117,0.5652173913043478,0.5203010497128144,0.5187682451109561,0.5714285714285715,0.875,0.125,0.7142857142857143
3,0.8034746199846268,0.8853696403296097,0.43478260869565216,0.3856209150326797,0.402387041773231,0.4166666666666667,0.875,0.375,0.0
4,0.8059500381350517,0.8449275053065756,0.5652173913043478,0.4563279857397504,0.4761683329458265,0.5416666666666666,0.875,0.75,0.0
5,0.7590438574552536,0.8541562634965648,0.43478260869565216,0.37977296181630543,0.3962848297213622,0.4166666666666667,0.875,0.375,0.0
6,0.7192923501133919,0.8499784625094869,0.43478260869565216,0.37977296181630543,0.3962848297213622,0.4166666666666667,0.875,0.375,0.0
7,0.7151306867599487,0.8509374001751775,0.43478260869565216,0.40849673202614384,0.4190110826939471,0.4226190476190476,0.875,0.25,0.14285714285714285
8,0.7668648436665535,0.8081666775371718,0.4782608695652174,0.407843137254902,0.4255754475703325,0.4583333333333333,0.875,0.5,0.0
9,0.6367737241089344,0.8191390789073446,0.4782608695652174,0.407843137254902,0.4255754475703325,0.4583333333333333,0.875,0.5,0.0
10,0.6503101997077465,0.841257271559342,0.4782608695652174,0.45546218487394957,0.4578735842162952,0.4761904761904762,0.875,0.125,0.42857142857142855
11,0.6550925150513649,0.8393014591673146,0.5217391304347826,0.4924585218702866,0.4921306315168208,0.5238095238095238,0.875,0.125,0.5714285714285714
12,0.629495345056057,0.8375261892443118,0.5652173913043478,0.5261437908496732,0.5234441602728047,0.5714285714285715,0.875,0.125,0.7142857142857143
13,0.6699172332882881,0.8311957794687023,0.5652173913043478,0.5261437908496732,0.5234441602728047,0.5714285714285715,0.875,0.125,0.7142857142857143
14,0.6686618477106094,0.7827366486839626,0.5217391304347826,0.4815273477812177,0.49376766724996635,0.5059523809523809,0.875,0.5,0.14285714285714285
15,0.6280572190880775,0.8573284071424733,0.6086956521739131,0.5573380867498514,0.5525846702317291,0.6190476190476191,0.875,0.125,0.8571428571428571
16,0.6183284521102905,0.8065667359725289,0.6086956521739131,0.5854072398190046,0.5836858154633091,0.6130952380952381,0.875,0.25,0.7142857142857143
17,0.6166722774505615,0.7877795618513356,0.4782608695652174,0.4462269756387403,0.45772301015267763,0.46428571428571425,0.875,0.375,0.14285714285714285
18,0.6141122616827488,0.7573030979736991,0.5217391304347826,0.4815273477812177,0.49376766724996635,0.5059523809523809,0.875,0.5,0.14285714285714285
19,0.6169416308403015,0.7918533656908118,0.6086956521739131,0.5854072398190046,0.5836858154633091,0.6130952380952381,0.875,0.25,0.7142857142857143
20,0.5750593617558479,0.8030647220818893,0.6521739130434783,0.6209150326797386,0.6172208013640238,0.6607142857142857,0.875,0.25,0.8571428571428571
