epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.3574342685374054,0.20563179033028112,0.9256756756756757,0.9290322580645162,0.929519071310116
2,0.18860364363000198,0.17647038359899778,0.9324324324324325,0.9358974358974359,0.9356919108162889
3,0.15675030432238773,0.1808875803206418,0.9324324324324325,0.9358974358974359,0.9356919108162889
4,0.13352600865166736,0.18470415201138807,0.9324324324324325,0.9367088607594937,0.9344020637552976
5,0.10759869361346638,0.19457021652645357,0.9324324324324325,0.9358974358974359,0.9356919108162889
6,0.09843540487408235,0.19599674269557,0.9324324324324325,0.9367088607594937,0.9344020637552976
7,0.07424925645259586,0.20722808605815107,0.9324324324324325,0.9367088607594937,0.9344020637552976
8,0.06753706946541127,0.22280031601218758,0.9324324324324325,0.9367088607594937,0.9344020637552976
9,0.04900850309059024,0.22677788690890413,0.9459459459459459,0.95,0.9467477427676432
10,0.04424534437271792,0.23073854828505097,0.9324324324324325,0.9375,0.9331122166943062
11,0.03008264853191134,0.32070636720635703,0.9324324324324325,0.9367088607594937,0.9344020637552976
12,0.03148986870498472,0.33223973919410965,0.9391891891891891,0.9440993788819876,0.9392850562004791
