,model,comparison,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
10,xgboost,0 vs 2,0,2,0.9537781954887217,0.006806224600483549,0.9493827160493826,0.01600300475510548,0.952837479417925,0.007056767789984954,0.9483990463738856,0.016359437876959936,0.9462438423645319,0.010779008845409185,0.9347107438016529,0.020780189714210594,0.9607620020979308,0.0076831517297646975,0.9627340438129384,0.018450772848160622,0.9834944581280787,0.004333815406655264,0.9836946213250236,0.008512761455686538,0.9492484243190583,0.010232464689377854,0.9372706385175595,0.019070181430444467,0.9611822660098521,0.0077756088937689545,0.9639344262295083,0.018205826501593067,0.9546052042125626,0.006589407326233063,0.9503176281507681,0.015688982295234803,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9607620020979308,0.0076831517297646975,0.9627340438129384,0.018450772848160622,0.9462438423645319,0.010779008845409185,0.9347107438016529,0.020780189714210594,0.952837479417925,0.007056767789984954,0.9483990463738856,0.016359437876959936,28.1,0.0,121.0,0.0
11,xgboost,1 vs 2,1,2,0.8097142857142856,0.012862432774197397,0.8258278145695364,0.016826347903010592,0.8877017465188167,0.00784783218277638,0.896948683069469,0.009306693025484187,0.9380665024630541,0.012764052042101464,0.9454545454545453,0.012442523185274069,0.843696331072288,0.008149800631769125,0.8534118836983803,0.01617737148750249,0.7520243959652826,0.03517876582268557,0.7955096418732782,0.022405895768406466,0.5373214285714286,0.07303616975490029,0.6078065317035904,0.07679862579471311,0.28785714285714276,0.04446498958241046,0.3433333333333333,0.08613798863695249,0.3574032634032634,0.04906796001772392,0.4349672828124153,0.08074942880978583,6.9,0.0,30.0,0.0,0.843696331072288,0.008149800631769125,0.8534118836983803,0.01617737148750249,0.9380665024630541,0.012764052042101464,0.9454545454545453,0.012442523185274069,0.8877017465188167,0.00784783218277638,0.896948683069469,0.009306693025484187,28.1,0.0,121.0,0.0
12,adaboost,0 vs 1,0,1,0.9035476190476193,0.0060076854653423484,0.8934640522875817,0.010241968865832835,0.7089437245760775,0.012033941864160399,0.6787309990891727,0.03479135015702275,0.6404761904761905,0.017496355305594177,0.5766666666666665,0.05889937013643809,0.8420076312576313,0.028049910871962628,0.8390008512548558,0.07367162160909779,0.8849184846352334,0.01490319009246578,0.8682791327913278,0.03062560114298176,0.9193743274208905,0.00362790821765914,0.9040983620165702,0.010663005710039152,0.967216748768473,0.008374545218839704,0.9707317073170731,0.018460039421058425,0.9417872278067276,0.004101367976022702,0.9360616479147701,0.006591921392559213,28.5,0.0,123.0,0.0,0.8420076312576313,0.028049910871962628,0.8390008512548558,0.07367162160909779,0.6404761904761905,0.017496355305594177,0.5766666666666665,0.05889937013643809,0.7089437245760775,0.012033941864160399,0.6787309990891727,0.03479135015702275,6.9,0.0,30.0,0.0
13,adaboost,0 vs 2,0,2,0.9421428571428571,0.008863298172404986,0.937037037037037,0.015525551513767798,0.9411531570380101,0.008870299789420163,0.9355583582258904,0.01621183055527437,0.935615763546798,0.010506593518590871,0.9190082644628099,0.025487677148695053,0.9484457370215991,0.011446127655223716,0.9532673772843072,0.019992918503020714,0.9818895144264603,0.004831796071148239,0.9818452784175585,0.008120523408121513,0.9389389617514224,0.00968554841985389,0.922891989378566,0.021953080796402468,0.9486206896551723,0.011915204072199571,0.9549180327868851,0.020170523306329752,0.9429660710746424,0.008949092817503685,0.938414540057359,0.014990307962518459,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9484457370215991,0.011446127655223716,0.9532673772843072,0.019992918503020714,0.935615763546798,0.010506593518590871,0.9190082644628099,0.025487677148695053,0.9411531570380101,0.008870299789420163,0.9355583582258904,0.01621183055527437,28.1,0.0,121.0,0.0
14,adaboost,1 vs 2,1,2,0.7802857142857144,0.012377288835264563,0.7953642384105961,0.029194208323375916,0.8682854130949806,0.007929571894405841,0.8768126714601671,0.019192271052273405,0.9053448275862067,0.013882757536952747,0.9107438016528926,0.03436356171793428,0.8359874278955635,0.00952230061931687,0.8458427101101742,0.01392372215643937,0.706796856673704,0.027097547551534845,0.7407988980716254,0.02712514135445773,0.40456493506493507,0.04484413682979746,0.49110814709885914,0.10981556640781122,0.27214285714285713,0.05080666995848176,0.32999999999999996,0.07105900869030882,0.31301529516235405,0.047166096245982746,0.3896681402511905,0.07233986598086199,6.9,0.0,30.0,0.0,0.8359874278955635,0.00952230061931687,0.8458427101101742,0.01392372215643937,0.9053448275862067,0.013882757536952747,0.9107438016528926,0.03436356171793428,0.8682854130949806,0.007929571894405841,0.8768126714601671,0.019192271052273405,28.1,0.0,121.0,0.0
15,svm,0 vs 1,0,1,0.8045238095238094,0.00117121394821046,0.803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8566209242317617,0.0046914902453396206,0.8544986449864499,0.03933585639539907,0.8049682539682539,0.00023424278964204518,0.803921568627451,0.0,0.9993103448275862,0.0014539207632958565,1.0,0.0,0.8916463675213675,0.0007297563831157679,0.8913043478260867,2.340555645717801e-16,28.5,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,30.0,0.0
16,svm,0 vs 2,0,2,0.8360119047619048,0.01016852980957839,0.848559670781893,0.02023493982396243,0.8164870687785031,0.01226710952963963,0.8339250098807108,0.02422998735148278,0.7424753694581281,0.016692677293750558,0.7652892561983472,0.03658833656393165,0.9124159487220128,0.010812449078089582,0.9173595812320791,0.024249232077321957,0.9500804890921886,0.0058787423390191966,0.9557952851917084,0.014947919284222568,0.7882358620388887,0.011811622151966067,0.8006909858973155,0.025145412835077395,0.9279926108374383,0.008991000626859272,0.9311475409836065,0.022263987745861594,0.8513054107028649,0.008782263518890358,0.8607109970202271,0.017487158684945964,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9124159487220128,0.010812449078089582,0.9173595812320791,0.024249232077321957,0.7424753694581281,0.016692677293750558,0.7652892561983472,0.03658833656393165,0.8164870687785031,0.01226710952963963,0.8339250098807108,0.02422998735148278,28.1,0.0,121.0,0.0
17,svm,1 vs 2,1,2,0.8028571428571428,0.0,0.8013245033112583,0.0,0.890625,0.0,0.8897058823529413,2.340555645717801e-16,1.0,0.0,1.0,0.0,0.8028571428571428,0.0,0.8013245033112583,0.0,0.7333954961294864,0.023545640191056823,0.7671487603305785,0.03500497498385411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,30.0,0.0,0.8028571428571428,0.0,0.8013245033112583,0.0,1.0,0.0,1.0,0.0,0.890625,0.0,0.8897058823529413,2.340555645717801e-16,28.1,0.0,121.0,0.0
18,logistic_regression,0 vs 1,0,1,0.8787619047619046,0.011068714781219232,0.8856209150326798,0.01978856440586595,0.6641514678132325,0.025665392704722952,0.679587513572476,0.0421712823649303,0.6376190476190476,0.02258211967463969,0.6166666666666666,0.04779069592801458,0.7224184704184704,0.03620373444621483,0.7642004253056884,0.07719285957408878,0.8543836500117289,0.013183934521708738,0.8570460704607047,0.021165313580863702,0.915908223043693,0.005172962614455844,0.9106088775652375,0.009776345088320586,0.9372413793103449,0.011132017965368108,0.9512195121951219,0.02483780864474708,0.9255322909711584,0.007119714685097748,0.930297051169133,0.013032742730620793,28.5,0.0,123.0,0.0,0.7224184704184704,0.03620373444621483,0.7642004253056884,0.07719285957408878,0.6376190476190476,0.02258211967463969,0.6166666666666666,0.04779069592801458,0.6641514678132325,0.025665392704722952,0.679587513572476,0.0421712823649303,6.9,0.0,30.0,0.0
19,logistic_regression,0 vs 2,0,2,0.9541165413533836,0.010849626665415849,0.9489711934156377,0.012897294127345025,0.9527390110963887,0.01131138346830599,0.9477272652371443,0.013896393497423819,0.9373522167487683,0.014337764725599167,0.9314049586776859,0.024961170887216094,0.9696703566527816,0.008695173878151193,0.9650304958396246,0.011125997521360741,0.9776732934553131,0.008927474744553309,0.9748679040780382,0.008198183004115268,0.941453798091868,0.013206793771949983,0.9347209450565899,0.021639107512296727,0.9705541871921181,0.008285054727811325,0.9663934426229508,0.011232133765625403,0.9553493679262741,0.010443122221448737,0.9501352279334631,0.012031471154046331,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9696703566527816,0.008695173878151193,0.9650304958396246,0.011125997521360741,0.9373522167487683,0.014337764725599167,0.9314049586776859,0.024961170887216094,0.9527390110963887,0.01131138346830599,0.9477272652371443,0.013896393497423819,28.1,0.0,121.0,0.0
20,logistic_regression,1 vs 2,1,2,0.748,0.017290370617767965,0.7403973509933774,0.028748469043884693,0.8412442972818324,0.011357736062504056,0.8338495278962584,0.019900003412480015,0.8380911330049262,0.013948254815884013,0.8140495867768596,0.029988348563467278,0.8475397253402676,0.010813052429316572,0.8550872277729381,0.01592024378761724,0.6863570255688481,0.04081695736225301,0.696831955922865,0.02800606659829636,0.37121300921300915,0.04288507946760033,0.3737781549020473,0.05586218732379235,0.38095238095238093,0.04297455990692345,0.44333333333333336,0.06488356142513971,0.3658376835582718,0.039593840022241436,0.40442186136285024,0.054394281617648255,6.9,0.0,30.0,0.0,0.8475397253402676,0.010813052429316572,0.8550872277729381,0.01592024378761724,0.8380911330049262,0.013948254815884013,0.8140495867768596,0.029988348563467278,0.8412442972818324,0.011357736062504056,0.8338495278962584,0.019900003412480015,28.1,0.0,121.0,0.0
21,knn,0 vs 1,0,1,0.8335396825396826,0.008177573474503841,0.8254901960784313,0.02387584870204353,0.3935992895992896,0.03682919400973047,0.365052287379965,0.09704022089386435,0.3019047619047619,0.03389176970023781,0.25999999999999995,0.08134668985654724,0.6574642857142856,0.07913347257312475,0.6515295815295815,0.16379484526457128,0.7469056415669717,0.0264583429574513,0.7234959349593495,0.040512875850884485,0.8516327776523583,0.005811529160370825,0.8424041882030412,0.014638878665340742,0.9625,0.009648665258615153,0.9634146341463413,0.02401090128274979,0.9030275053088805,0.0048925992093698835,0.8986904408230784,0.014273095564672844,28.5,0.0,123.0,0.0,0.6574642857142856,0.07913347257312475,0.6515295815295815,0.16379484526457128,0.3019047619047619,0.03389176970023781,0.25999999999999995,0.08134668985654724,0.3935992895992896,0.03682919400973047,0.365052287379965,0.09704022089386435,6.9,0.0,30.0,0.0
22,knn,0 vs 2,0,2,0.8448370927318296,0.009074185012175372,0.8534979423868313,0.02530854903868052,0.8278933677544675,0.009593293869617376,0.8390102081836048,0.03049501756318912,0.7610467980295567,0.009811603826680018,0.7694214876033058,0.04500571460467084,0.9129133304949606,0.013737625411725561,0.9243196195307635,0.029193582180889268,0.9113029996481352,0.0077523974378816436,0.9094160682834305,0.019283542960731596,0.8010232135670143,0.008532694843587046,0.8047867651164602,0.030541360067503617,0.9273275862068964,0.011998449368781375,0.9368852459016394,0.026220968555213275,0.8583189018144998,0.008698052065095302,0.8654283690802437,0.02180745531802024,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9129133304949606,0.013737625411725561,0.9243196195307635,0.029193582180889268,0.7610467980295567,0.009811603826680018,0.7694214876033058,0.04500571460467084,0.8278933677544675,0.009593293869617376,0.8390102081836048,0.03049501756318912,28.1,0.0,121.0,0.0
23,knn,1 vs 2,1,2,0.7771428571428572,0.01841817105315589,0.7781456953642384,0.02814028429135092,0.8644076899950714,0.011538871392809855,0.8638323257532201,0.018535299837764325,0.8908004926108374,0.01600827852145228,0.8793388429752067,0.029206299241208978,0.8423776627975752,0.0130981585547841,0.8492216298295207,0.01497339007275018,0.6761356439127375,0.029691303956947312,0.6949586776859504,0.034552124932490956,0.4234880952380952,0.07945898864253993,0.4365262047308766,0.0768724095528727,0.3126190476190476,0.06713788491477017,0.37,0.06749485577105531,0.34051291338520445,0.07279379195398175,0.39832011616856267,0.06428751010566558,6.9,0.0,30.0,0.0,0.8423776627975752,0.0130981585547841,0.8492216298295207,0.01497339007275018,0.8908004926108374,0.01600827852145228,0.8793388429752067,0.029206299241208978,0.8644076899950714,0.011538871392809855,0.8638323257532201,0.018535299837764325,28.1,0.0,121.0,0.0
24,gaussian_nb,0 vs 1,0,1,0.8207777777777776,0.025676447872800302,0.8294117647058823,0.03395479180079873,0.6110120858673491,0.03343390309770869,0.6136314208939301,0.07016661605973078,0.715,0.042931299745737984,0.6900000000000001,0.09033545166301266,0.5532258264611205,0.05183609382203667,0.5559169592816835,0.07241130453574735,0.7860092657752756,0.03239007096858817,0.7810433604336044,0.05918155839946786,0.9260741805661643,0.009384337148576501,0.9197936767949022,0.02232553358165034,0.8465640394088669,0.03586408809057547,0.8634146341463416,0.03402136547745303,0.8824265268735024,0.019742965863388823,0.8903640361794792,0.022834927387246535,28.5,0.0,123.0,0.0,0.5532258264611205,0.05183609382203667,0.5559169592816835,0.07241130453574735,0.715,0.042931299745737984,0.6900000000000001,0.09033545166301266,0.6110120858673491,0.03343390309770869,0.6136314208939301,0.07016661605973078,6.9,0.0,30.0,0.0
25,gaussian_nb,0 vs 2,0,2,0.9198997493734336,0.008054145102606245,0.9156378600823045,0.018632479708101668,0.9224107182770339,0.007704060101155891,0.917837434293536,0.017777701221061516,0.9554926108374383,0.010144175710250258,0.9454545454545455,0.017509915792915366,0.8931808518151636,0.01174262369885694,0.8919807562401552,0.022600867797876675,0.9261985397607321,0.011016305804580807,0.9304294811001219,0.01964093329371642,0.9540632350956673,0.01004529586992084,0.942522173584259,0.018136899962393222,0.8848275862068966,0.013532708999336692,0.8860655737704919,0.02576141981709983,0.916924524223847,0.008563623488038716,0.9132937215242019,0.01961926123203126,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.8931808518151636,0.01174262369885694,0.8919807562401552,0.022600867797876675,0.9554926108374383,0.010144175710250258,0.9454545454545455,0.017509915792915366,0.9224107182770339,0.007704060101155891,0.917837434293536,0.017777701221061516,28.1,0.0,121.0,0.0
26,gaussian_nb,1 vs 2,1,2,0.5434285714285714,0.017807231836221342,0.5344370860927152,0.041067909625161866,0.642034344463709,0.019479749183076864,0.6333540616706917,0.044010742757140876,0.5189655172413794,0.02511174709170663,0.5049586776859505,0.054882504845897497,0.8581986534725798,0.01462217026995275,0.8544602271914832,0.019752660377527497,0.6323428336851983,0.025244085856997698,0.6312396694214876,0.03552359133610574,0.2479159557239548,0.012376655368876565,0.24761145770233656,0.022307173316939,0.6435714285714287,0.04444515305557552,0.6533333333333333,0.057089922571845,0.35576166836925294,0.01874210368643857,0.35846576462380775,0.027221499848014783,6.9,0.0,30.0,0.0,0.8581986534725798,0.01462217026995275,0.8544602271914832,0.019752660377527497,0.5189655172413794,0.02511174709170663,0.5049586776859505,0.054882504845897497,0.642034344463709,0.019479749183076864,0.6333540616706917,0.044010742757140876,28.1,0.0,121.0,0.0
