exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,save_model_pt,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E8_arch_16_8,42,72,"(16, 8)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.7582278068249042,0.6923076923076923,0.6969696969696969,0.6614906832298136,0.6576206402293359,0.7898039215686273,1.0,0.8181818181818182,0.2727272727272727,0.84,0.5294117647058824,1.0,0.18168079551007296,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_24_12,42,72,"(24, 12)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6568760642638574,0.676923076923077,0.6818181818181818,0.6701597918989224,0.6664231198010462,0.6695993179880647,1.0,0.5454545454545454,0.5,0.84,0.5217391304347826,0.6470588235294118,0.19331773179205688,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_32_8,42,72,"(32, 8)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6411206309611981,0.676923076923077,0.6818181818181818,0.6383309319998869,0.6341045851343333,0.7847619047619047,1.0,0.8181818181818182,0.22727272727272727,0.84,0.5142857142857142,1.0,0.18845357675407384,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_32_16,42,72,"(32, 16)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6317366086519681,0.7692307692307693,0.7727272727272728,0.7642117716651878,0.7619220531021774,0.7975688509021843,1.0,0.7727272727272727,0.5454545454545454,0.84,0.6296296296296297,0.9230769230769231,0.17723220798212128,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_48_16,42,72,"(48, 16)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6598568072685829,0.7230769230769231,0.7272727272727272,0.7071256038647343,0.7039576365663323,0.7122344322344323,1.0,0.4090909090909091,0.7727272727272727,0.84,0.6428571428571429,0.6538461538461539,0.18429501032507098,0.9391891891891891,0.9426751592356688,0.9418647503224618
E8_arch_48_24,42,72,"(48, 24)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6686387126262371,0.7076923076923077,0.712121212121212,0.6967320261437909,0.6930920060331826,0.7255747126436782,1.0,0.7272727272727273,0.4090909090909091,0.875,0.5517241379310345,0.75,0.16714419192961744,0.9391891891891891,0.9426751592356688,0.9418647503224618
E8_arch_64_16,42,72,"(64, 16)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.665020961027879,0.8,0.8030303030303031,0.7955559939825889,0.7937484942244615,0.7954553049289892,1.0,0.6363636363636364,0.7727272727272727,0.84,0.7368421052631579,0.8095238095238095,0.18951578669854113,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_64_32,42,72,"(64, 32)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6579480180373558,0.7538461538461538,0.7575757575757577,0.7395330112721417,0.736863619472315,0.7488644688644689,1.0,0.45454545454545453,0.8181818181818182,0.84,0.7142857142857143,0.6923076923076923,0.17043545238069585,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_64_48,42,72,"(64, 48)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6452144347704374,0.7076923076923077,0.712121212121212,0.7035068290882244,0.6999710367152228,0.6988095238095239,1.0,0.5454545454545454,0.5909090909090909,0.875,0.5714285714285714,0.65,0.17527088865235046,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_80_32,42,72,"(80, 32)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6742114488895122,0.7076923076923077,0.7121212121212123,0.6954954954954955,0.6918364518364518,0.6967948717948719,1.0,0.4090909090909091,0.7272727272727273,0.875,0.6,0.6153846153846154,0.1842915397640821,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_96_32,42,72,"(96, 32)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6280021098943857,0.8615384615384616,0.8636363636363636,0.8544724187647406,0.8535713255417233,0.8711111111111111,1.0,0.6363636363636364,0.9545454545454546,0.84,0.9333333333333333,0.84,0.16712200530880206,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_96_48,42,72,"(96, 48)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5821679197824918,0.8615384615384616,0.8636363636363636,0.8603912882982651,0.8592691029900333,0.8615079365079366,1.0,0.7727272727272727,0.8181818181818182,0.875,0.8095238095238095,0.9,0.1764694989935772,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_128_16,42,72,"(128, 16)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6284181759907649,0.8307692307692308,0.8333333333333334,0.829703951443082,0.8284218048766543,0.8401023017902812,1.0,0.7727272727272727,0.7272727272727273,0.84,0.7391304347826086,0.9411764705882353,0.18194928050443931,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_128_32,42,72,"(128, 32)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6100874396470877,0.8,0.8030303030303031,0.7978598979718802,0.7957756912740116,0.81,1.0,0.7727272727272727,0.6363636363636364,0.875,0.68,0.875,0.17421677859651075,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_128_64,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.505094831264936,0.8615384615384616,0.8636363636363636,0.8590840711238256,0.8582539263986402,0.8622890559732664,1.0,0.7272727272727273,0.8636363636363636,0.84,0.8421052631578947,0.9047619047619048,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_128_96,42,72,"(128, 96)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5420037425481357,0.9076923076923077,0.9090909090909092,0.9069029162052417,0.9064962944032712,0.909126984126984,1.0,0.8181818181818182,0.9090909090909091,0.875,0.9,0.9523809523809523,0.18285596350560318,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_160_32,42,72,"(160, 32)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6576147345396188,0.6461538461538462,0.6515151515151515,0.6132297487619826,0.608617229846615,0.6797113997113997,1.0,0.7272727272727273,0.22727272727272727,0.84,0.48484848484848486,0.7142857142857143,0.1796864240958884,0.9324324324324325,0.9358974358974359,0.9356919108162889
E8_arch_160_64,42,72,"(160, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.532238488472425,0.8461538461538461,0.8484848484848485,0.8422266139657445,0.8411371237458194,0.8456565656565657,1.0,0.6818181818181818,0.8636363636363636,0.84,0.8333333333333334,0.8636363636363636,0.18518986532817017,0.9324324324324325,0.9358974358974359,0.9356919108162889
