exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,save_model_pt,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E5_weights_1p0_1p1_1p1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.1)",False,0.46081035549824056,0.8307692307692308,0.8333333333333334,0.8186335403726708,0.8171810797897754,0.8469515669515669,1.0,0.5454545454545454,0.9545454545454546,0.84,0.9230769230769231,0.7777777777777778,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p2,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.2)",False,0.4566993424525628,0.8307692307692308,0.8333333333333334,0.8186335403726708,0.8171810797897754,0.8469515669515669,1.0,0.5454545454545454,0.9545454545454546,0.84,0.9230769230769231,0.7777777777777778,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p3,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.3)",False,0.45261136706058797,0.8153846153846154,0.8181818181818182,0.8000341005967604,0.7982954947865433,0.8355555555555556,1.0,0.5,0.9545454545454546,0.84,0.9166666666666666,0.75,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p4,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.4)",False,0.4484248913251437,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p5,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.5)",False,0.44397039780249964,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p6,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.6)",False,0.4396597880583543,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p7,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.7)",False,0.43520122583095844,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p8,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.8)",False,0.430815169444451,0.7846153846153846,0.787878787878788,0.7610785953177258,0.7587406740416773,0.8133333333333334,1.0,0.4090909090909091,0.9545454545454546,0.84,0.9,0.7,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_1p9,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 1.9)",False,0.45396687250870926,0.7230769230769231,0.7272727272727272,0.6597854918694498,0.6558892151557356,0.817037037037037,1.0,0.18181818181818182,1.0,0.84,1.0,0.6111111111111112,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p0,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.0)",False,0.4495658507713905,0.7230769230769231,0.7272727272727272,0.6597854918694498,0.6558892151557356,0.817037037037037,1.0,0.18181818181818182,1.0,0.84,1.0,0.6111111111111112,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.1)",False,0.44520273392017073,0.7076923076923077,0.712121212121212,0.6329353967084254,0.6286260416076186,0.8115315315315316,1.0,0.13636363636363635,1.0,0.84,1.0,0.5945945945945946,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p2,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.2)",False,0.44087702127603384,0.676923076923077,0.6818181818181818,0.5737704918032787,0.5685509073962388,0.8013675213675212,1.0,0.045454545454545456,1.0,0.84,1.0,0.5641025641025641,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p3,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.3)",False,0.43656242260566125,0.676923076923077,0.6818181818181818,0.5737704918032787,0.5685509073962388,0.8013675213675212,1.0,0.045454545454545456,1.0,0.84,1.0,0.5641025641025641,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p4,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.4)",False,0.4323372694162222,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p5,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.5)",False,0.4281127031032856,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p6,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.6)",False,0.4239822837022635,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p7,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.7)",False,0.4198930602807265,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p8,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.8)",False,0.41584390035042396,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_2p9,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 2.9)",False,0.41195828364445614,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p1_3p0,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.1, 3.0)",False,0.408190263234652,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p0,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.0)",False,0.47184444299111,0.8461538461538461,0.8484848484848485,0.8367552334943639,0.8355815681902639,0.8587545787545787,1.0,0.5909090909090909,0.9545454545454546,0.84,0.9285714285714286,0.8076923076923077,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.1)",False,0.46879096718934865,0.8307692307692308,0.8333333333333334,0.8186335403726708,0.8171810797897754,0.8469515669515669,1.0,0.5454545454545454,0.9545454545454546,0.84,0.9230769230769231,0.7777777777777778,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p2,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.2)",False,0.46502887193973247,0.8307692307692308,0.8333333333333334,0.8186335403726708,0.8171810797897754,0.8469515669515669,1.0,0.5454545454545454,0.9545454545454546,0.84,0.9230769230769231,0.7777777777777778,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p3,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.3)",False,0.46118700962800246,0.8307692307692308,0.8333333333333334,0.8186335403726708,0.8171810797897754,0.8469515669515669,1.0,0.5454545454545454,0.9545454545454546,0.84,0.9230769230769231,0.7777777777777778,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p4,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.4)",False,0.45720214476952187,0.8153846153846154,0.8181818181818182,0.8000341005967604,0.7982954947865433,0.8355555555555556,1.0,0.5,0.9545454545454546,0.84,0.9166666666666666,0.75,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p5,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.5)",False,0.45305546063643237,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p6,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.6)",False,0.44907843883220966,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p7,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.7)",False,0.4448592635301443,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p8,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.8)",False,0.44054105281829836,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_1p9,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 1.9)",False,0.4364284084393428,0.8,0.8030303030303031,0.7808778320287271,0.7788445143943865,0.8244096133751305,1.0,0.45454545454545453,0.9545454545454546,0.84,0.9090909090909091,0.7241379310344828,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p0,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.0)",False,0.43205421979610736,0.7846153846153846,0.787878787878788,0.7610785953177258,0.7587406740416773,0.8133333333333334,1.0,0.4090909090909091,0.9545454545454546,0.84,0.9,0.7,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.1)",False,0.4562304606804481,0.7230769230769231,0.7272727272727272,0.6597854918694498,0.6558892151557356,0.817037037037037,1.0,0.18181818181818182,1.0,0.84,1.0,0.6111111111111112,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p2,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.2)",False,0.4520547848481398,0.7230769230769231,0.7272727272727272,0.6597854918694498,0.6558892151557356,0.817037037037037,1.0,0.18181818181818182,1.0,0.84,1.0,0.6111111111111112,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p3,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.3)",False,0.447940429357382,0.7076923076923077,0.712121212121212,0.6329353967084254,0.6286260416076186,0.8115315315315316,1.0,0.13636363636363635,1.0,0.84,1.0,0.5945945945945946,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p4,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.4)",False,0.44383373443896956,0.676923076923077,0.6818181818181818,0.5737704918032787,0.5685509073962388,0.8013675213675212,1.0,0.045454545454545456,1.0,0.84,1.0,0.5641025641025641,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p5,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.5)",False,0.4397778850335341,0.676923076923077,0.6818181818181818,0.5737704918032787,0.5685509073962388,0.8013675213675212,1.0,0.045454545454545456,1.0,0.84,1.0,0.5641025641025641,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p6,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.6)",False,0.4357647391465994,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p7,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.7)",False,0.43181156195127046,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p8,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.8)",False,0.4279248732786912,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_2p9,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 2.9)",False,0.4240482724629916,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p2_3p0,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.2, 3.0)",False,0.420164063343635,0.6615384615384615,0.6666666666666666,0.5409069658719027,0.5351817887582264,0.4633333333333334,1.0,0.0,1.0,0.84,0.0,0.55,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E5_weights_1p0_1p3_1p0,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 1.3, 1.0)",False,0.4781236735674051,0.8307692307692308,0.8333333333333334,0.822270003583602,0.8208734885885672,0.8355555555555556,1.0,0.5909090909090909,0.9090909090909091,0.84,0.8666666666666667,0.8,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
