exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,save_model_pt,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E0_baseline_transfer,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.505094831264936,0.8615384615384616,0.8636363636363636,0.8590840711238256,0.8582539263986402,0.8622890559732664,1.0,0.7272727272727273,0.8636363636363636,0.84,0.8421052631578947,0.9047619047619048,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E1_from_scratch,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,multiclass_train,False,none,False,False,False,"(1.0, 2.5, 1.1)",False,0.5860419227526739,0.8,0.8030303030303031,0.7794011544011544,0.7782051282051282,0.8222610722610723,1.0,0.45454545454545453,0.9545454545454546,0.75,0.9090909090909091,0.8076923076923077,,,,
E2_transfer_no_freeze_phase1,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,False,True,True,"(1.0, 2.5, 1.1)",False,0.5694460515792553,0.8307692307692308,0.8333333333333334,0.8251455468846772,0.8237932710173512,0.8298721227621484,1.0,0.6363636363636364,0.8636363636363636,0.84,0.8235294117647058,0.8260869565217391,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E3_transfer_head_only,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,False,True,"(1.0, 2.5, 1.1)",False,0.6211455299304082,0.6923076923076923,0.6969696969696969,0.6697799248523886,0.6660374086461043,0.7487499999999999,1.0,0.7727272727272727,0.3181818181818182,0.84,0.53125,0.875,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E4_transfer_no_class_weights,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,False,"(1.0, 2.5, 1.1)",False,0.4556230049866896,0.8307692307692308,0.8333333333333334,0.8186335403726708,0.8171810797897754,0.8469515669515669,1.0,0.5454545454545454,0.9545454545454546,0.84,0.9230769230769231,0.7777777777777778,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
E14_scratch_same_budget,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,False,none,False,False,True,"(1.0, 2.5, 1.1)",False,0.597001876280858,0.8615384615384616,0.8636363636363636,0.8573764399851357,0.8562078723951635,0.863562091503268,1.0,0.6818181818181818,0.9090909090909091,0.875,0.8823529411764706,0.8333333333333334,,,,
