exp_id,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std
E5_weights_1p0_1p0_2p3,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_2p4,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_2p5,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_2p6,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_2p7,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_2p8,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_2p9,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p0_3p0,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_1p0,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p1_1p1,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p1_1p2,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p1_1p3,0.8153846153846154,,0.8181818181818182,,0.8000341005967604,,0.7982954947865433,,1.0,,0.5,,0.9545454545454546,
E5_weights_1p0_1p1_1p4,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p1_1p5,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p1_1p6,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p1_1p7,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p1_1p8,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p1_1p9,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p1_2p0,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p1_2p1,0.7076923076923077,,0.712121212121212,,0.6329353967084254,,0.6286260416076186,,1.0,,0.13636363636363635,,1.0,
E5_weights_1p0_1p1_2p2,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p1_2p3,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p1_2p4,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_2p5,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_2p6,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_2p7,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_2p8,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_2p9,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p1_3p0,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p2_1p0,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p2_1p1,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p2_1p2,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p2_1p3,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p2_1p4,0.8153846153846154,,0.8181818181818182,,0.8000341005967604,,0.7982954947865433,,1.0,,0.5,,0.9545454545454546,
E5_weights_1p0_1p2_1p5,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p2_1p6,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p2_1p7,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p2_1p8,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p2_1p9,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p2_2p0,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p2_2p1,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p2_2p2,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p2_2p3,0.7076923076923077,,0.712121212121212,,0.6329353967084254,,0.6286260416076186,,1.0,,0.13636363636363635,,1.0,
E5_weights_1p0_1p2_2p4,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p2_2p5,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p2_2p6,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p2_2p7,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p2_2p8,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p2_2p9,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p2_3p0,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p3_1p0,0.8307692307692308,,0.8333333333333334,,0.822270003583602,,0.8208734885885672,,1.0,,0.5909090909090909,,0.9090909090909091,
E5_weights_1p0_1p3_1p1,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p3_1p2,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p3_1p3,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p3_1p4,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p3_1p5,0.8153846153846154,,0.8181818181818182,,0.8000341005967604,,0.7982954947865433,,1.0,,0.5,,0.9545454545454546,
E5_weights_1p0_1p3_1p6,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p3_1p7,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p3_1p8,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p3_1p9,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p3_2p0,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p3_2p1,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p3_2p2,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p3_2p3,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p3_2p4,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p3_2p5,0.7076923076923077,,0.712121212121212,,0.6329353967084254,,0.6286260416076186,,1.0,,0.13636363636363635,,1.0,
E5_weights_1p0_1p3_2p6,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p3_2p7,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p3_2p8,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p3_2p9,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p3_3p0,0.6615384615384615,,0.6666666666666666,,0.5409069658719027,,0.5351817887582264,,1.0,,0.0,,1.0,
E5_weights_1p0_1p4_1p0,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p4_1p1,0.8307692307692308,,0.8333333333333334,,0.822270003583602,,0.8208734885885672,,1.0,,0.5909090909090909,,0.9090909090909091,
E5_weights_1p0_1p4_1p2,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p4_1p3,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p4_1p4,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p4_1p5,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p4_1p6,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p4_1p7,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p4_1p8,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p4_1p9,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p4_2p0,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p4_2p1,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p4_2p2,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p4_2p3,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p4_2p4,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p4_2p5,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p4_2p6,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p4_2p7,0.7076923076923077,,0.712121212121212,,0.6329353967084254,,0.6286260416076186,,1.0,,0.13636363636363635,,1.0,
E5_weights_1p0_1p4_2p8,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p4_2p9,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p4_3p0,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p5_1p0,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p5_1p1,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p5_1p2,0.8307692307692308,,0.8333333333333334,,0.822270003583602,,0.8208734885885672,,1.0,,0.5909090909090909,,0.9090909090909091,
E5_weights_1p0_1p5_1p3,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p5_1p4,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p5_1p5,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p5_1p6,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p5_1p7,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p5_1p8,0.8153846153846154,,0.8181818181818182,,0.8000341005967604,,0.7982954947865433,,1.0,,0.5,,0.9545454545454546,
E5_weights_1p0_1p5_1p9,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p5_2p0,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p5_2p1,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p5_2p2,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p5_2p3,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p5_2p4,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p5_2p5,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p5_2p6,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p5_2p7,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p5_2p8,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p5_2p9,0.7076923076923077,,0.712121212121212,,0.6329353967084254,,0.6286260416076186,,1.0,,0.13636363636363635,,1.0,
E5_weights_1p0_1p5_3p0,0.676923076923077,,0.6818181818181818,,0.5737704918032787,,0.5685509073962388,,1.0,,0.045454545454545456,,1.0,
E5_weights_1p0_1p6_1p0,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p6_1p1,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p6_1p2,0.8307692307692308,,0.8333333333333334,,0.822270003583602,,0.8208734885885672,,1.0,,0.5909090909090909,,0.9090909090909091,
E5_weights_1p0_1p6_1p3,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p6_1p4,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p6_1p5,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p6_1p6,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p6_1p7,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p6_1p8,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p6_1p9,0.8153846153846154,,0.8181818181818182,,0.8000341005967604,,0.7982954947865433,,1.0,,0.5,,0.9545454545454546,
E5_weights_1p0_1p6_2p0,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p6_2p1,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p6_2p2,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p6_2p3,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p6_2p4,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p6_2p5,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p6_2p6,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p6_2p7,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p6_2p8,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p6_2p9,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p6_3p0,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p7_1p0,0.8307692307692308,,0.8333333333333334,,0.8251455468846772,,0.8237932710173512,,1.0,,0.6363636363636364,,0.8636363636363636,
E5_weights_1p0_1p7_1p1,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p7_1p2,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p7_1p3,0.8307692307692308,,0.8333333333333334,,0.822270003583602,,0.8208734885885672,,1.0,,0.5909090909090909,,0.9090909090909091,
E5_weights_1p0_1p7_1p4,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p7_1p5,0.8461538461538461,,0.8484848484848485,,0.8367552334943639,,0.8355815681902639,,1.0,,0.5909090909090909,,0.9545454545454546,
E5_weights_1p0_1p7_1p6,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p7_1p7,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p7_1p8,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p7_1p9,0.8307692307692308,,0.8333333333333334,,0.8186335403726708,,0.8171810797897754,,1.0,,0.5454545454545454,,0.9545454545454546,
E5_weights_1p0_1p7_2p0,0.8153846153846154,,0.8181818181818182,,0.8000341005967604,,0.7982954947865433,,1.0,,0.5,,0.9545454545454546,
E5_weights_1p0_1p7_2p1,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p7_2p2,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p7_2p3,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p7_2p4,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p7_2p5,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p7_2p6,0.8,,0.8030303030303031,,0.7808778320287271,,0.7788445143943865,,1.0,,0.45454545454545453,,0.9545454545454546,
E5_weights_1p0_1p7_2p7,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p7_2p8,0.7846153846153846,,0.787878787878788,,0.7610785953177258,,0.7587406740416773,,1.0,,0.4090909090909091,,0.9545454545454546,
E5_weights_1p0_1p7_2p9,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p7_3p0,0.7230769230769231,,0.7272727272727272,,0.6597854918694498,,0.6558892151557356,,1.0,,0.18181818181818182,,1.0,
E5_weights_1p0_1p8_1p0,0.8307692307692308,,0.8333333333333334,,0.8251455468846772,,0.8237932710173512,,1.0,,0.6363636363636364,,0.8636363636363636,
E5_weights_1p0_1p8_1p1,0.8307692307692308,,0.8333333333333334,,0.8251455468846772,,0.8237932710173512,,1.0,,0.6363636363636364,,0.8636363636363636,
E5_weights_1p0_1p8_1p2,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p8_1p3,0.8461538461538461,,0.8484848484848485,,0.8398169336384439,,0.8386903714134835,,1.0,,0.6363636363636364,,0.9090909090909091,
E5_weights_1p0_1p8_1p4,0.8307692307692308,,0.8333333333333334,,0.822270003583602,,0.8208734885885672,,1.0,,0.5909090909090909,,0.9090909090909091,
