exp_id,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std
E10_lr_bin_0p002_head_0p0003_ft_0p0001,0.8615384615384616,,0.8636363636363636,,0.8570543787935092,,0.856193008032473,,1.0,,0.6818181818181818,,0.9090909090909091,
E10_lr_bin_0p002_head_0p0003_ft_0p0003,0.8615384615384616,,0.8636363636363636,,0.8590840711238256,,0.8582539263986402,,1.0,,0.7272727272727273,,0.8636363636363636,
E10_lr_bin_0p002_head_0p0003_ft_0p0005,0.8615384615384616,,0.8636363636363636,,0.8590840711238256,,0.8582539263986402,,1.0,,0.7272727272727273,,0.8636363636363636,
E10_lr_bin_0p002_head_0p0003_ft_5e-05,0.8615384615384616,,0.8636363636363636,,0.8570543787935092,,0.856193008032473,,1.0,,0.6818181818181818,,0.9090909090909091,
E10_lr_bin_0p002_head_0p0005_ft_0p0001,0.8615384615384616,,0.8636363636363636,,0.8570543787935092,,0.856193008032473,,1.0,,0.6818181818181818,,0.9090909090909091,
E10_lr_bin_0p002_head_0p0005_ft_0p0003,0.8615384615384616,,0.8636363636363636,,0.8590840711238256,,0.8582539263986402,,1.0,,0.7272727272727273,,0.8636363636363636,
E10_lr_bin_0p002_head_0p0005_ft_0p0005,0.8615384615384616,,0.8636363636363636,,0.8590840711238256,,0.8582539263986402,,1.0,,0.7272727272727273,,0.8636363636363636,
E10_lr_bin_0p002_head_0p0005_ft_5e-05,0.8615384615384616,,0.8636363636363636,,0.8570543787935092,,0.856193008032473,,1.0,,0.6818181818181818,,0.9090909090909091,
E10_lr_bin_0p002_head_0p001_ft_0p0001,0.8307692307692308,,0.8333333333333334,,0.8288326058184747,,0.8275370539347455,,1.0,,0.7272727272727273,,0.7727272727272727,
E10_lr_bin_0p002_head_0p001_ft_0p0003,0.8615384615384616,,0.8636363636363636,,0.8590840711238256,,0.8582539263986402,,1.0,,0.7272727272727273,,0.8636363636363636,
