exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,save_model_pt,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E9_dropout_0_0,42,72,"(128, 64)",0.0,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.45806351945950435,0.8769230769230769,0.8787878787878788,0.8740447957839262,0.8734448160535117,0.8793265993265993,1.0,0.7272727272727273,0.9090909090909091,0.84,0.8888888888888888,0.9090909090909091,0.17641523812670964,0.9324324324324325,0.9358974358974359,0.9356919108162889
E9_dropout_0_05,42,72,"(128, 64)",0.05,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.4553120406774374,0.8615384615384616,0.8636363636363636,0.8570543787935092,0.856193008032473,0.8639727195225916,1.0,0.6818181818181818,0.9090909090909091,0.84,0.8823529411764706,0.8695652173913043,0.1748867999460246,0.9324324324324325,0.9358974358974359,0.9356919108162889
E9_dropout_0_1,42,72,"(128, 64)",0.1,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.4709772417178521,0.8615384615384616,0.8636363636363636,0.8570543787935092,0.856193008032473,0.8639727195225916,1.0,0.6818181818181818,0.9090909090909091,0.84,0.8823529411764706,0.8695652173913043,0.1782719235162477,0.9324324324324325,0.9358974358974359,0.9356919108162889
E9_dropout_0_15,42,72,"(128, 64)",0.15,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.4720677838875697,0.8769230769230769,0.8787878787878788,0.8740740740740741,0.8731623931623932,0.877818035426731,1.0,0.7272727272727273,0.9090909090909091,0.875,0.8888888888888888,0.8695652173913043,0.17774975803252813,0.9324324324324325,0.9358974358974359,0.9356919108162889
E9_dropout_0_2,42,72,"(128, 64)",0.2,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.4892480593461257,0.8769230769230769,0.8787878787878788,0.8718535469107551,0.8712198556592149,0.8841666666666667,1.0,0.6818181818181818,0.9545454545454546,0.84,0.9375,0.875,0.17647038359899778,0.9324324324324325,0.9358974358974359,0.9356919108162889
E9_dropout_0_25,42,72,"(128, 64)",0.25,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5595247534605173,0.8307692307692308,0.8333333333333334,0.8296296296296296,0.828034188034188,0.8343397745571659,1.0,0.7727272727272727,0.7272727272727273,0.875,0.7391304347826086,0.8888888888888888,0.1759898916289613,0.9324324324324325,0.9358974358974359,0.9356919108162889
E9_dropout_0_3,42,72,"(128, 64)",0.3,0.001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.505094831264936,0.8615384615384616,0.8636363636363636,0.8590840711238256,0.8582539263986402,0.8622890559732664,1.0,0.7272727272727273,0.8636363636363636,0.84,0.8421052631578947,0.9047619047619048,0.17515719883345268,0.9324324324324325,0.9358974358974359,0.9356919108162889
