exp_id,test_acc_mean,test_acc_std,test_balanced_acc_mean,test_balanced_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_weighted_mean,test_f1_weighted_std,test_recall_0_mean,test_recall_0_std,test_recall_1_mean,test_recall_1_std,test_recall_2_mean,test_recall_2_std
E9_dropout_0_0,0.8769230769230769,,0.8787878787878788,,0.8740447957839262,,0.8734448160535117,,1.0,,0.7272727272727273,,0.9090909090909091,
E9_dropout_0_05,0.8615384615384616,,0.8636363636363636,,0.8570543787935092,,0.856193008032473,,1.0,,0.6818181818181818,,0.9090909090909091,
E9_dropout_0_1,0.8615384615384616,,0.8636363636363636,,0.8570543787935092,,0.856193008032473,,1.0,,0.6818181818181818,,0.9090909090909091,
E9_dropout_0_15,0.8769230769230769,,0.8787878787878788,,0.8740740740740741,,0.8731623931623932,,1.0,,0.7272727272727273,,0.9090909090909091,
E9_dropout_0_2,0.8769230769230769,,0.8787878787878788,,0.8718535469107551,,0.8712198556592149,,1.0,,0.6818181818181818,,0.9545454545454546,
E9_dropout_0_25,0.8307692307692308,,0.8333333333333334,,0.8296296296296296,,0.828034188034188,,1.0,,0.7727272727272727,,0.7272727272727273,
E9_dropout_0_3,0.8615384615384616,,0.8636363636363636,,0.8590840711238256,,0.8582539263986402,,1.0,,0.7272727272727273,,0.8636363636363636,
