exp_id,seed,reserved_per_class,hidden_dims,dropout,bin_lr,head_lr,ft_lr,weight_decay,scaler_strategy,use_transfer,transfer_mode,phase1_freeze,phase2_finetune,use_class_weights,multiclass_weights,save_model_pt,test_loss,test_acc,test_balanced_acc,test_f1_macro,test_f1_weighted,test_precision_macro,test_recall_0,test_recall_1,test_recall_2,test_precision_0,test_precision_1,test_precision_2,bin_val_loss,bin_val_acc,bin_val_f1,bin_val_balanced_acc
E10_lr_bin_0p0001_head_0p0005_ft_0p0005,42,72,"(128, 64)",0.3,0.0001,0.0005,0.0005,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.4656768147762005,0.8615384615384616,0.8636363636363636,0.8573764399851357,0.8562078723951635,0.863562091503268,1.0,0.6818181818181818,0.9090909090909091,0.875,0.8823529411764706,0.8333333333333334,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p001_ft_5e-05,42,72,"(128, 64)",0.3,0.0001,0.001,5e-05,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5564763756898733,0.8153846153846154,0.8181818181818182,0.8138981791155704,0.8120607152045279,0.8218954248366014,1.0,0.7727272727272727,0.6818181818181818,0.875,0.7083333333333334,0.8823529411764706,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p001_ft_0p0001,42,72,"(128, 64)",0.3,0.0001,0.001,0.0001,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5540014817164495,0.8461538461538461,0.8484848484848485,0.8451096329145109,0.8437523452157598,0.847488038277512,1.0,0.7727272727272727,0.7727272727272727,0.875,0.7727272727272727,0.8947368421052632,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p001_ft_0p0003,42,72,"(128, 64)",0.3,0.0001,0.001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.545386385000669,0.8769230769230769,0.8787878787878788,0.8755260243632336,0.8746366811483091,0.8765873015873016,1.0,0.7727272727272727,0.8636363636363636,0.875,0.85,0.9047619047619048,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p001_ft_0p0005,42,72,"(128, 64)",0.3,0.0001,0.001,0.0005,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5387243688106537,0.8769230769230769,0.8787878787878788,0.8755260243632336,0.8746366811483091,0.8765873015873016,1.0,0.7727272727272727,0.8636363636363636,0.875,0.85,0.9047619047619048,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p002_ft_5e-05,42,72,"(128, 64)",0.3,0.0001,0.002,5e-05,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5881227507041051,0.7230769230769231,0.7272727272727274,0.7053763440860216,0.7018693134822167,0.7754629629629629,1.0,0.8181818181818182,0.36363636363636365,0.875,0.5625,0.8888888888888888,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p002_ft_0p0001,42,72,"(128, 64)",0.3,0.0001,0.002,0.0001,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5800182645137494,0.7692307692307693,0.7727272727272728,0.7646258503401361,0.7620303506017793,0.787257495590829,1.0,0.7727272727272727,0.5454545454545454,0.875,0.6296296296296297,0.8571428571428571,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p002_ft_0p0003,42,72,"(128, 64)",0.3,0.0001,0.002,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5554168054690728,0.8769230769230769,0.8787878787878788,0.8755260243632336,0.8746366811483091,0.8765873015873016,1.0,0.7727272727272727,0.8636363636363636,0.875,0.85,0.9047619047619048,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0001_head_0p002_ft_0p0005,42,72,"(128, 64)",0.3,0.0001,0.002,0.0005,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5413917642373305,0.8615384615384616,0.8636363636363636,0.8573764399851357,0.8562078723951635,0.863562091503268,1.0,0.6818181818181818,0.9090909090909091,0.875,0.8823529411764706,0.8333333333333334,0.17059193541472023,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0001_ft_5e-05,42,72,"(128, 64)",0.3,0.0003,0.0001,5e-05,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.7591182470321656,0.5230769230769231,0.5303030303030304,0.5079130934820112,0.5016803183315671,0.4977777777777777,1.0,0.36363636363636365,0.22727272727272727,0.84,0.32,0.3333333333333333,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0001_ft_0p0001,42,72,"(128, 64)",0.3,0.0003,0.0001,0.0001,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.7296599067174472,0.6307692307692307,0.6363636363636364,0.6218081435472739,0.6173275999362956,0.6133333333333334,1.0,0.4090909090909091,0.5,0.84,0.45,0.55,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0001_ft_0p0003,42,72,"(128, 64)",0.3,0.0003,0.0001,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5047238702957447,0.8461538461538461,0.8484848484848485,0.8422266139657445,0.8411371237458194,0.8456565656565657,1.0,0.6818181818181818,0.8636363636363636,0.84,0.8333333333333334,0.8636363636363636,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0001_ft_0p0005,42,72,"(128, 64)",0.3,0.0003,0.0001,0.0005,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5618870001572829,0.8615384615384616,0.8636363636363636,0.8590840711238256,0.8582539263986402,0.8622890559732664,1.0,0.7272727272727273,0.8636363636363636,0.84,0.8421052631578947,0.9047619047619048,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0003_ft_5e-05,42,72,"(128, 64)",0.3,0.0003,0.0003,5e-05,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6889673627339876,0.5230769230769231,0.5303030303030304,0.5029872818692694,0.4966787250017063,0.49367521367521366,1.0,0.4090909090909091,0.18181818181818182,0.84,0.3333333333333333,0.3076923076923077,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0003_ft_0p0001,42,72,"(128, 64)",0.3,0.0003,0.0003,0.0001,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6811245313057532,0.5692307692307692,0.5757575757575758,0.5543478260869564,0.548829431438127,0.5510622710622711,1.0,0.45454545454545453,0.2727272727272727,0.84,0.38461538461538464,0.42857142857142855,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0003_ft_0p0003,42,72,"(128, 64)",0.3,0.0003,0.0003,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.48805835247039797,0.8461538461538461,0.8484848484848485,0.8422266139657445,0.8411371237458194,0.8456565656565657,1.0,0.6818181818181818,0.8636363636363636,0.84,0.8333333333333334,0.8636363636363636,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0003_ft_0p0005,42,72,"(128, 64)",0.3,0.0003,0.0003,0.0005,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.5332110611292032,0.8615384615384616,0.8636363636363636,0.8590840711238256,0.8582539263986402,0.8622890559732664,1.0,0.7272727272727273,0.8636363636363636,0.84,0.8421052631578947,0.9047619047619048,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0005_ft_5e-05,42,72,"(128, 64)",0.3,0.0003,0.0005,5e-05,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6448391896027785,0.6615384615384615,0.6666666666666666,0.6284345922276956,0.623743842364532,0.6964285714285715,1.0,0.7727272727272727,0.22727272727272727,0.875,0.5,0.7142857142857143,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0005_ft_0p0001,42,72,"(128, 64)",0.3,0.0003,0.0005,0.0001,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6382875680923462,0.7230769230769231,0.7272727272727272,0.710878010878011,0.7074556213017752,0.7532828282828282,1.0,0.7727272727272727,0.4090909090909091,0.875,0.5666666666666667,0.8181818181818182,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
E10_lr_bin_0p0003_head_0p0005_ft_0p0003,42,72,"(128, 64)",0.3,0.0003,0.0005,0.0003,0.0001,binary_train,True,all,True,True,True,"(1.0, 2.5, 1.1)",False,0.6158921140890855,0.8615384615384616,0.8636363636363636,0.8573764399851357,0.8562078723951635,0.863562091503268,1.0,0.6818181818181818,0.9090909090909091,0.875,0.8823529411764706,0.8333333333333334,0.16429026384611387,0.9324324324324325,0.9358974358974359,0.9356919108162889
