epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3961355835199356,0.21291884840340228,0.9121621621621622,0.9158835452367791,0.9161290322580645
2,0.21953906038322965,0.18359863566788467,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.1848997385115237,0.18194928050443931,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.16166882211896214,0.18340776971465833,0.9324324324324325,0.9356919108162889,0.9358974358974359
5,0.14129827166529926,0.18489273265004158,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.1178689846215216,0.19251546273763115,0.9324324324324325,0.9356919108162889,0.9358974358974359
7,0.11412917633817808,0.19995176729217573,0.9324324324324325,0.9356919108162889,0.9358974358974359
8,0.10960200539714582,0.1930450792801944,0.9324324324324325,0.9356919108162889,0.9358974358974359
9,0.10077256095167753,0.2000413527460517,0.9391891891891891,0.9405749032614704,0.9433962264150944
10,0.08765759118958502,0.2121508522714312,0.9391891891891891,0.9431545973834531,0.9419354838709677
11,0.07399713061749935,0.21054804843623895,0.9391891891891891,0.9431545973834531,0.9419354838709677
12,0.06467418611754437,0.22956269705114332,0.9459459459459459,0.9493274368896258,0.9487179487179487
13,0.0564905567648443,0.23447271569858533,0.9391891891891891,0.9418647503224618,0.9426751592356688
