epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3708573408626221,0.20495529915835406,0.918918918918919,0.9220563847429519,0.9230769230769231
2,0.1935576235724462,0.17516583707687017,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.16681696806807775,0.17333046880525513,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.13870587970155315,0.1773141118118892,0.9391891891891891,0.9418647503224618,0.9426751592356688
5,0.10895031031120468,0.19491308519767747,0.9324324324324325,0.9356919108162889,0.9358974358974359
6,0.1048750904564922,0.1829615587721,0.9391891891891891,0.9418647503224618,0.9426751592356688
7,0.07937935397431657,0.19260129712622714,0.9324324324324325,0.9344020637552976,0.9367088607594937
8,0.07641932791149295,0.19091371713659247,0.9324324324324325,0.9344020637552976,0.9367088607594937
9,0.05876070130742281,0.18847397628013748,0.9391891891891891,0.9405749032614704,0.9433962264150944
10,0.05444522321576605,0.1952271092230001,0.9459459459459459,0.9467477427676432,0.95
11,0.03125392585187345,0.26207089463148164,0.9324324324324325,0.9331122166943062,0.9375
12,0.04027428643029133,0.24930234050151664,0.9459459459459459,0.945457895706652,0.9506172839506173
13,0.02213100454065244,0.2927236467524356,0.9324324324324325,0.9305325225723236,0.9390243902439024
