,model,comparison,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
0,decision_tree,0 vs 1,0,1,0.8603860391327341,0.011320283050017635,0.8605263157894736,0.02008533875202791,0.870192499059154,0.010582795188203183,0.8682764675922201,0.020117462678464166,0.8697237076648842,0.014087075482186842,0.8566433566433567,0.03614932964864994,0.8738164035575267,0.010634159344132029,0.8814503578366315,0.02484012064906581,0.8596709671329348,0.011233470126437932,0.8608420035249305,0.019714134777490924,0.8510072843327448,0.014669045933298288,0.8397980775983631,0.03273815787746448,0.8496182266009853,0.013965689794080124,0.865040650406504,0.03211124822460407,0.848229874239067,0.012485301530049562,0.8515854068558486,0.020646359719850925,28.5,0.0,123.0,0.0,0.8738164035575267,0.010634159344132029,0.8814503578366315,0.02484012064906581,0.8697237076648842,0.014087075482186842,0.8566433566433567,0.03614932964864994,0.870192499059154,0.010582795188203183,0.8682764675922201,0.020117462678464166,33.3,0.0,143.0,0.0
1,decision_tree,0 vs 2,0,2,0.9799139784946238,0.00783411209166326,0.9830769230769232,0.007068742949789877,0.7640476190476191,0.08645979438064645,0.8637324929971989,0.04836150035817016,0.78,0.10055402085998902,0.8625,0.09223309842157773,0.7956666666666667,0.07619095568632184,0.881547619047619,0.10531065362655272,0.8856403940886699,0.05016657019832882,0.9267418032786887,0.04313363692165089,0.9878246199480903,0.005547372396283201,0.9910497064837088,0.005958793679049975,0.9912807881773398,0.005582258726077348,0.9909836065573769,0.00981327048965464,0.9893694784894947,0.004229658375919194,0.9909695570835242,0.0038295935238293515,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.7956666666666667,0.07619095568632184,0.881547619047619,0.10531065362655272,0.78,0.10055402085998902,0.8625,0.09223309842157773,0.7640476190476191,0.08645979438064645,0.8637324929971989,0.04836150035817016,1.7,0.0,8.0,0.0
2,decision_tree,1 vs 2,1,2,0.9262857142857144,0.015695515485297233,0.9165562913907284,0.031093716311980574,0.2535952380952381,0.15746785576233488,0.28420482279188375,0.09877120767509565,0.305,0.17709068612185994,0.3,0.10540925533894598,0.24716666666666667,0.16542136619875236,0.28525974025974027,0.10893516228581819,0.6313636363636363,0.09035849862657094,0.6255244755244755,0.05594891198815556,0.9649497023225309,0.008328867875992067,0.9604313994899132,0.005977746260589967,0.9577272727272728,0.011255935277041261,0.951048951048951,0.03196109370816338,0.9608503426161865,0.00842298973447635,0.955485442017418,0.01770498484845928,33.3,0.0,143.0,0.0,0.24716666666666667,0.16542136619875236,0.28525974025974027,0.10893516228581819,0.305,0.17709068612185994,0.3,0.10540925533894598,0.2535952380952381,0.15746785576233488,0.28420482279188375,0.09877120767509565,1.7,0.0,8.0,0.0
3,random_forest,0 vs 1,0,1,0.9221549444738235,0.005356055293195998,0.9157894736842105,0.01217539629222166,0.9262978512864233,0.004754263106959779,0.9189800582723834,0.01135554371627759,0.9097860962566845,0.005472690103150524,0.888111888111888,0.01712929890058167,0.9456953447870184,0.006736759974805456,0.9525801353959803,0.021450102269339327,0.9702797223905236,0.0028532835784772937,0.9641508897606459,0.006015435500959807,0.9012313858822152,0.006280545248973592,0.8796489991928823,0.015712257215418975,0.9368596059113299,0.008938554900160465,0.9479674796747968,0.0251901355850889,0.9172678514629518,0.006180437335388267,0.9122872115725714,0.013301052745209548,28.5,0.0,123.0,0.0,0.9456953447870184,0.006736759974805456,0.9525801353959803,0.021450102269339327,0.9097860962566845,0.005472690103150524,0.888111888111888,0.01712929890058167,0.9262978512864233,0.004754263106959779,0.9189800582723834,0.01135554371627759,33.3,0.0,143.0,0.0
4,random_forest,0 vs 2,0,2,0.9851505376344086,0.003888996249116808,0.986923076923077,0.009628196592573648,0.78,0.09454243282747843,0.8728937728937728,0.10471678346138462,0.7300000000000001,0.08881941729649487,0.7875,0.15645819462932156,0.8799999999999999,0.12292725943057185,1.0,0.0,0.999655172413793,0.0007269603816479281,0.9992315573770492,0.0016245131139378565,0.9848146088246199,0.003940683727885568,0.9863474529491839,0.009924867271675637,1.0,0.0,1.0,0.0,0.9922597947235123,0.0020117691843923756,0.9931041225200108,0.005044796041179385,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.8799999999999999,0.12292725943057185,1.0,0.0,0.7300000000000001,0.08881941729649487,0.7875,0.15645819462932156,0.78,0.09454243282747843,0.8728937728937728,0.10471678346138462,1.7,0.0,8.0,0.0
5,random_forest,1 vs 2,1,2,0.9514285714285714,0.0,0.9470198675496688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9095320855614972,0.03890624421237393,0.8633304195804195,0.047879641321326,0.9514285714285714,0.0,0.9470198675496688,0.0,1.0,0.0,1.0,0.0,0.9750639386189258,3.700743415417188e-17,0.9727891156462583,2.340555645717801e-16,33.3,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,8.0,0.0
6,extra_trees,0 vs 1,0,1,0.9210470650449498,0.006934825193885238,0.9161654135338345,0.012785640040786677,0.9256040045385102,0.006236554951452824,0.9199735268373544,0.012172028822962797,0.9124955436720142,0.006323423158278588,0.8965034965034965,0.019165319152535613,0.9413407674722443,0.00842614044520343,0.9451673907786802,0.01935658497137624,0.9698620568917222,0.0031385467146091413,0.9644920120529876,0.005494592052686675,0.9033482304937485,0.007720234156894238,0.8868033705562925,0.018249333213357435,0.9311822660098523,0.010719836371821306,0.9390243902439025,0.023075049276323027,0.9156121688737103,0.007848610176070215,0.9119297082548206,0.013651490691907874,28.5,0.0,123.0,0.0,0.9413407674722443,0.00842614044520343,0.9451673907786802,0.01935658497137624,0.9124955436720142,0.006323423158278588,0.8965034965034965,0.019165319152535613,0.9256040045385102,0.006236554951452824,0.9199735268373544,0.012172028822962797,33.3,0.0,143.0,0.0
7,extra_trees,0 vs 2,0,2,0.9901075268817203,0.0021872611186225703,0.9923076923076923,0.009593993299420359,0.8633333333333333,0.05079613089183316,0.9257142857142856,0.10225967962051172,0.825,0.0485912657903775,0.875,0.15590239111558088,0.9400000000000001,0.06992058987801009,1.0,0.0,1.0,0.0,1.0,0.0,0.9898490915832406,0.0022639500933992144,0.9919604610792652,0.009921957918637703,1.0,0.0,1.0,0.0,0.9948316978887897,0.0011510074705403776,0.9959414355828876,0.0050350256836944095,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9400000000000001,0.06992058987801009,1.0,0.0,0.825,0.0485912657903775,0.875,0.15590239111558088,0.8633333333333333,0.05079613089183316,0.9257142857142856,0.10225967962051172,1.7,0.0,8.0,0.0
8,extra_trees,1 vs 2,1,2,0.9502857142857144,0.0024093544077473158,0.9496688741721853,0.0034198528443332775,0.006666666666666666,0.021081851067789193,0.08888888888888888,0.11475506210984938,0.005,0.015811388300841896,0.05,0.06454972243679027,0.01,0.03162277660168379,0.4,0.5163977794943222,0.9104055258467024,0.03030731339076133,0.8570804195804197,0.08147131386746975,0.9516302521008404,0.0009087035058425158,0.9495452538631346,0.0032602597115977496,0.9984937611408199,0.0021218236859130903,1.0,0.0,0.9744450382359302,0.0012702100812334498,0.974117155394581,0.001714491942784896,33.3,0.0,143.0,0.0,0.01,0.03162277660168379,0.4,0.5163977794943222,0.005,0.015811388300841896,0.05,0.06454972243679027,0.006666666666666666,0.021081851067789193,0.08888888888888888,0.11475506210984938,1.7,0.0,8.0,0.0
9,xgboost,0 vs 1,0,1,0.9236171337916448,0.004907467136109896,0.9135338345864661,0.011347600423731109,0.9273881671789181,0.004412396435639445,0.9172532020330438,0.010298564398921984,0.9079500891265596,0.0032443373593562344,0.890909090909091,0.01781349480143849,0.9497741134127601,0.008845506309131628,0.945910584015637,0.02415258922164344,0.9714984347971164,0.00380322382307629,0.9657342657342657,0.005601625132720428,0.899688019252474,0.0031353344107503257,0.8815290298807964,0.015382021507818464,0.9419950738916256,0.010396014576554329,0.9398373983739837,0.029488282945767903,0.9191729669863717,0.005596921181767616,0.9093853464518096,0.012922478633163034,28.5,0.0,123.0,0.0,0.9497741134127601,0.008845506309131628,0.945910584015637,0.02415258922164344,0.9079500891265596,0.0032443373593562344,0.890909090909091,0.01781349480143849,0.9273881671789181,0.004412396435639445,0.9172532020330438,0.010298564398921984,33.3,0.0,143.0,0.0
10,xgboost,0 vs 2,0,2,0.9881290322580645,0.0017063341295487173,0.9915384615384616,0.005675882979789379,0.8506666666666666,0.04580689473145135,0.9271638655462185,0.051255406508501564,0.8299999999999998,0.05374838498865699,0.9,0.09860132971832694,0.9099999999999999,0.061963748860438574,0.9652777777777779,0.056035733504213925,0.9986145320197044,0.0022710556521345652,0.9985655737704917,0.0012960154344952212,0.9901586153927646,0.0024719639484244017,0.9935154970269956,0.006370805646121065,0.9975615763546797,0.002360194891143689,0.9975409836065573,0.003959392553603677,0.9937605765249957,0.000919561436026579,0.9955067765452817,0.003006316775535996,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9099999999999999,0.061963748860438574,0.9652777777777779,0.056035733504213925,0.8299999999999998,0.05374838498865699,0.9,0.09860132971832694,0.8506666666666666,0.04580689473145135,0.9271638655462185,0.051255406508501564,1.7,0.0,8.0,0.0
11,xgboost,1 vs 2,1,2,0.9562857142857142,0.00808683036775379,0.9476821192052979,0.005798642620999408,0.27699999999999997,0.1484441949432368,0.22275058275058274,0.09809762462595256,0.25999999999999995,0.1390443574307614,0.15,0.07905694150420949,0.325,0.18108895570007358,0.5800000000000001,0.3352537273892642,0.919554367201426,0.031659664285853505,0.892395104895105,0.042891491987017555,0.9635227431881844,0.006466987807445995,0.9543030517346288,0.0038100264255444918,0.9918983957219251,0.0031571021179175028,0.9923076923076921,0.008372160837327709,0.9773411359670092,0.004161330831764838,0.9729055685255871,0.003121320031173823,33.3,0.0,143.0,0.0,0.325,0.18108895570007358,0.5800000000000001,0.3352537273892642,0.25999999999999995,0.1390443574307614,0.15,0.07905694150420949,0.27699999999999997,0.1484441949432368,0.22275058275058274,0.09809762462595256,1.7,0.0,8.0,0.0
12,adaboost,0 vs 1,0,1,0.9126335272342676,0.005339835528621709,0.9071428571428573,0.01754833455281736,0.9179669204774241,0.005299730054259054,0.9114193704286462,0.016616335122784206,0.9094652406417112,0.008529990710692718,0.8888111888111887,0.02387428928497785,0.9288463684638029,0.006943926986022722,0.9358222407957435,0.0239140288610117,0.9630129716463388,0.005250634299092759,0.9606515435783729,0.005236080061215739,0.898900712534863,0.008131066188425897,0.8782978223861301,0.02327825049499095,0.9164408866995073,0.008517493600808635,0.9284552845528455,0.028628970506762615,0.9062479556581436,0.005533434988302287,0.9023632167927922,0.018803962631844934,28.5,0.0,123.0,0.0,0.9288463684638029,0.006943926986022722,0.9358222407957435,0.0239140288610117,0.9094652406417112,0.008529990710692718,0.8888111888111887,0.02387428928497785,0.9179669204774241,0.005299730054259054,0.9114193704286462,0.016616335122784206,33.3,0.0,143.0,0.0
13,adaboost,0 vs 2,0,2,0.9907634408602151,0.003723960866316615,0.9953846153846154,0.0053785069136930656,0.8793333333333333,0.06655175281289842,0.9598319327731092,0.04838154832355004,0.8550000000000001,0.0724568837309472,0.9375,0.08838834764831845,0.9383333333333332,0.0720296578149464,0.9888888888888889,0.03513641844631534,0.9993041871921182,0.0016841004798540228,0.9998975409836065,0.00032400385862380536,0.9915387467556543,0.003632704221019892,0.9959480723839496,0.00571799472812764,0.9989532019704435,0.0016858381936273622,0.9991803278688526,0.002592030868990478,0.9951583542832427,0.0019622115806026083,0.9975509794402555,0.002848693035398544,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.9383333333333332,0.0720296578149464,0.9888888888888889,0.03513641844631534,0.8550000000000001,0.0724568837309472,0.9375,0.08838834764831845,0.8793333333333333,0.06655175281289842,0.9598319327731092,0.04838154832355004,1.7,0.0,8.0,0.0
14,adaboost,1 vs 2,1,2,0.9565714285714286,0.00931192880882308,0.9490066225165561,0.014659565312038856,0.318,0.14007229174101582,0.35967032967032964,0.21445505346809368,0.29999999999999993,0.13743685418725535,0.3,0.22973414586817037,0.3733333333333334,0.15970652096738622,0.5383333333333333,0.2653962795240076,0.8672549019607845,0.05798631176253602,0.8473776223776224,0.08266866985574019,0.9654617869875223,0.00562932927784452,0.9619218094964588,0.012226625347933633,0.9901158645276291,0.004468877161201016,0.9853146853146851,0.010133829892440178,0.9774457268501624,0.004844457484461521,0.973414665086571,0.007611425709445682,33.3,0.0,143.0,0.0,0.3733333333333334,0.15970652096738622,0.5383333333333333,0.2653962795240076,0.29999999999999993,0.13743685418725535,0.3,0.22973414586817037,0.318,0.14007229174101582,0.35967032967032964,0.21445505346809368,1.7,0.0,8.0,0.0
15,svm,0 vs 1,0,1,0.815579058699101,0.006910810010242498,0.8048872180451129,0.01411652883873577,0.8062842314409234,0.00773052363234373,0.7929804704323506,0.016724474318400257,0.7222014260249555,0.011786326214983893,0.6958041958041958,0.02515971229011993,0.9203377019267712,0.00934409976052885,0.9226929360936349,0.020690515237302587,0.9332746107847528,0.005681515531911188,0.9287878787878789,0.011502070478459242,0.7443018443541404,0.008578825300466495,0.7251801752640057,0.015997315808279504,0.9246798029556649,0.009709593009390895,0.9317073170731707,0.020709998021184596,0.8230387156499802,0.006781902417289077,0.8153894883543513,0.012685429069056314,28.5,0.0,123.0,0.0,0.9203377019267712,0.00934409976052885,0.9226929360936349,0.020690515237302587,0.7222014260249555,0.011786326214983893,0.6958041958041958,0.02515971229011993,0.8062842314409234,0.00773052363234373,0.7929804704323506,0.016724474318400257,33.3,0.0,143.0,0.0
16,svm,0 vs 2,0,2,0.9446129032258064,0.003738421701278166,0.9407692307692308,0.005191911982388881,0.043333333333333335,0.07665861471404595,0.10222222222222221,0.1433290266364187,0.034999999999999996,0.06258327785172861,0.0625,0.08838834764831845,0.06,0.10488088481701516,0.3,0.4216370213557839,0.9889193349753695,0.004345448240918238,0.990983606557377,0.008254153303738876,0.9461307272630964,0.003964056902327813,0.9420255664877757,0.005107615243159776,0.9982389162561576,0.0018568898560061657,0.9983606557377049,0.0034560411586539706,0.9713956633254675,0.0018850928553573248,0.969363536330867,0.0026394351355714277,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.06,0.10488088481701516,0.3,0.4216370213557839,0.034999999999999996,0.06258327785172861,0.0625,0.08838834764831845,0.043333333333333335,0.07665861471404595,0.10222222222222221,0.1433290266364187,1.7,0.0,8.0,0.0
17,svm,1 vs 2,1,2,0.9514285714285714,0.0,0.9470198675496688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8528698752228163,0.02697766069885092,0.7829545454545455,0.07928733405225709,0.9514285714285714,0.0,0.9470198675496688,0.0,1.0,0.0,1.0,0.0,0.9750639386189258,3.700743415417188e-17,0.9727891156462583,2.340555645717801e-16,33.3,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,8.0,0.0
18,logistic_regression,0 vs 1,0,1,0.9066525647805393,0.00861389289091143,0.8977443609022556,0.01459240764712746,0.911197540289827,0.008173096133393903,0.9023352611971964,0.013486750549258523,0.8920499108734402,0.008586300609320854,0.8783216783216783,0.021414795483181072,0.933482204668592,0.008289043701429934,0.9285640755080374,0.027141390155295594,0.9549549318159866,0.004051317571045095,0.9446642788106203,0.006345583854246243,0.8822455664839726,0.009047387944631476,0.8672656050415508,0.018440488963877545,0.9237931034482759,0.009909147228405787,0.9203252032520327,0.03270049458861431,0.90131915388996,0.009195337331898631,0.8925945167918359,0.016269728193394596,28.5,0.0,123.0,0.0,0.933482204668592,0.008289043701429934,0.9285640755080374,0.027141390155295594,0.8920499108734402,0.008586300609320854,0.8783216783216783,0.021414795483181072,0.911197540289827,0.008173096133393903,0.9023352611971964,0.013486750549258523,33.3,0.0,143.0,0.0
19,logistic_regression,0 vs 2,0,2,0.9904193548387097,0.0033054485564636307,0.9953846153846154,0.0053785069136930656,0.8789999999999999,0.05484095973082097,0.9614005602240896,0.04753251873656779,0.865,0.05296749527356899,0.9625,0.0843685697138191,0.925,0.067700320038633,0.9666666666666666,0.053671765726627574,0.9940886699507387,0.005100399190168618,0.9963114754098361,0.008561443910756007,0.9922060755336617,0.0028025688037741337,0.9975740886441123,0.005450723137277432,0.9978940886699507,0.0018131770792033256,0.9975409836065573,0.003959392553603676,0.994964723255458,0.0017528543608949676,0.9975442607033781,0.00285300339930322,28.600000000000005,3.744889033148481e-15,122.0,0.0,0.925,0.067700320038633,0.9666666666666666,0.053671765726627574,0.865,0.05296749527356899,0.9625,0.0843685697138191,0.8789999999999999,0.05484095973082097,0.9614005602240896,0.04753251873656779,1.7,0.0,8.0,0.0
20,logistic_regression,1 vs 2,1,2,0.952,0.009311928808823077,0.9470198675496688,0.01081452425069836,0.409,0.12386820953470397,0.4269292420685609,0.12215650923786266,0.43,0.11352924243950933,0.3875,0.1496523749672331,0.44333333333333325,0.1659614710604338,0.5220418470418471,0.1487007648388167,0.8594652406417114,0.02991912515473264,0.8137237762237763,0.04137826657939516,0.9713490578049402,0.004500417682171633,0.9662633253173519,0.007765144361695253,0.9786720142602494,0.008204814002681965,0.9783216783216784,0.013370284754965043,0.9747598413319892,0.004954570468539522,0.9721763069185256,0.005824817500663289,33.3,0.0,143.0,0.0,0.44333333333333325,0.1659614710604338,0.5220418470418471,0.1487007648388167,0.43,0.11352924243950933,0.3875,0.1496523749672331,0.409,0.12386820953470397,0.4269292420685609,0.12215650923786266,1.7,0.0,8.0,0.0
21,knn,0 vs 1,0,1,0.8160523532522476,0.008076200959381772,0.8030075187969926,0.015058465048420854,0.8095996868827335,0.008482185950288981,0.7911765900941702,0.018308129582118058,0.7342335115864528,0.012196448577861608,0.695104895104895,0.028396162858444887,0.9094022637726542,0.015813747913023004,0.9194288826231641,0.02306786335482151,0.8812400994880709,0.007894649126226496,0.8715589288760022,0.014543424446933663,0.7499246048648944,0.008160203199249925,0.7241075810904652,0.017254891849329296,0.9116133004926107,0.016903209714604628,0.9284552845528455,0.022931377562391515,0.8211007249288951,0.008386612387394257,0.8134167193801323,0.013452199037651987,28.5,0.0,123.0,0.0,0.9094022637726542,0.015813747913023004,0.9194288826231641,0.02306786335482151,0.7342335115864528,0.012196448577861608,0.695104895104895,0.028396162858444887,0.8095996868827335,0.008482185950288981,0.7911765900941702,0.018308129582118058,33.3,0.0,143.0,0.0
