epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.308420591056347,0.9686833827391915,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
2,1.0840748101472855,0.8551302785458772,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
3,0.9713185504078865,0.8017390188963517,0.6086956521739131,0.5483193277310924,0.5612897332846182,0.5892857142857143,0.875,0.75,0.14285714285714285
4,0.8798361420631409,0.8029250735821931,0.6086956521739131,0.5809071103188751,0.5903536645224624,0.5952380952380952,0.875,0.625,0.2857142857142857
5,0.7764644101262093,0.810785905174587,0.5217391304347826,0.4499484004127967,0.4466280791492798,0.5297619047619048,0.875,0.0,0.7142857142857143
6,0.8185852989554405,0.820644648178764,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
7,0.7941556945443153,0.8275472884592803,0.6086956521739131,0.49673202614379086,0.4893435635123614,0.625,0.875,0.0,1.0
8,0.7444563955068588,0.8030845004579296,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
9,0.8034173846244812,0.796428188033726,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
10,0.738843746483326,0.7854665569637133,0.5217391304347826,0.4499484004127967,0.4466280791492798,0.5297619047619048,0.875,0.0,0.7142857142857143
11,0.7598872259259224,0.7715515287026115,0.43478260869565216,0.41101774042950506,0.41729387407136764,0.42857142857142855,0.875,0.125,0.2857142857142857
12,0.7288548424839973,0.781081295531729,0.5217391304347826,0.4499484004127967,0.4466280791492798,0.5297619047619048,0.875,0.0,0.7142857142857143
13,0.6767468228936195,0.7901884628378827,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
14,0.705950103700161,0.7985783556233281,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
15,0.7298961877822876,0.7816403015800144,0.5217391304347826,0.4499484004127967,0.4466280791492798,0.5297619047619048,0.875,0.0,0.7142857142857143
16,0.7119671478867531,0.7733149424843166,0.5217391304347826,0.4869281045751634,0.4876385336743393,0.5238095238095238,0.875,0.125,0.5714285714285714
17,0.7307722270488739,0.7749508360157842,0.5652173913043478,0.5203010497128144,0.5187682451109561,0.5714285714285715,0.875,0.125,0.7142857142857143
18,0.6984661519527435,0.7699686262918555,0.5217391304347826,0.4869281045751634,0.4876385336743393,0.5238095238095238,0.875,0.125,0.5714285714285714
19,0.7137489393353462,0.7663153539533201,0.5217391304347826,0.4869281045751634,0.4876385336743393,0.5238095238095238,0.875,0.125,0.5714285714285714
20,0.6753076389431953,0.7629072977148968,0.5217391304347826,0.5062558356676004,0.5096334185848252,0.5178571428571429,0.875,0.25,0.42857142857142855
21,0.6887386925518513,0.7811987400054932,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
22,0.7266412600874901,0.7775229889413585,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
23,0.729695737361908,0.7715133558148923,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
24,0.7093829214572906,0.7851451453955277,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
25,0.6765119135379791,0.7842013343520786,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
26,0.6903115883469582,0.7821188076682712,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
27,0.6642672643065453,0.7713027907454449,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
28,0.6612104028463364,0.7755428293476934,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
29,0.681620828807354,0.7852198533389879,0.5652173913043478,0.47450980392156855,0.46905370843989774,0.5773809523809524,0.875,0.0,0.8571428571428571
30,0.6542471200227737,0.7773950981057208,0.5652173913043478,0.48503611971104227,0.47866469242159104,0.5773809523809524,0.875,0.0,0.8571428571428571
