epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.2767219919258276,0.1834536533097963,0.9256756756756757,0.9282292242491248,0.9299363057324841
2,0.1649018895082377,0.1961754478413511,0.9459459459459459,0.9480375898286346,0.9493670886075949
3,0.12190735536451275,0.20052189289315328,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.09295326915594775,0.2087053220114998,0.9256756756756757,0.9282292242491248,0.9299363057324841
5,0.06767439804467801,0.25300911818379285,0.918918918918919,0.9181868435599778,0.9259259259259259
6,0.054780308253956154,0.2820360503722662,0.9459459459459459,0.9493274368896258,0.9487179487179487
7,0.04934018293106173,0.3671307076473494,0.9324324324324325,0.9331122166943062,0.9375
8,0.0397758245313968,0.31821282643422083,0.9324324324324325,0.9331122166943062,0.9375
9,0.059771678127298083,0.45713928768354645,0.918918918918919,0.9194766906209693,0.925
10,0.027755429200526024,0.36507251352147274,0.9324324324324325,0.9344020637552976,0.9367088607594937
11,0.014828658158532218,0.3681880731845111,0.9391891891891891,0.9418647503224618,0.9426751592356688
