seed,fold,class,feature,mean_abs_shap
42,4,0,NP3BRADY_mean,0.2881799861444721
42,4,0,NP3BRADY_max,0.23864309485047489
42,4,0,AGE_AT_VISIT,0.23563300002299722
42,4,0,NP3PRSPL_min,0.2090674516451128
42,4,0,NP3BRADY_min,0.20655420435468852
42,4,0,NP3RTCON_max,0.20636734364776244
42,4,0,NP2SPCH_mean,0.1996086950693674
42,4,0,NP2SPCH_min,0.19419669557110927
42,4,0,NP3PRSPL_mean,0.19013104130072736
42,4,0,NP3FACXP_max,0.18820734293308755
42,4,0,NP3RIGLU_mean,0.18103621713725007
42,4,0,NP3HMOVL_mean,0.17710052499237816
42,4,0,NP3RTCON_std,0.17691587254766017
42,4,0,NP3FACXP_min,0.17586907441749108
42,4,0,NP3RTCON_min,0.1715338555309666
42,4,0,NP3RTARU_mean,0.1668411054821633
42,4,0,NP3PRSPR_mean,0.16520138473822646
42,4,0,NP3RTCON_mean,0.16429526566267533
42,4,0,NP3FACXP_mean,0.160519998591972
42,4,0,NP3FTAPR_min,0.15486857679739677
42,4,0,NP2TURN_min,0.15403693932399415
42,4,0,NP3BRADY_std,0.14632850386921206
42,4,0,NP2TRMR_mean,0.14506067712647908
42,4,0,NP3RIGRU_min,0.14079879254862068
42,4,0,NP3PSTBL_max,0.14072606259581422
42,4,0,NP3RTARU_max,0.140517313090867
42,4,0,NP2TRMR_max,0.14039934902597878
42,4,0,NP2HOBB_min,0.1370440745017907
42,4,0,NP3RIGLU_min,0.1364939164690501
42,4,0,NP1FATG_mean,0.13324146830899392
42,4,0,ENRLGBA,0.13199147740420428
42,4,0,NP1SLPN_min,0.13179629760025582
42,4,0,NP3RIGLU_max,0.12968065820764862
42,4,0,NP3PRSPR_max,0.12893271529976197
42,4,0,NP3FTAPL_max,0.12741197019535228
42,4,0,NP2SPCH_max,0.12543221062482388
42,4,0,NP1FATG_max,0.12440401685443692
42,4,0,NP3RTARU_std,0.12386977413835622
42,4,0,NP3RIGRU_mean,0.12309819091587688
42,4,0,NP1SLPN_mean,0.11857523299488451
42,4,0,NP3PRSPL_max,0.11770538552539357
42,4,0,NP3RIGN_std,0.11723907411545505
42,4,0,NP3HMOVR_mean,0.11393737921473004
42,4,0,NP3BRADY_var,0.11363946660781254
42,4,0,NP3HMOVL_min,0.1135853875085748
42,4,0,NP3PRSPR_min,0.11201277730542329
42,4,0,NP3FTAPL_min,0.11105272426428017
42,4,0,NP2TURN_mean,0.10841586236087382
42,4,0,NP2SALV_var,0.10835880251615723
42,4,0,NP3PRSPR_std,0.10805300903050138
42,4,0,NP3FTAPL_mean,0.10674954634500658
42,4,0,NP3TTAPR_max,0.10559806643531111
42,4,0,NP3HMOVL_max,0.10514122911143675
42,4,0,NP3FTAPR_mean,0.10494693051653227
42,4,0,NP3RTALU_min,0.1031656829578755
42,4,0,NP2DRES_min,0.10301558468070546
42,4,0,NP1SLPD_min,0.10223541650878391
42,4,0,NP1SLPD_mean,0.10187122807786021
42,4,0,NP1LTHD_min,0.10144299585650528
42,4,0,NP2WALK_min,0.10136828649768123
42,4,0,NP3GAIT_max,0.10041911877792843
42,4,0,NP1DPRS_var,0.09726145920411602
42,4,0,NP3RTARU_var,0.0972037348257635
42,4,0,NP3RTARU_min,0.09637373984223818
42,4,0,NP3LGAGL_mean,0.09533102851037432
42,4,0,NP3RIGRU_max,0.09258286243030923
42,4,0,NP2HYGN_std,0.09200324367533051
42,4,0,NP3RIGRL_max,0.09180900143756425
42,4,0,NP3FACXP_std,0.09131147867426069
42,4,0,NP2HYGN_max,0.08974749588450857
42,4,0,NP3GAIT_min,0.08917678376886888
42,4,0,NP3RTALU_mean,0.08789441264612587
42,4,0,NP3TTAPR_std,0.08706009769684804
42,4,0,NP3HMOVR_min,0.08566074164835939
42,4,0,NP3PRSPR_var,0.08500708872995215
42,4,0,NP1FATG_std,0.08464403792132122
42,4,0,NP3TTAPL_max,0.08356601515454969
42,4,0,NP3PSTBL_mean,0.08138092942688475
42,4,0,NP2DRES_max,0.08003476208565923
42,4,0,NP2SALV_mean,0.07900902829770626
42,4,0,NP3RTCON_var,0.07841596297706038
42,4,0,NP3RTALU_max,0.07781124291771964
42,4,0,NP3RIGLL_mean,0.07708321835635759
42,4,0,NP2HWRT_min,0.07633191208795806
42,4,0,NP2DRES_mean,0.07607677207061399
42,4,0,NP3PRSPL_std,0.07559321118462374
42,4,0,NP2TURN_max,0.07418178484192134
42,4,0,NP3RIGN_max,0.07370600989020254
42,4,0,NP3RISNG_max,0.07326247964680621
42,4,0,NP3HMOVR_max,0.07314924439426153
42,4,0,NP3GAIT_mean,0.07211232802528883
42,4,0,NP3RIGN_mean,0.07084204696896845
42,4,0,NP1CNST_var,0.07083818026097272
42,4,0,NP3FRZGT_min,0.07035355032714206
42,4,0,NP1SLPN_max,0.07010426692813795
42,4,0,NP2FREZ_var,0.06981977703989654
42,4,0,NP2TRMR_std,0.06948647071352444
42,4,0,NP2TRMR_var,0.06947909466217816
42,4,0,NP3RIGLU_std,0.06916975055965802
42,4,0,NP3LGAGR_mean,0.06913943492981049
42,4,0,NP3TTAPL_var,0.06877111022887962
42,4,0,NP3POSTR_mean,0.068126849090207
42,4,0,NP3RIGRL_min,0.0674006166465258
42,4,0,NP2HWRT_max,0.06720708916305344
42,4,0,NP1FATG_var,0.0647993558426501
42,4,0,NP3RIGLL_max,0.06429742427110242
42,4,0,NP3LGAGL_max,0.06421435192209025
42,4,0,NP2DRES_std,0.06386517524924869
