seed,fold,class,feature,mean_abs_shap
42,2,0,NP3BRADY_mean,0.24784215127517484
42,2,0,NP3PRSPL_min,0.1928334946440747
42,2,0,NP3HMOVL_mean,0.1846618440596268
42,2,0,NP3BRADY_min,0.17912764472003875
42,2,0,NP3PRSPL_mean,0.1773442466642128
42,2,0,NP3RTCON_max,0.17688114474814898
42,2,0,NP2SPCH_mean,0.17226068657768143
42,2,0,NP3BRADY_max,0.16937650293676057
42,2,0,NP3FACXP_min,0.1599015658092971
42,2,0,AGE_AT_VISIT,0.1539816507586752
42,2,0,NP2SPCH_min,0.15165345416367979
42,2,0,NP3RTCON_min,0.15111271098873783
42,2,0,NP3FACXP_max,0.15065817421547334
42,2,0,NP3RTCON_mean,0.14570462800460487
42,2,0,NP3RIGLU_mean,0.14511736192964025
42,2,0,NP3FACXP_mean,0.14189120568655916
42,2,0,NP3HMOVL_min,0.13533234745034298
42,2,0,NP3RTCON_std,0.13268941347346278
42,2,0,NP2HOBB_min,0.13177544228568752
42,2,0,ENRLGBA,0.1283548001849586
42,2,0,NP3RTARU_mean,0.12619534976374444
42,2,0,NP2TURN_min,0.12581379908722498
42,2,0,NP3RIGLU_min,0.1252614096046903
42,2,0,NP3GAIT_max,0.12438839423005107
42,2,0,NP3FTAPR_min,0.12110589912027361
42,2,0,NP2WALK_min,0.11970303167646819
42,2,0,NP2SPCH_max,0.1190298499197668
42,2,0,NP3FTAPL_min,0.11830809433007031
42,2,0,NP1SLPN_min,0.11809985148487301
42,2,0,NP3PRSPR_mean,0.11590382762001893
42,2,0,NP3RTALU_min,0.11551079618798989
42,2,0,NP3HMOVL_max,0.11450600229181875
42,2,0,NP3LGAGL_mean,0.11396082982781022
42,2,0,NP1SLPN_mean,0.11241337225524882
42,2,0,NP3PRSPL_max,0.11152699786592209
42,2,0,NP3PSTBL_max,0.10932722560404218
42,2,0,NP3RTARU_max,0.10852620186985344
42,2,0,NP3RTALU_mean,0.1065828032524113
42,2,0,NP3RIGLU_max,0.10605646720270565
42,2,0,NP2TRMR_mean,0.10521273723811286
42,2,0,NP3RTARU_std,0.10162157200465442
42,2,0,NP1DPRS_var,0.1010815818606975
42,2,0,NP3GAIT_mean,0.1008298404052959
42,2,0,NP3GAIT_min,0.09924204714655474
42,2,0,NP2TRMR_max,0.09854340799552673
42,2,0,NP2HYGN_std,0.09853246902144065
42,2,0,NP3RTALL_max,0.09546654920976393
42,2,0,NP3RTALU_max,0.09386100184103986
42,2,0,NP3BRADY_std,0.0926550662456726
42,2,0,NP1FATG_mean,0.0922065811094712
42,2,0,NP2WALK_mean,0.09040442109134529
42,2,0,NP2HYGN_max,0.09029692402483745
42,2,0,NP3RIGN_std,0.09022178896774757
42,2,0,NP3FTAPL_max,0.08912276371662171
42,2,0,NP3PRSPR_min,0.08891537190601137
42,2,0,NP3RIGRU_min,0.0871157090002713
42,2,0,NP2DRES_std,0.08694192936897066
42,2,0,NP1FATG_max,0.08603652424927832
42,2,0,NP3TTAPL_max,0.08598193444331458
42,2,0,NP3FACXP_std,0.08528692747644498
42,2,0,NP3HMOVR_mean,0.08448016826569596
42,2,0,NP2TURN_max,0.08433816088499597
42,2,0,NP3RIGLL_min,0.08328386647432012
42,2,0,NP1SLPD_mean,0.08311093554015832
42,2,0,NP2FREZ_var,0.0817543388703691
42,2,0,NP3PRSPR_std,0.08147865341012511
42,2,0,NP3RIGLL_mean,0.08106161825436814
42,2,0,NP3PRSPR_max,0.08081694880781795
42,2,0,NP3FTAPL_mean,0.08024529859565722
42,2,0,NP3RIGRU_mean,0.07907625642661457
42,2,0,NP3POSTR_mean,0.0780624622820271
42,2,0,NP2DRES_min,0.07795221220385246
42,2,0,NP2WALK_max,0.07719248878705798
42,2,0,NP3TTAPR_max,0.07713527140559395
42,2,0,NP3LGAGL_max,0.07710684925640858
42,2,0,NP1SLPD_min,0.0766539018041932
42,2,0,NP3RTARU_min,0.07545398489600044
42,2,0,NP3FTAPR_var,0.07356558650440882
42,2,0,NP2TURN_mean,0.07289994758617624
42,2,0,NP2SWAL_mean,0.0723800725145185
42,2,0,NP3RTARU_var,0.07171016042387705
42,2,0,NP1SLPN_max,0.07109505363596115
42,2,0,NP2DRES_max,0.07097947369044308
42,2,0,NP1CNST_var,0.07092924591191838
42,2,0,NP3RISNG_mean,0.07087881782344371
42,2,0,NP3PRSPL_std,0.07016979542683764
42,2,0,NP3RIGRU_max,0.07009716465735913
42,2,0,NP3RIGN_mean,0.06911041416328272
42,2,0,NP2TRMR_var,0.06865888559016682
42,2,0,NP2TRMR_std,0.06789141989030727
42,2,0,NP1LTHD_min,0.06703820520514028
42,2,0,NP3PRSPR_var,0.06644194883606036
42,2,0,NP3LGAGL_min,0.06608696421277643
42,2,0,NP2HYGN_mean,0.06582194192100586
42,2,0,NP3RIGN_max,0.06520327574868844
42,2,0,NP1FATG_std,0.06456102211731991
42,2,0,NP3TTAPL_var,0.06443252706686944
42,2,0,NP3RTALL_std,0.064194448973712
42,2,0,NP2SALV_var,0.06404137279130932
42,2,0,NP3TTAPR_std,0.0639330499404687
42,2,0,NP3LGAGR_min,0.06346900168597622
42,2,0,NP3PSTBL_mean,0.060241573534009274
42,2,0,NP3TTAPL_mean,0.060142319869025726
42,2,0,NP1FATG_var,0.05905764000273262
42,2,0,NP3RTCON_var,0.058971352302796674
42,2,0,NP3RIGRL_min,0.05865797310004684
42,2,0,NP3PTRML_var,0.058533030616571606
42,2,0,NP1CNST_min,0.05850674543463287
42,2,0,NP3RIGRL_max,0.057886100995559964
42,2,0,NP1SLPD_max,0.057287795539420074
42,2,0,NP3KTRMR_mean,0.05664174359951397
42,2,0,NP1LTHD_mean,0.056455230596526795
42,2,0,NP1DPRS_max,0.056160300182134894
42,2,0,NP2DRES_mean,0.05563078022326645
42,2,0,NP3KTRML_max,0.0550372429868746
42,2,0,NP3BRADY_var,0.05485822556166562
42,2,0,NP2HYGN_var,0.054201424956098955
42,2,0,NP1COG_max,0.05419395094030826
42,2,0,NP2HWRT_min,0.054185983686643034
42,2,0,NP3RIGLL_max,0.0537571488087053
42,2,0,NP3HMOVR_min,0.05375643853619423
42,2,0,NP3KTRMR_max,0.05330469858382587
42,2,0,NP2HWRT_max,0.05310095111771451
42,2,0,NP2EAT_max,0.05295453723859688
42,2,0,NP1URIN_max,0.052776574204992606
42,2,0,NP3FTAPR_mean,0.05276438455492369
42,2,0,NP3FRZGT_std,0.051509723629761736
42,2,0,NP3RIGLU_std,0.05048986094470274
42,2,0,NP3SPCH_min,0.05028863282829867
42,2,0,NP1DPRS_min,0.049799189656911234
42,2,0,NP2HWRT_mean,0.0495593044005388
42,2,0,NP2FREZ_std,0.0485725302608158
42,2,0,NP3LGAGR_mean,0.048371825244740936
42,2,0,NP1URIN_var,0.04730507484885322
42,2,0,NP3PRSPL_var,0.046837210936678815
42,2,0,NP3KTRML_mean,0.04521563811557939
42,2,0,NP3RIGRL_var,0.04521363757415613
42,2,0,NP3GAIT_std,0.044961443985839705
42,2,0,NP2SALV_mean,0.04481922919489556
42,2,0,NP3PTRMR_std,0.04474485712236942
42,2,0,NP3RIGRL_std,0.04456951057044972
42,2,0,NP3RIGLL_std,0.04409169452734229
42,2,0,NP3RISNG_var,0.04407848396355268
42,2,0,NP3PTRML_std,0.0440468113499479
42,2,0,NP3SPCH_mean,0.04376309295818568
42,2,0,NP3KTRML_min,0.04202728888974524
42,2,0,NP3RTALL_mean,0.041889183165425586
42,2,0,NP1DPRS_mean,0.04138800139810289
42,2,0,NP3FRZGT_min,0.04099662164910436
42,2,0,NP1LTHD_std,0.04075262051765231
42,2,0,NP3RISNG_max,0.04044769511716536
42,2,0,NP1PAIN_var,0.040353422233521404
42,2,0,NP1DPRS_std,0.04029250369259724
42,2,0,NP1HALL_max,0.04027068534538562
42,2,0,NP2HOBB_mean,0.0402087498662901
42,2,0,NP3FTAPR_std,0.03942700690547678
42,2,0,NP3PTRMR_mean,0.039195545586363026
42,2,0,NP2HWRT_std,0.038984149834615706
42,2,0,NP2SPCH_std,0.03785525542348441
42,2,0,NP1SLPN_var,0.03760316912194368
42,2,0,NP2WALK_var,0.03759383054074791
42,2,0,NP1CNST_std,0.037288589452860496
42,2,0,NP3PSTBL_min,0.036964315266796235
42,2,0,NP1COG_min,0.036962631165015136
42,2,0,NP1COG_var,0.036181683799177876
42,2,0,NP3RTALL_var,0.03612005511932177
42,2,0,NP1SLPN_std,0.03585999777912531
42,2,0,NP1URIN_mean,0.0357074261551303
42,2,0,NP3RTALJ_mean,0.03526680193137089
42,2,0,NP3PTRML_max,0.03518924500058423
42,2,0,NP2WALK_std,0.03421050073253136
42,2,0,NP2SALV_std,0.03306533547844618
42,2,0,NP3TTAPR_min,0.03305914558772367
42,2,0,NP3PTRMR_max,0.03294531106921145
42,2,0,NP2DRES_var,0.032901107788239466
42,2,0,NP2FREZ_mean,0.03231459764821387
42,2,0,NP3TTAPR_mean,0.032300445052179556
42,2,0,NP3RIGRL_mean,0.03206090900481746
42,2,0,NP3LGAGR_var,0.03205644516395599
42,2,0,NP3TTAPL_std,0.03147405033830417
42,2,0,NP2TRMR_min,0.03137642833891743
42,2,0,NP3PTRMR_var,0.031341204248345626
42,2,0,NP1COG_std,0.03050488985721016
42,2,0,NP3HMOVR_max,0.03048654646471545
42,2,0,NP1PAIN_mean,0.03019682548505994
42,2,0,NP2SALV_min,0.03014040211882435
42,2,0,NP2SWAL_max,0.029769383969705063
42,2,0,NP3FRZGT_mean,0.02952221860583641
42,2,0,NP3POSTR_min,0.02864850904152645
42,2,0,NP3RTALU_std,0.02859110302277038
42,2,0,NP3POSTR_var,0.028331275657406275
42,2,0,NP2SALV_max,0.028288409267117513
42,2,0,NP3FTAPR_max,0.028219662485024614
42,2,0,NP3GAIT_var,0.027863808806219026
42,2,0,NP1SLPD_std,0.027801601656340113
42,2,0,NP3RTARL_max,0.027773084692278762
42,2,0,NP1HALL_var,0.027648931533850885
42,2,0,NP3RTARL_mean,0.02718478616863135
42,2,0,NP3SPCH_max,0.026887600053652868
42,2,0,NP1HALL_std,0.026586971597542326
42,2,0,NP1SLPD_var,0.026568855700021137
42,2,0,ENRLLRRK2,0.026026990651382684
42,2,0,NP3TTAPL_min,0.025930560531497903
42,2,0,NP2RISE_var,0.025821786319567466
42,2,0,NP3RISNG_std,0.025718737908408867
42,2,0,NP1DDS_mean,0.025662932604547578
42,2,0,NP2FREZ_min,0.025588367201653302
42,2,0,NP3RTALU_var,0.025502731089097164
42,2,0,NP1DDS_var,0.025131705649689563
42,2,0,NP2HYGN_min,0.025124128884799913
42,2,0,NP2TURN_var,0.025020674572152225
42,2,0,NP1LTHD_var,0.024580019376759653
42,2,0,NP3KTRMR_min,0.023991457356472675
42,2,0,NP3FTAPL_var,0.023753905217029577
42,2,0,NP2SWAL_min,0.023485442694276926
42,2,0,NP3PTRML_min,0.023138176734119872
42,2,0,NP3RTALJ_std,0.022886321025148794
42,2,0,NP2EAT_mean,0.022795100596033922
42,2,0,NP3RISNG_min,0.022662925303875786
42,2,0,NP1ANXS_var,0.022437793018318344
42,2,0,NP3HMOVL_std,0.02237758061065282
42,2,0,NP3RIGN_var,0.022333833606288208
