epoch,train_loss,val_loss,val_acc,val_f1_macro,val_f1_weighted,val_balanced_acc,val_recall_0,val_recall_1,val_recall_2
1,1.9925106912851334,1.3174999796825906,0.08695652173913043,0.07407407407407407,0.07729468599033816,0.08333333333333333,0.0,0.25,0.0
2,1.296834334731102,0.8368514905805173,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
3,1.1036452800035477,0.7439945521561996,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
4,1.0369079411029816,0.7606033682823181,0.5217391304347826,0.4503968253968254,0.4699792960662526,0.5,0.875,0.625,0.0
5,0.9835907481610775,0.7415869495143061,0.5217391304347826,0.4503968253968254,0.4699792960662526,0.5,0.875,0.625,0.0
6,0.8636742532253265,0.715681060500767,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
7,0.9628152996301651,0.7066809483196425,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
8,1.0577353537082672,0.7138107729994733,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
9,0.9538109749555588,0.6937276332274728,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
10,0.8563084602355957,0.6892941127652708,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
11,0.8431656956672668,0.6938183851864027,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
12,0.9660065546631813,0.7034803084705187,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
13,0.822449617087841,0.6895863880281863,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
14,0.7638011649250984,0.6919339273286902,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
15,0.7769596986472607,0.6872504716334136,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
16,0.6876772567629814,0.7058463796325352,0.5652173913043478,0.47348484848484845,0.49407114624505927,0.5416666666666666,0.875,0.75,0.0
17,0.8275644332170486,0.7424762223077856,0.6086956521739131,0.6027777777777777,0.6057971014492753,0.6071428571428571,0.875,0.375,0.5714285714285714
18,0.7773353680968285,0.7325977216596189,0.6086956521739131,0.6023755656108598,0.6084989179618335,0.6011904761904762,0.875,0.5,0.42857142857142855
19,0.812489714473486,0.6790894477263741,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
20,0.7730856686830521,0.678142293639805,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
21,0.8246862962841988,0.7025573616442473,0.5217391304347826,0.4503968253968254,0.4699792960662526,0.5,0.875,0.625,0.0
22,0.8225599825382233,0.7132616561392079,0.5652173913043478,0.525,0.5391304347826087,0.5476190476190476,0.875,0.625,0.14285714285714285
23,0.7256610989570618,0.7350658411565034,0.5652173913043478,0.5535714285714285,0.5559006211180124,0.5654761904761905,0.875,0.25,0.5714285714285714
24,0.7831129804253578,0.7225836359936259,0.6521739130434783,0.6488095238095238,0.6521739130434783,0.6488095238095238,0.875,0.5,0.5714285714285714
25,0.7555904164910316,0.7125246628471043,0.6521739130434783,0.625,0.6347826086956523,0.6369047619047619,0.875,0.75,0.2857142857142857
26,0.6368511654436588,0.6837949364081674,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
27,0.7239644899964333,0.6722259495569312,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
28,0.7444142177700996,0.6760839949483457,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
29,0.7370968051254749,0.6939741036166316,0.6086956521739131,0.5562169312169312,0.5707384403036577,0.5892857142857143,0.875,0.75,0.14285714285714285
30,0.741360254585743,0.6947275996208191,0.6521739130434783,0.625,0.6347826086956523,0.6369047619047619,0.875,0.75,0.2857142857142857
31,0.6979099549353123,0.714168123576952,0.6521739130434783,0.6488095238095238,0.6521739130434783,0.6488095238095238,0.875,0.5,0.5714285714285714
32,0.733020443469286,0.7580163556596508,0.6956521739130435,0.6584928229665072,0.6550863324318703,0.7083333333333334,0.875,0.25,1.0
33,0.6762605607509613,0.7040061613787776,0.6521739130434783,0.6435185185185185,0.6497584541062802,0.6428571428571429,0.875,0.625,0.42857142857142855
34,0.6305546574294567,0.6833913300348364,0.6086956521739131,0.5562169312169312,0.5707384403036577,0.5892857142857143,0.875,0.75,0.14285714285714285
35,0.7327540889382362,0.6735172608624334,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
36,0.7418770045042038,0.7036289132159689,0.6521739130434783,0.6435185185185185,0.6497584541062802,0.6428571428571429,0.875,0.625,0.42857142857142855
37,0.6639783121645451,0.6723216746164404,0.6086956521739131,0.4945652173913044,0.5160680529300568,0.5833333333333334,0.875,0.875,0.0
