,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.4337 ± 0.0256,0.3549 ± 0.0304,0.3548 ± 0.0314,0.3538 ± 0.0310,0.5077 ± 0.0228,0.4357 ± 0.0270,0.4337 ± 0.0256,0.4335 ± 0.0265,0.5119 ± 0.0197,0.4390 ± 0.0204,0.3643 ± 0.0167,0.3637 ± 0.0173,0.3626 ± 0.0167,0.5218 ± 0.0130,0.4467 ± 0.0180,0.4390 ± 0.0204,0.4414 ± 0.0186,0.5270 ± 0.0142
STACKING_random_forest,0.5095 ± 0.0154,0.3798 ± 0.0401,0.3867 ± 0.0158,0.3737 ± 0.0190,0.5828 ± 0.0245,0.4753 ± 0.0199,0.5095 ± 0.0154,0.4880 ± 0.0150,0.5906 ± 0.0197,0.5031 ± 0.0145,0.3706 ± 0.0185,0.3816 ± 0.0108,0.3688 ± 0.0106,0.5728 ± 0.0167,0.4689 ± 0.0128,0.5031 ± 0.0145,0.4822 ± 0.0128,0.5821 ± 0.0150
STACKING_extra_trees,0.5114 ± 0.0275,0.3540 ± 0.0326,0.3839 ± 0.0209,0.3644 ± 0.0210,0.5654 ± 0.0255,0.4643 ± 0.0276,0.5114 ± 0.0275,0.4845 ± 0.0269,0.5816 ± 0.0199,0.5082 ± 0.0184,0.3527 ± 0.0183,0.3813 ± 0.0138,0.3629 ± 0.0128,0.5722 ± 0.0193,0.4630 ± 0.0168,0.5082 ± 0.0184,0.4827 ± 0.0167,0.5819 ± 0.0196
STACKING_xgboost,0.4945 ± 0.0200,0.3870 ± 0.0156,0.3879 ± 0.0127,0.3837 ± 0.0136,0.5606 ± 0.0196,0.4732 ± 0.0161,0.4945 ± 0.0200,0.4820 ± 0.0180,0.5724 ± 0.0122,0.4803 ± 0.0201,0.3780 ± 0.0239,0.3749 ± 0.0169,0.3713 ± 0.0178,0.5517 ± 0.0187,0.4599 ± 0.0191,0.4803 ± 0.0201,0.4680 ± 0.0189,0.5573 ± 0.0210
STACKING_adaboost,0.4238 ± 0.0436,0.3887 ± 0.0205,0.3884 ± 0.0277,0.3693 ± 0.0288,0.5771 ± 0.0240,0.4756 ± 0.0244,0.4238 ± 0.0436,0.4351 ± 0.0399,0.5895 ± 0.0161,0.4090 ± 0.0455,0.3906 ± 0.0210,0.3819 ± 0.0244,0.3614 ± 0.0258,0.5640 ± 0.0162,0.4866 ± 0.0247,0.4090 ± 0.0455,0.4316 ± 0.0401,0.5792 ± 0.0187
STACKING_svm,0.4718 ± 0.0244,0.3864 ± 0.0297,0.3801 ± 0.0327,0.3805 ± 0.0301,0.5679 ± 0.0204,0.4876 ± 0.0209,0.4718 ± 0.0244,0.4768 ± 0.0212,0.5890 ± 0.0156,0.4686 ± 0.0219,0.3921 ± 0.0180,0.3906 ± 0.0216,0.3894 ± 0.0202,0.5541 ± 0.0178,0.4853 ± 0.0162,0.4686 ± 0.0219,0.4758 ± 0.0193,0.5692 ± 0.0178
STACKING_knn,0.4055 ± 0.0375,0.3752 ± 0.0372,0.3663 ± 0.0403,0.3550 ± 0.0309,0.5198 ± 0.0305,0.4641 ± 0.0426,0.4055 ± 0.0375,0.4231 ± 0.0325,0.5298 ± 0.0232,0.3805 ± 0.0205,0.3601 ± 0.0161,0.3631 ± 0.0186,0.3389 ± 0.0203,0.5197 ± 0.0112,0.4407 ± 0.0202,0.3805 ± 0.0205,0.3947 ± 0.0263,0.5213 ± 0.0097
STACKING_gaussian_nb,0.4956 ± 0.0242,0.3762 ± 0.0305,0.3745 ± 0.0161,0.3258 ± 0.0307,0.5727 ± 0.0260,0.4923 ± 0.0299,0.4956 ± 0.0242,0.4289 ± 0.0407,0.6030 ± 0.0295,0.4936 ± 0.0158,0.3825 ± 0.0224,0.3762 ± 0.0079,0.3396 ± 0.0133,0.5266 ± 0.0114,0.4869 ± 0.0127,0.4936 ± 0.0158,0.4408 ± 0.0137,0.5442 ± 0.0120
