,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.7795 ± 0.0198,0.6561 ± 0.0267,0.6565 ± 0.0261,0.6544 ± 0.0261,0.7915 ± 0.0186,0.7861 ± 0.0181,0.7795 ± 0.0198,0.7815 ± 0.0178,0.8512 ± 0.0124,0.7533 ± 0.0098,0.6146 ± 0.0156,0.6143 ± 0.0163,0.6140 ± 0.0156,0.7616 ± 0.0130,0.7604 ± 0.0100,0.7533 ± 0.0098,0.7566 ± 0.0091,0.8302 ± 0.0070
STACKING_random_forest,0.8542 ± 0.0121,0.7422 ± 0.0483,0.6807 ± 0.0149,0.6828 ± 0.0197,0.8882 ± 0.0097,0.8286 ± 0.0185,0.8542 ± 0.0121,0.8308 ± 0.0116,0.9374 ± 0.0056,0.8560 ± 0.0078,0.7489 ± 0.0352,0.6781 ± 0.0130,0.6794 ± 0.0185,0.8854 ± 0.0092,0.8294 ± 0.0139,0.8560 ± 0.0078,0.8305 ± 0.0094,0.9355 ± 0.0048
STACKING_extra_trees,0.8586 ± 0.0128,0.7767 ± 0.0648,0.6724 ± 0.0143,0.6682 ± 0.0201,0.8881 ± 0.0140,0.8370 ± 0.0248,0.8586 ± 0.0128,0.8276 ± 0.0126,0.9374 ± 0.0072,0.8557 ± 0.0062,0.7823 ± 0.0594,0.6585 ± 0.0107,0.6454 ± 0.0173,0.8857 ± 0.0089,0.8346 ± 0.0212,0.8557 ± 0.0062,0.8190 ± 0.0081,0.9358 ± 0.0045
STACKING_xgboost,0.8297 ± 0.0120,0.6749 ± 0.0204,0.6598 ± 0.0092,0.6582 ± 0.0114,0.8516 ± 0.0165,0.8020 ± 0.0076,0.8297 ± 0.0120,0.8121 ± 0.0083,0.9144 ± 0.0089,0.8368 ± 0.0066,0.7014 ± 0.0213,0.6728 ± 0.0115,0.6755 ± 0.0150,0.8364 ± 0.0133,0.8105 ± 0.0084,0.8368 ± 0.0066,0.8193 ± 0.0068,0.9053 ± 0.0073
STACKING_adaboost,0.8403 ± 0.0093,0.6263 ± 0.0587,0.6384 ± 0.0150,0.6159 ± 0.0238,0.8466 ± 0.0166,0.7795 ± 0.0227,0.8403 ± 0.0093,0.8025 ± 0.0115,0.9195 ± 0.0057,0.8381 ± 0.0078,0.6340 ± 0.0302,0.6356 ± 0.0080,0.6140 ± 0.0111,0.8385 ± 0.0055,0.7802 ± 0.0128,0.8381 ± 0.0078,0.8006 ± 0.0077,0.9143 ± 0.0021
STACKING_svm,0.8348 ± 0.0130,0.6951 ± 0.0176,0.6862 ± 0.0124,0.6881 ± 0.0137,0.8561 ± 0.0093,0.8217 ± 0.0096,0.8348 ± 0.0130,0.8269 ± 0.0101,0.9233 ± 0.0052,0.8274 ± 0.0083,0.6866 ± 0.0107,0.6811 ± 0.0089,0.6827 ± 0.0094,0.8416 ± 0.0115,0.8172 ± 0.0068,0.8274 ± 0.0083,0.8218 ± 0.0071,0.9147 ± 0.0060
STACKING_knn,0.7681 ± 0.0183,0.6593 ± 0.0199,0.6587 ± 0.0252,0.6524 ± 0.0226,0.8467 ± 0.0210,0.8003 ± 0.0143,0.7681 ± 0.0183,0.7784 ± 0.0158,0.9066 ± 0.0120,0.7564 ± 0.0137,0.6595 ± 0.0137,0.6612 ± 0.0200,0.6505 ± 0.0169,0.8442 ± 0.0124,0.8043 ± 0.0086,0.7564 ± 0.0137,0.7736 ± 0.0110,0.9020 ± 0.0072
STACKING_gaussian_nb,0.7348 ± 0.0418,0.6761 ± 0.0283,0.6703 ± 0.0410,0.6410 ± 0.0379,0.8433 ± 0.0302,0.8288 ± 0.0251,0.7348 ± 0.0418,0.7561 ± 0.0363,0.9079 ± 0.0163,0.7049 ± 0.0302,0.6551 ± 0.0146,0.6400 ± 0.0226,0.6137 ± 0.0234,0.8019 ± 0.0118,0.8131 ± 0.0120,0.7049 ± 0.0302,0.7329 ± 0.0268,0.8784 ± 0.0068
