,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.6930 ± 0.0255,0.5555 ± 0.0344,0.5549 ± 0.0321,0.5530 ± 0.0321,0.7153 ± 0.0199,0.7022 ± 0.0242,0.6930 ± 0.0255,0.6959 ± 0.0206,0.7663 ± 0.0156,0.6783 ± 0.0291,0.5469 ± 0.0266,0.5438 ± 0.0284,0.5445 ± 0.0275,0.7001 ± 0.0223,0.6901 ± 0.0267,0.6783 ± 0.0291,0.6835 ± 0.0278,0.7514 ± 0.0268
STACKING_random_forest,0.7619 ± 0.0253,0.6066 ± 0.0224,0.6058 ± 0.0188,0.6038 ± 0.0197,0.7874 ± 0.0236,0.7485 ± 0.0189,0.7619 ± 0.0253,0.7538 ± 0.0206,0.8629 ± 0.0175,0.7448 ± 0.0139,0.5811 ± 0.0133,0.5836 ± 0.0121,0.5809 ± 0.0122,0.7758 ± 0.0119,0.7296 ± 0.0115,0.7448 ± 0.0139,0.7362 ± 0.0121,0.8495 ± 0.0105
STACKING_extra_trees,0.7516 ± 0.0216,0.5788 ± 0.0266,0.5839 ± 0.0204,0.5782 ± 0.0223,0.7673 ± 0.0252,0.7290 ± 0.0208,0.7516 ± 0.0216,0.7382 ± 0.0202,0.8430 ± 0.0210,0.7425 ± 0.0175,0.5664 ± 0.0207,0.5736 ± 0.0162,0.5669 ± 0.0175,0.7496 ± 0.0154,0.7173 ± 0.0166,0.7425 ± 0.0175,0.7278 ± 0.0166,0.8301 ± 0.0138
STACKING_xgboost,0.7531 ± 0.0227,0.5961 ± 0.0255,0.5975 ± 0.0217,0.5951 ± 0.0232,0.7884 ± 0.0123,0.7381 ± 0.0162,0.7531 ± 0.0227,0.7447 ± 0.0183,0.8546 ± 0.0152,0.7393 ± 0.0115,0.5742 ± 0.0168,0.5786 ± 0.0139,0.5750 ± 0.0152,0.7620 ± 0.0162,0.7192 ± 0.0126,0.7393 ± 0.0115,0.7286 ± 0.0120,0.8314 ± 0.0132
STACKING_adaboost,0.7810 ± 0.0238,0.6150 ± 0.0320,0.6098 ± 0.0192,0.6022 ± 0.0214,0.8177 ± 0.0132,0.7489 ± 0.0204,0.7810 ± 0.0238,0.7592 ± 0.0216,0.8868 ± 0.0124,0.7583 ± 0.0103,0.5920 ± 0.0188,0.5919 ± 0.0109,0.5852 ± 0.0138,0.8034 ± 0.0049,0.7274 ± 0.0109,0.7583 ± 0.0103,0.7391 ± 0.0096,0.8715 ± 0.0049
STACKING_svm,0.7593 ± 0.0293,0.5986 ± 0.0358,0.6012 ± 0.0330,0.5987 ± 0.0341,0.7969 ± 0.0241,0.7471 ± 0.0273,0.7593 ± 0.0293,0.7524 ± 0.0275,0.8725 ± 0.0181,0.7398 ± 0.0111,0.5887 ± 0.0156,0.5899 ± 0.0155,0.5890 ± 0.0155,0.7832 ± 0.0125,0.7354 ± 0.0099,0.7398 ± 0.0111,0.7374 ± 0.0097,0.8581 ± 0.0070
STACKING_knn,0.6857 ± 0.0306,0.5874 ± 0.0239,0.5786 ± 0.0330,0.5764 ± 0.0289,0.7671 ± 0.0224,0.7305 ± 0.0201,0.6857 ± 0.0306,0.7036 ± 0.0248,0.8391 ± 0.0169,0.6687 ± 0.0137,0.5652 ± 0.0150,0.5526 ± 0.0190,0.5537 ± 0.0159,0.7487 ± 0.0139,0.7135 ± 0.0134,0.6687 ± 0.0137,0.6877 ± 0.0132,0.8226 ± 0.0144
STACKING_gaussian_nb,0.6370 ± 0.0648,0.5587 ± 0.0300,0.5394 ± 0.0287,0.5213 ± 0.0254,0.7799 ± 0.0225,0.7048 ± 0.0263,0.6370 ± 0.0648,0.6450 ± 0.0445,0.8479 ± 0.0207,0.6480 ± 0.0331,0.5607 ± 0.0210,0.5531 ± 0.0132,0.5393 ± 0.0109,0.7288 ± 0.0152,0.6991 ± 0.0203,0.6480 ± 0.0331,0.6585 ± 0.0206,0.7907 ± 0.0134
