,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.4366 ± 0.0360,0.3675 ± 0.0288,0.3680 ± 0.0302,0.3668 ± 0.0291,0.5182 ± 0.0237,0.4447 ± 0.0378,0.4366 ± 0.0360,0.4401 ± 0.0366,0.5225 ± 0.0249,0.4404 ± 0.0255,0.3703 ± 0.0208,0.3723 ± 0.0210,0.3697 ± 0.0217,0.5189 ± 0.0210,0.4491 ± 0.0265,0.4404 ± 0.0255,0.4433 ± 0.0271,0.5252 ± 0.0224
STACKING_random_forest,0.4945 ± 0.0239,0.3873 ± 0.0369,0.3872 ± 0.0244,0.3824 ± 0.0286,0.5806 ± 0.0179,0.4749 ± 0.0245,0.4945 ± 0.0239,0.4816 ± 0.0233,0.5876 ± 0.0139,0.4964 ± 0.0233,0.3867 ± 0.0232,0.3879 ± 0.0194,0.3836 ± 0.0202,0.5730 ± 0.0202,0.4772 ± 0.0219,0.4964 ± 0.0233,0.4845 ± 0.0220,0.5802 ± 0.0201
STACKING_extra_trees,0.5018 ± 0.0207,0.3775 ± 0.0324,0.3851 ± 0.0185,0.3758 ± 0.0221,0.5701 ± 0.0261,0.4726 ± 0.0231,0.5018 ± 0.0207,0.4843 ± 0.0210,0.5813 ± 0.0211,0.5025 ± 0.0178,0.3889 ± 0.0241,0.3888 ± 0.0151,0.3822 ± 0.0170,0.5675 ± 0.0159,0.4776 ± 0.0172,0.5025 ± 0.0178,0.4867 ± 0.0169,0.5754 ± 0.0164
STACKING_xgboost,0.4857 ± 0.0270,0.3806 ± 0.0273,0.3821 ± 0.0229,0.3789 ± 0.0237,0.5737 ± 0.0141,0.4693 ± 0.0235,0.4857 ± 0.0270,0.4762 ± 0.0247,0.5780 ± 0.0147,0.4769 ± 0.0228,0.3787 ± 0.0232,0.3774 ± 0.0193,0.3761 ± 0.0201,0.5517 ± 0.0170,0.4631 ± 0.0210,0.4769 ± 0.0228,0.4691 ± 0.0216,0.5585 ± 0.0203
STACKING_adaboost,0.3897 ± 0.0440,0.3925 ± 0.0370,0.3848 ± 0.0389,0.3517 ± 0.0479,0.5639 ± 0.0167,0.4844 ± 0.0451,0.3897 ± 0.0440,0.4098 ± 0.0577,0.5774 ± 0.0143,0.3838 ± 0.0262,0.3839 ± 0.0184,0.3754 ± 0.0248,0.3480 ± 0.0233,0.5442 ± 0.0189,0.4755 ± 0.0212,0.3838 ± 0.0262,0.4082 ± 0.0286,0.5558 ± 0.0204
STACKING_svm,0.4813 ± 0.0276,0.4133 ± 0.0233,0.4124 ± 0.0277,0.4098 ± 0.0264,0.5836 ± 0.0238,0.5018 ± 0.0177,0.4813 ± 0.0276,0.4898 ± 0.0227,0.5952 ± 0.0187,0.4601 ± 0.0233,0.3920 ± 0.0178,0.3881 ± 0.0233,0.3860 ± 0.0216,0.5559 ± 0.0153,0.4873 ± 0.0167,0.4601 ± 0.0233,0.4709 ± 0.0211,0.5681 ± 0.0161
STACKING_knn,0.4264 ± 0.0281,0.3780 ± 0.0265,0.3795 ± 0.0306,0.3694 ± 0.0248,0.5397 ± 0.0214,0.4633 ± 0.0279,0.4264 ± 0.0281,0.4392 ± 0.0248,0.5413 ± 0.0136,0.4192 ± 0.0127,0.3659 ± 0.0103,0.3699 ± 0.0122,0.3622 ± 0.0110,0.5331 ± 0.0104,0.4443 ± 0.0124,0.4192 ± 0.0127,0.4280 ± 0.0133,0.5289 ± 0.0108
STACKING_gaussian_nb,0.4718 ± 0.0991,0.3814 ± 0.0374,0.3811 ± 0.0223,0.3281 ± 0.0598,0.5822 ± 0.0365,0.4898 ± 0.0350,0.4718 ± 0.0991,0.4194 ± 0.0881,0.5950 ± 0.0390,0.4574 ± 0.0512,0.3920 ± 0.0241,0.3762 ± 0.0112,0.3500 ± 0.0182,0.5357 ± 0.0130,0.4866 ± 0.0175,0.4574 ± 0.0512,0.4339 ± 0.0232,0.5476 ± 0.0137
