,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
STACKING_decision_tree,0.6934 ± 0.0387,0.5480 ± 0.0304,0.5468 ± 0.0315,0.5465 ± 0.0309,0.6698 ± 0.0411,0.6979 ± 0.0287,0.6934 ± 0.0387,0.6949 ± 0.0329,0.7441 ± 0.0375,0.6818 ± 0.0195,0.5469 ± 0.0226,0.5442 ± 0.0226,0.5449 ± 0.0223,0.6583 ± 0.0181,0.6912 ± 0.0215,0.6818 ± 0.0195,0.6860 ± 0.0200,0.7312 ± 0.0191
STACKING_random_forest,0.7623 ± 0.0274,0.5865 ± 0.0316,0.5919 ± 0.0258,0.5853 ± 0.0275,0.7709 ± 0.0240,0.7365 ± 0.0254,0.7623 ± 0.0274,0.7470 ± 0.0253,0.8548 ± 0.0174,0.7514 ± 0.0152,0.5689 ± 0.0209,0.5784 ± 0.0152,0.5700 ± 0.0174,0.7597 ± 0.0113,0.7216 ± 0.0153,0.7514 ± 0.0152,0.7341 ± 0.0150,0.8412 ± 0.0098
STACKING_extra_trees,0.7623 ± 0.0170,0.5687 ± 0.0229,0.5827 ± 0.0161,0.5699 ± 0.0182,0.7536 ± 0.0250,0.7236 ± 0.0182,0.7623 ± 0.0170,0.7395 ± 0.0168,0.8398 ± 0.0206,0.7535 ± 0.0134,0.5512 ± 0.0164,0.5713 ± 0.0115,0.5546 ± 0.0132,0.7401 ± 0.0165,0.7086 ± 0.0141,0.7535 ± 0.0134,0.7267 ± 0.0134,0.8286 ± 0.0141
STACKING_xgboost,0.7612 ± 0.0194,0.5957 ± 0.0243,0.5985 ± 0.0175,0.5938 ± 0.0202,0.7594 ± 0.0215,0.7358 ± 0.0161,0.7612 ± 0.0194,0.7470 ± 0.0162,0.8428 ± 0.0192,0.7428 ± 0.0083,0.5741 ± 0.0145,0.5791 ± 0.0113,0.5743 ± 0.0129,0.7299 ± 0.0152,0.7189 ± 0.0109,0.7428 ± 0.0083,0.7298 ± 0.0096,0.8175 ± 0.0117
STACKING_adaboost,0.7842 ± 0.0144,0.5885 ± 0.0459,0.6065 ± 0.0261,0.5911 ± 0.0364,0.8123 ± 0.0122,0.7399 ± 0.0306,0.7842 ± 0.0144,0.7580 ± 0.0218,0.8843 ± 0.0118,0.7704 ± 0.0073,0.5907 ± 0.0109,0.5933 ± 0.0059,0.5827 ± 0.0069,0.8017 ± 0.0060,0.7297 ± 0.0072,0.7704 ± 0.0073,0.7458 ± 0.0078,0.8715 ± 0.0056
STACKING_svm,0.7619 ± 0.0224,0.5955 ± 0.0329,0.5999 ± 0.0279,0.5966 ± 0.0301,0.7930 ± 0.0283,0.7461 ± 0.0242,0.7619 ± 0.0224,0.7533 ± 0.0226,0.8702 ± 0.0203,0.7396 ± 0.0122,0.5828 ± 0.0121,0.5850 ± 0.0112,0.5835 ± 0.0115,0.7790 ± 0.0089,0.7321 ± 0.0073,0.7396 ± 0.0122,0.7357 ± 0.0089,0.8557 ± 0.0048
STACKING_knn,0.6872 ± 0.0192,0.5829 ± 0.0262,0.5771 ± 0.0302,0.5733 ± 0.0274,0.7766 ± 0.0276,0.7264 ± 0.0189,0.6872 ± 0.0192,0.7017 ± 0.0177,0.8443 ± 0.0196,0.6615 ± 0.0136,0.5677 ± 0.0164,0.5507 ± 0.0222,0.5512 ± 0.0179,0.7572 ± 0.0181,0.7172 ± 0.0128,0.6615 ± 0.0136,0.6836 ± 0.0121,0.8272 ± 0.0153
STACKING_gaussian_nb,0.6520 ± 0.0833,0.5739 ± 0.0690,0.5389 ± 0.0384,0.5182 ± 0.0371,0.7770 ± 0.0230,0.7063 ± 0.0325,0.6520 ± 0.0833,0.6487 ± 0.0585,0.8454 ± 0.0222,0.6443 ± 0.0517,0.5483 ± 0.0304,0.5416 ± 0.0141,0.5226 ± 0.0097,0.7208 ± 0.0158,0.6922 ± 0.0252,0.6443 ± 0.0517,0.6474 ± 0.0308,0.7824 ± 0.0138
