seed,fold,feature,mean_abs_shap
7,3,ENRLGBA,0.07280803321302654
7,3,NP3BRADY_min,0.07051582562271587
7,3,NP3RTCON_std,0.07046861664279143
7,3,NP3RTCON_max,0.06918887356106512
7,3,NP3PRSPL_mean,0.06918379110444525
7,3,NP3PRSPL_max,0.06827990538789505
7,3,NP3HMOVL_min,0.06658432315389624
7,3,NP3BRADY_max,0.06591571555471601
7,3,NP3HMOVL_mean,0.06448440938038816
7,3,NP3BRADY_mean,0.062277773189021356
7,3,NP3GAIT_mean,0.0601476831130009
7,3,NP3FACXP_mean,0.05955930778967153
7,3,NP3HMOVR_mean,0.059207781820528285
7,3,NP3PRSPL_std,0.05666177490396654
7,3,NP3RTARU_max,0.05628178920184095
7,3,NP2TRMR_mean,0.05531844098170129
7,3,NP3RIGRU_mean,0.05270974522993182
7,3,NP3FTAPL_mean,0.052356702036964284
7,3,NP3RTCON_mean,0.052155863369429616
7,3,NP3RTARU_std,0.051171096983957415
7,3,NP3PRSPR_std,0.051049738089462816
7,3,NP3RIGRU_min,0.05034108663507224
7,3,NP3RTALU_max,0.050197813081851575
7,3,NP3RIGLU_mean,0.04946799461103204
7,3,NP2WALK_mean,0.04864440901322853
7,3,NP2TRMR_std,0.04858991763967428
7,3,NP3RIGLL_std,0.04759937054802867
7,3,NP3RTALU_std,0.04606248858255974
7,3,NP3PRSPR_max,0.04605699950160394
7,3,NP2TRMR_max,0.045919448861223205
7,3,NP2WALK_max,0.045097773466711344
7,3,NP3RTCON_min,0.04494347777278995
7,3,NP3RTALU_mean,0.04388874619746814
7,3,NP3FACXP_min,0.04380381869632519
7,3,NP3FTAPR_mean,0.043747007574775225
7,3,NP3FTAPR_min,0.04374576501854563
7,3,NP3RIGLL_mean,0.04351139555199423
7,3,NP3RIGLU_min,0.0433058983428487
7,3,NP3FTAPL_min,0.04325172985499491
7,3,NP2SPCH_max,0.04201792091889425
7,3,NP3LGAGR_max,0.041845728421075666
7,3,NP3PRSPL_min,0.041845495867878266
7,3,NP2TRMR_min,0.040239865367282746
7,3,NP3RTALU_min,0.0402394655835454
7,3,NP2HOBB_max,0.04007543789531613
7,3,NP2HYGN_std,0.03996789098851943
7,3,NP3BRADY_std,0.03994991088005608
7,3,NP3PSTBL_min,0.03972750210519221
7,3,NP3PRSPR_mean,0.03904419115028266
7,3,NP2WALK_min,0.038834987420715145
7,3,NP3GAIT_min,0.03863238628584619
7,3,NP3RISNG_mean,0.037688647616391686
7,3,NP3RTARU_var,0.03744455144175355
7,3,NP3HMOVL_max,0.037399779508109916
7,3,NP1SLPD_std,0.03715106061583436
7,3,NP2HYGN_max,0.03705740924072657
7,3,NP2HOBB_mean,0.03699826555722441
7,3,NP2HOBB_std,0.03682307312724234
7,3,NP2SPCH_std,0.036719414693427904
7,3,NP3PRSPL_var,0.03669781592972141
7,3,NP3RTARU_mean,0.03651592180461874
7,3,NP2TURN_std,0.03621980758115625
7,3,NP3SPCH_min,0.03621377530317593
7,3,NP3FTAPL_max,0.03615073202092497
7,3,NP2TURN_min,0.03584974035859421
7,3,NP3RIGRL_mean,0.0355705709475334
7,3,NP3RIGRL_max,0.035203515970086
7,3,NP3BRADY_var,0.035117189721478356
7,3,NP3RIGRU_max,0.034909658247417596
7,3,NP3RIGN_std,0.03486733290859237
7,3,NP3PTRML_max,0.03457588202862623
7,3,NP3GAIT_max,0.034354065455145855
7,3,NP2SPCH_mean,0.03416874169800525
7,3,NP3HMOVR_min,0.03411339724633687
7,3,NP3RIGLL_max,0.034021503198666314
7,3,NP2TRMR_var,0.033602700750023355
7,3,NP3TTAPR_max,0.0334581668409355
7,3,NP3KTRMR_std,0.0332713785498334
7,3,NP3RIGLU_max,0.032607966182410485
7,3,NP3FACXP_max,0.03157413007554887
7,3,NP2HOBB_min,0.03156919391836707
7,3,NP2DRES_std,0.03130865942744818
7,3,NP3TTAPR_mean,0.03084324195372115
7,3,NP3HMOVR_max,0.0307982133244678
7,3,NP3LGAGR_mean,0.03052472738591823
7,3,NP2DRES_mean,0.030455223367472566
7,3,NP3RTARL_mean,0.030179938000056757
7,3,NP3RIGN_mean,0.02986132582537001
7,3,NP2SPCH_var,0.029836759948022575
7,3,NP1LTHD_mean,0.029434465145217643
7,3,NP3TTAPR_min,0.029205840032970942
7,3,NP3RISNG_max,0.028286221248178856
7,3,NP3POSTR_max,0.028174683788861402
7,3,NP2WALK_var,0.02807339798602987
7,3,NP2SPCH_min,0.028063303682671688
7,3,NP3LGAGL_max,0.02696083009838909
7,3,NP3RISNG_min,0.026727901690013003
7,3,NP3PTRML_var,0.026667395850353475
7,3,NP3FTAPR_max,0.026573623103771656
7,3,NP2DRES_max,0.026563049669687852
7,3,NP3TTAPR_std,0.02618753779442957
7,3,NP3RIGRU_var,0.026091562571561182
7,3,NP3PRSPR_var,0.025919814771058095
7,3,NP3RISNG_std,0.02591957697174963
7,3,NP1PAIN_var,0.025577903111134587
7,3,NP3RIGRU_std,0.025531215202256163
7,3,NP3PRSPR_min,0.02523585493584421
7,3,NP3RIGRL_std,0.024931103452461068
7,3,NP1SLPD_mean,0.024897079726957167
7,3,NP3PTRML_mean,0.024504785853157924
7,3,NP2FREZ_min,0.02436750762140861
7,3,NP3RIGLU_std,0.024290134890834335
7,3,NP3PTRMR_mean,0.02427308995253309
7,3,NP3RTARU_min,0.023868203140667676
7,3,NP3RIGN_var,0.023737166318728586
7,3,NP3RISNG_var,0.023713448624252186
7,3,NP3LGAGL_mean,0.02369173675079493
7,3,NP3LGAGL_min,0.023555595859204657
7,3,NP3RIGRL_min,0.02284005259558504
7,3,NP3LGAGL_std,0.02251076053469579
7,3,NP3TTAPR_var,0.02245672973572031
7,3,AGE_AT_VISIT,0.022239717338599557
7,3,NP2SALV_max,0.02216628307195524
7,3,NP3RTCON_var,0.02197981251732
7,3,NP3PSTBL_mean,0.021849707504520584
7,3,NP2HYGN_mean,0.021736353602105737
7,3,NP1DPRS_var,0.021696952771039495
7,3,SEX,0.021558260456861836
7,3,NP3PTRMR_std,0.021456953957178282
7,3,NP3SPCH_std,0.02144149556809064
7,3,NP3FRZGT_std,0.021401462637631253
7,3,NP1ANXS_min,0.02121726371340794
7,3,NP1CNST_min,0.020949905814340405
7,3,NP3RTALJ_max,0.020949722864618523
7,3,NP3LGAGL_var,0.02084233632746188
7,3,NP2HWRT_std,0.020840396044628062
7,3,NP3KTRMR_var,0.020347881787164835
7,3,NP3TTAPL_mean,0.020305668900593616
7,3,NP3RTALJ_var,0.020225117774599507
7,3,NP3RIGLL_min,0.02018647561378842
7,3,NP2SALV_min,0.020162548766019774
7,3,NP2SALV_var,0.019802537256136513
7,3,NP2WALK_std,0.01978346355985143
7,3,NP1LTHD_min,0.019562210406168293
7,3,NP2RISE_mean,0.019521255899990687
7,3,NP2HWRT_min,0.019156398859968605
7,3,NP3FACXP_std,0.018857795963754094
7,3,NP3PTRML_std,0.0185294165770743
7,3,NP2SALV_mean,0.018490566343127603
7,3,NP3LGAGR_std,0.01844345290206124
7,3,NP3RTALL_max,0.01828112840903791
7,3,NP3SPCH_mean,0.018256980046000782
7,3,NP3RIGN_max,0.018195740565569607
7,3,NP3RIGLL_var,0.018160305990232706
7,3,NP2DRES_min,0.018140529181237895
7,3,NP1CNST_var,0.018037898422059242
7,3,NP3PSTBL_max,0.01801488799359348
7,3,NP1FATG_mean,0.0176504230462397
7,3,NP3RTALJ_mean,0.01763830383217056
7,3,NP1SLPD_max,0.017443553717718437
7,3,NP3LGAGR_var,0.017439856181612826
7,3,NP3PSTBL_std,0.017278629378312132
7,3,NP1CNST_mean,0.01724460773050531
7,3,NP1DPRS_min,0.017216935494980275
7,3,NP1HALL_max,0.01713457160336397
7,3,NP1APAT_max,0.01709592501497778
7,3,NP3HMOVL_std,0.01703670075312882
7,3,NP3POSTR_mean,0.01686077657005312
7,3,NP1SLPD_var,0.016860252977799816
7,3,NP3SPCH_max,0.01652586134938474
7,3,NP3TTAPL_max,0.016122982241287238
7,3,NP1URIN_std,0.01611687308705611
7,3,NP2RISE_min,0.015980541116105737
7,3,NP1URIN_min,0.015715930655851307
7,3,NP1CNST_std,0.015594433560679119
7,3,NP1APAT_var,0.015572973535720184
7,3,NP1COG_mean,0.01556802625351658
7,3,NP3PTRMR_max,0.01550424006943896
7,3,NP2TURN_mean,0.015116562472314703
7,3,NP3TTAPL_std,0.01490916808208477
7,3,NP1SLPN_max,0.014900069225951133
7,3,NP1LTHD_std,0.014867037580283885
7,3,NP3RTALJ_std,0.014782136442232646
7,3,NP3TTAPL_min,0.014380270159730379
7,3,NP1HALL_mean,0.014300744738233907
7,3,NP1COG_var,0.014285998494902589
7,3,NP2HWRT_mean,0.014252580051453417
7,3,NP2TURN_var,0.014189986313001297
7,3,NP3FRZGT_var,0.014098633611950477
7,3,NP3RTARL_max,0.014001844618980628
7,3,NP1FATG_var,0.013890771499376023
7,3,NP2RISE_std,0.013704762549037054
7,3,NP1LTHD_var,0.013486579946486643
7,3,NP3FRZGT_mean,0.013468731808025493
7,3,NP2EAT_std,0.013374997192746978
7,3,NP3LGAGR_min,0.013354991567602528
7,3,NP1DPRS_max,0.013078122673356635
7,3,NP3HMOVR_std,0.013035522696350669
7,3,NP1DPRS_std,0.013032961868091428
7,3,NP2HYGN_var,0.012978752888809777
7,3,NP3RTALU_var,0.012956931023307347
