seed,fold,class,feature,mean_abs_shap
7,3,0,NP3RTCON_std,0.08343379176015567
7,3,0,ENRLGBA,0.07933058263905975
7,3,0,NP3BRADY_min,0.07906144075908338
7,3,0,NP3RTCON_max,0.07681990007576463
7,3,0,NP3PRSPL_mean,0.07420914461737538
7,3,0,NP3HMOVL_min,0.07409387972520559
7,3,0,NP3BRADY_max,0.06699101127409314
7,3,0,NP3HMOVR_mean,0.06658953043760835
7,3,0,NP3BRADY_mean,0.06596050350775949
7,3,0,NP3RTARU_max,0.06566253962375264
7,3,0,NP3HMOVL_mean,0.06480244702721737
7,3,0,NP3PRSPL_max,0.06448143845207674
7,3,0,NP3RIGRU_min,0.060728043074125014
7,3,0,NP2TRMR_mean,0.06027917011770776
7,3,0,NP3RIGRU_mean,0.06001210498417959
7,3,0,NP3RTCON_mean,0.059842379239746314
7,3,0,NP3FACXP_mean,0.0592080598256015
7,3,0,NP3FTAPL_mean,0.058653800180471984
7,3,0,NP3RIGLU_mean,0.057996803406576404
7,3,0,NP3GAIT_mean,0.05764309869601447
7,3,0,NP3RTARU_std,0.05677236710283455
7,3,0,NP3RTALU_std,0.05645049250364347
7,3,0,NP3PRSPR_std,0.05553273576612479
7,3,0,NP3PRSPL_std,0.05500616833427833
7,3,0,NP3FTAPR_min,0.054426501565486465
7,3,0,NP3RTALU_max,0.05402234511207737
7,3,0,NP2TRMR_std,0.05287650465843739
7,3,0,NP2WALK_max,0.052680234819290614
7,3,0,NP2WALK_mean,0.05073273318568239
7,3,0,NP3RIGLL_std,0.05048308286304736
7,3,0,NP2HYGN_std,0.049805244071536706
7,3,0,NP2TRMR_max,0.04945268910843902
7,3,0,NP2SPCH_max,0.04931291334117666
7,3,0,NP3PRSPL_min,0.04870566868108969
7,3,0,NP3RTCON_min,0.04867531716954125
7,3,0,NP3FACXP_min,0.04720846802398198
7,3,0,NP3PRSPR_max,0.04669815243153049
7,3,0,NP3RIGLU_min,0.046489407682105
7,3,0,NP3FTAPR_mean,0.04636210254951379
7,3,0,NP3PRSPR_mean,0.04532056014572717
7,3,0,NP3RIGLL_mean,0.04514163670474552
7,3,0,NP2TURN_min,0.044429276918532955
7,3,0,NP3LGAGR_max,0.04439663371617652
7,3,0,NP3RTALU_mean,0.044133568003151644
7,3,0,NP3SPCH_min,0.04358209385247381
7,3,0,NP2TRMR_min,0.04292098836933054
7,3,0,NP3GAIT_min,0.04257102680264502
7,3,0,NP3RTALU_min,0.04250236394022366
7,3,0,NP3RTARU_mean,0.04224787074260952
7,3,0,NP3PRSPL_var,0.04220875192046648
7,3,0,NP2HYGN_max,0.04145523801503036
7,3,0,NP3FTAPL_max,0.04133493118801181
7,3,0,NP3RIGRU_max,0.04018683285956949
7,3,0,NP3HMOVL_max,0.039978059984411354
