epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3752780047294974,0.1976237581622216,0.9354838709677419,0.9404761904761905,0.9367088607594937
2,0.19711832824931969,0.18203526663203393,0.9290322580645162,0.9334339369550637,0.9308176100628931
3,0.1465222460484081,0.19154136762503654,0.9290322580645162,0.9334339369550637,0.9308176100628931
4,0.1334092673455908,0.20030796066407233,0.9290322580645162,0.9334339369550637,0.9308176100628931
5,0.11367094168899902,0.2169145615831498,0.9225806451612903,0.9274815560026828,0.9240506329113924
6,0.09490040308752237,0.22136637981860868,0.9032258064516129,0.9052649228705567,0.9079754601226994
7,0.09407936063067016,0.22803486071286663,0.9290322580645162,0.9323440643863179,0.9316770186335404
8,0.0653465787649925,0.2574581467336224,0.896774193548387,0.89822266934943,0.9024390243902439
9,0.07003253511783572,0.2955940355216303,0.896774193548387,0.8971327967806841,0.9036144578313253
10,0.05024637248493454,0.32369355530508104,0.9032258064516129,0.9052649228705567,0.9079754601226994
11,0.04098307442744541,0.3345437446909566,0.896774193548387,0.89822266934943,0.9024390243902439
12,0.0346045106671403,0.371959446610943,0.896774193548387,0.89822266934943,0.9024390243902439
