epoch,train_loss,val_loss,val_acc,val_f1,val_balanced_acc
1,0.5586890094989055,0.3739305283572223,0.9054054054054054,0.9113924050632911,0.9071310116086235
2,0.2815287568279215,0.23400795701387767,0.9121621621621622,0.9182389937106918,0.9133038511147964
3,0.1651199773155354,0.21394666264186035,0.9121621621621622,0.9202453987730062,0.9107241569928137
4,0.1203978113528039,0.22858651329738064,0.8986486486486487,0.9079754601226994,0.8970886309194767
5,0.08402130984373994,0.2619879119148528,0.8851351351351351,0.896969696969697,0.8821632577851484
6,0.0534424614161253,0.29497109257892984,0.8783783783783784,0.891566265060241,0.8747005712179841
7,0.03360467954110857,0.3085826874609936,0.8851351351351351,0.896969696969697,0.8821632577851484
8,0.02635909219876536,0.3197233285251501,0.8851351351351351,0.896969696969697,0.8821632577851484
9,0.014722084972655048,0.35174164791729906,0.8783783783783784,0.8928571428571429,0.8734107241569928
10,0.010272197425365448,0.36565590909732554,0.8851351351351351,0.896969696969697,0.8821632577851484
11,0.00875248557909996,0.39802095200630483,0.8716216216216216,0.8862275449101796,0.86723788465082
12,0.005655590671341162,0.41017367590275416,0.8783783783783784,0.8902439024390244,0.8759904182789755
13,0.005039363161100679,0.4237510670626196,0.8851351351351351,0.8982035928143712,0.8808734107241569
14,0.004315794240667585,0.43405678991159125,0.8851351351351351,0.896969696969697,0.8821632577851484
15,0.0028867756844045142,0.44013052509949746,0.8851351351351351,0.896969696969697,0.8821632577851484
16,0.002467861240163345,0.4524063619610388,0.8918918918918919,0.9024390243902439,0.8896259443523125
17,0.0024001906669975535,0.4432708468371562,0.8918918918918919,0.9024390243902439,0.8896259443523125
18,0.002897129739820328,0.43744548808349093,0.8918918918918919,0.9024390243902439,0.8896259443523125
