epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1_macro,val_f1_weighted,val_recall_0,val_recall_1,val_recall_2
1,0.7891931874411446,0.6140316128730774,0.7142857142857143,0.7222222222222222,0.7222222222222222,0.7142857142857143,1.0,0.5,0.6666666666666666
2,0.7729769825935364,0.6010315418243408,0.5714285714285714,0.611111111111111,0.6,0.5714285714285714,1.0,0.5,0.3333333333333333
3,0.8932031086512975,0.5767107605934143,0.8571428571428571,0.8888888888888888,0.8666666666666667,0.8571428571428571,1.0,1.0,0.6666666666666666
4,0.5826139739581517,0.5571699738502502,0.8571428571428571,0.8888888888888888,0.8666666666666667,0.8571428571428571,1.0,1.0,0.6666666666666666
5,0.7779622435569763,0.5398048162460327,0.8571428571428571,0.8888888888888888,0.8666666666666667,0.8571428571428571,1.0,1.0,0.6666666666666666
6,0.6846760647637503,0.5179621577262878,0.8571428571428571,0.8888888888888888,0.8666666666666667,0.8571428571428571,1.0,1.0,0.6666666666666666
7,0.7395579542432512,0.4940863847732544,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.6573442425046648,0.47532662749290466,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.5701699529375349,0.45585718750953674,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0.46507630603654043,0.4376610815525055,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0.5330697740827288,0.42126166820526123,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.5362076469830104,0.40448281168937683,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,0.42311920864241465,0.3901650905609131,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,0.4427242824009487,0.377174973487854,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,0.4839793954576765,0.3653810918331146,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.5218369884150369,0.35504767298698425,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,0.43921237673078267,0.34415456652641296,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,0.5127135728086744,0.332664430141449,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,0.5072172181946891,0.32136547565460205,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,0.33956683022635326,0.31111663579940796,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.3973294002669198,0.30301833152770996,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,0.373986382995333,0.2947932481765747,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.3351451652390616,0.2865141034126282,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,0.36880336914743694,0.2787386178970337,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.33371091272149767,0.27090269327163696,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,0.3444897847516196,0.26270627975463867,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,0.3700587966612407,0.25293970108032227,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,0.29729298119034087,0.2424725890159607,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.3036073752811977,0.233455628156662,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.33916362268584116,0.22384628653526306,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,0.3011508167854377,0.21403267979621887,1.0,1.0,1.0,1.0,1.0,1.0,1.0
32,0.28558246067592075,0.20552578568458557,1.0,1.0,1.0,1.0,1.0,1.0,1.0
33,0.2371342522757394,0.1980157345533371,1.0,1.0,1.0,1.0,1.0,1.0,1.0
34,0.20352719426155091,0.19073987007141113,1.0,1.0,1.0,1.0,1.0,1.0,1.0
35,0.24955161937645504,0.18404607474803925,1.0,1.0,1.0,1.0,1.0,1.0,1.0
36,0.16611913740634918,0.17819565534591675,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,0.28859489975231034,0.17263099551200867,1.0,1.0,1.0,1.0,1.0,1.0,1.0
38,0.23763242938688822,0.1674409806728363,1.0,1.0,1.0,1.0,1.0,1.0,1.0
39,0.16794178996767317,0.1623351275920868,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40,0.23133761201586042,0.15715579688549042,1.0,1.0,1.0,1.0,1.0,1.0,1.0
41,0.1714565994484084,0.15267109870910645,1.0,1.0,1.0,1.0,1.0,1.0,1.0
42,0.2270990429180009,0.14853069186210632,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,0.15830022266932897,0.1442819982767105,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,0.20870198692594255,0.14049500226974487,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,0.14348323728357043,0.13669827580451965,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,0.13898444026708603,0.13219578564167023,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,0.13471424856356212,0.12738589942455292,1.0,1.0,1.0,1.0,1.0,1.0,1.0
