epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_f1
1,0.3702428923869455,0.20744989208272985,0.9256756756756757,0.929519071310116,0.9290322580645162
2,0.17974172552695145,0.1906379288112795,0.9324324324324325,0.9356919108162889,0.9358974358974359
3,0.155101401076929,0.18285596350560318,0.9324324324324325,0.9356919108162889,0.9358974358974359
4,0.11940959825910427,0.19835781195276492,0.9256756756756757,0.9282292242491248,0.9299363057324841
5,0.09731663305413078,0.20882998724040147,0.9256756756756757,0.9282292242491248,0.9299363057324841
6,0.09680403565132134,0.21640009098258373,0.918918918918919,0.9207665376819606,0.9240506329113924
7,0.06902389062845425,0.237929784667653,0.9256756756756757,0.9282292242491248,0.9299363057324841
8,0.06157508137560374,0.24390954418560942,0.9256756756756757,0.9269393771881334,0.9308176100628931
9,0.04177038568525097,0.2648800064029323,0.9391891891891891,0.9405749032614704,0.9433962264150944
10,0.038746895825465186,0.2892345350197944,0.9391891891891891,0.9405749032614704,0.9433962264150944
11,0.0366506428470382,0.33153650863410755,0.9256756756756757,0.9269393771881334,0.9308176100628931
12,0.03147674860697038,0.3761533941519824,0.9121621621621622,0.9094343099318223,0.9212121212121213
13,0.017138053855002933,0.4308826796745101,0.9324324324324325,0.9318223696333149,0.9382716049382716
