seed,fold,feature,mean_abs_shap
21,1,NP3PSTBL_min,0.09521013276807333
21,1,NP3BRADY_mean,0.09363906248655361
21,1,NP3FACXP_min,0.08057439122952982
21,1,NP3PRSPR_max,0.07645239341959684
21,1,ENRLGBA,0.0729432366058848
21,1,NP3BRADY_min,0.06982922985813436
21,1,NP3FACXP_max,0.06837394787562638
21,1,NP3BRADY_max,0.06785610627668981
21,1,NP3RTCON_max,0.0661317509831775
21,1,NP3RIGLU_mean,0.06527189794664626
21,1,NP3RIGRU_max,0.06511742387805923
21,1,NP3RIGRU_mean,0.06440190773850421
21,1,NP3RTALU_mean,0.06297035621138589
21,1,NP3FACXP_mean,0.0625802344078468
21,1,NP3PRSPL_max,0.05958589140685145
21,1,NP3PRSPR_std,0.0595582175313359
21,1,NP3RTCON_std,0.05931781619620135
21,1,NP1SLPD_min,0.05794731973475489
21,1,NP3RTCON_mean,0.05732125396868894
21,1,NP3RISNG_min,0.05659774920588503
21,1,NP3PRSPL_min,0.0559923155819819
21,1,NP2TURN_min,0.0538517467435023
21,1,NP3PRSPR_mean,0.05362787858450919
21,1,NP3GAIT_mean,0.05297488855650615
21,1,NP3RIGLU_min,0.051918228062330526
21,1,NP3RIGLL_max,0.051768134512536715
21,1,NP3RTCON_min,0.051583928112312584
21,1,NP3TTAPR_min,0.051190776499057226
21,1,NP3RIGRU_min,0.05077348559901081
21,1,NP3PRSPL_mean,0.050697632284881854
21,1,NP3LGAGR_mean,0.050111412004248485
21,1,NP3RIGLL_mean,0.049510902403061066
21,1,NP2TRMR_min,0.04724359649634035
21,1,NP2TRMR_mean,0.046889733517930354
21,1,NP1SLPD_mean,0.04680147440443717
21,1,NP3RTALU_max,0.04529316994236676
21,1,NP3HMOVR_max,0.04521558280801775
21,1,AGE_AT_VISIT,0.04510418897060884
21,1,NP3RIGRU_var,0.044970872501728605
21,1,NP3BRADY_std,0.04439538662785535
21,1,NP3RIGRU_std,0.04363907678200781
21,1,NP3RTARU_std,0.0429472498321477
21,1,NP3HMOVL_min,0.04259590887290817
21,1,NP3RIGLU_max,0.0417289675604629
21,1,NP3LGAGL_min,0.04156452760140475
21,1,NP3LGAGR_min,0.04126185433158247
21,1,NP3SPCH_max,0.041209220683427916
21,1,NP2TRMR_max,0.041045146922068204
21,1,NP3PSTBL_mean,0.04085040849462679
