,model,target_binary,class_0_label,class_1_label,accuracy_cv_mean,accuracy_cv_std,accuracy_test_mean,accuracy_test_std,f1_cv_mean,f1_cv_std,f1_test_mean,f1_test_std,recall_cv_mean,recall_cv_std,recall_test_mean,recall_test_std,precision_cv_mean,precision_cv_std,precision_test_mean,precision_test_std,mae_cv_mean,mae_cv_std,mae_test_mean,mae_test_std,qwk_cv_mean,qwk_cv_std,qwk_test_mean,qwk_test_std,auc_cv_mean,auc_cv_std,auc_test_mean,auc_test_std,precision_class_0_cv_mean,precision_class_0_cv_std,precision_class_0_test_mean,precision_class_0_test_std,recall_class_0_cv_mean,recall_class_0_cv_std,recall_class_0_test_mean,recall_class_0_test_std,f1_class_0_cv_mean,f1_class_0_cv_std,f1_class_0_test_mean,f1_class_0_test_std,support_class_0_cv_mean,support_class_0_cv_std,support_class_0_test_mean,support_class_0_test_std,precision_class_1_cv_mean,precision_class_1_cv_std,precision_class_1_test_mean,precision_class_1_test_std,recall_class_1_cv_mean,recall_class_1_cv_std,recall_class_1_test_mean,recall_class_1_test_std,f1_class_1_cv_mean,f1_class_1_cv_std,f1_class_1_test_mean,f1_class_1_test_std,support_class_1_cv_mean,support_class_1_cv_std,support_class_1_test_mean,support_class_1_test_std
0,decision_tree,y > 0,y == 0,y > 0,0.8467015706806282,0.008870702532095097,0.852014652014652,0.021511810056698645,0.859709725824662,0.00806750066435056,0.8655095965294756,0.019708013848102834,0.8548571428571428,0.012181544346910066,0.8609271523178809,0.027571735092266677,0.8659050839605247,0.01139853328604382,0.8709662831534161,0.028499442902422893,0.15329842931937174,0.00887070253209509,0.14798534798534796,0.02151181005669865,0.690694136414516,0.018018121714539866,0.7009898444933995,0.043531893257524164,0.8458006644518272,0.009176541526152862,0.850955379437629,0.022306040433623175,0.8264929222535906,0.011881315855092412,0.8308422261339563,0.027221413901207053,0.8367441860465116,0.016905624277251466,0.840983606557377,0.039442803131406745,0.8306806837334164,0.010398089815762282,0.8353058500554296,0.024467236861504555,86.0,0.0,122.0,0.0,0.8659050839605247,0.01139853328604382,0.8709662831534161,0.028499442902422893,0.8548571428571428,0.012181544346910066,0.8609271523178809,0.027571735092266677,0.859709725824662,0.00806750066435056,0.8655095965294756,0.019708013848102834,105.0,0.0,151.0,0.0
1,decision_tree,y > 1,y <= 1,y > 1,0.7951308900523559,0.01335745649978044,0.8018315018315019,0.02438642377009663,0.7644243972876125,0.01655493527272315,0.7723563963921032,0.0253871623761747,0.757142857142857,0.02400055638894832,0.7578512396694215,0.02916729682108304,0.7741187350424238,0.016291704813110316,0.7885920931756096,0.03750326210035476,0.20486910994764398,0.01335745649978044,0.19816849816849819,0.02438642377009663,0.5833227834037881,0.027430183695646478,0.5970569492794231,0.04843618391621423,0.7910480640854473,0.013916382868580445,0.7973466724662897,0.023593176255146328,0.8132660715781579,0.014814237674802996,0.8129293623707378,0.01996409407241976,0.8249532710280374,0.01636655883843264,0.8368421052631578,0.03731938137926781,0.8183998252174899,0.011817787623370931,0.8243700283602997,0.023909111478231212,107.0,0.0,152.0,0.0,0.7741187350424238,0.016291704813110316,0.7885920931756096,0.03750326210035476,0.757142857142857,0.02400055638894832,0.7578512396694215,0.02916729682108304,0.7644243972876125,0.01655493527272315,0.7723563963921032,0.0253871623761747,84.0,0.0,121.0,0.0
2,random_forest,y > 0,y == 0,y > 0,0.914607329842932,0.008323893852441679,0.9252747252747253,0.01108357090882562,0.922402095088357,0.007420224214843662,0.931986230261475,0.009419765071697051,0.9233333333333335,0.011649106750418269,0.9245033112582781,0.012565341696033289,0.9221221885992174,0.012824042073281876,0.9400551902786534,0.02240528011607777,0.08539267015706806,0.008323893852441656,0.07472527472527472,0.01108357090882561,0.8274571732748107,0.016920177518744126,0.8490782271680558,0.022757467345178594,0.9670227021040974,0.0030899491197357155,0.9707822169145587,0.005396083075216571,0.9069832122525574,0.01252009876942338,0.9086530893166869,0.012634126230417249,0.9039534883720932,0.017550908037315925,0.9262295081967211,0.029427130093631158,0.9049780572047943,0.009644626379023228,0.9170411548737516,0.013405692702527193,86.0,0.0,122.0,0.0,0.9221221885992174,0.012824042073281876,0.9400551902786534,0.02240528011607777,0.9233333333333335,0.011649106750418269,0.9245033112582781,0.012565341696033289,0.922402095088357,0.007420224214843662,0.931986230261475,0.009419765071697051,105.0,0.0,151.0,0.0
3,random_forest,y > 1,y <= 1,y > 1,0.8863874345549739,0.007978449878298419,0.8952380952380953,0.011083570908825615,0.8759140372859633,0.008541520106499712,0.8865516396850947,0.011361947503265744,0.9127380952380951,0.0129203082911798,0.9231404958677686,0.02026245239496782,0.8426651652496139,0.012017181901544022,0.8533302146845534,0.021258481528976674,0.11361256544502618,0.007978449878298407,0.10476190476190476,0.011083570908825613,0.7714627323483183,0.015938752597236844,0.7895438861411196,0.021943929000241363,0.940312082777036,0.00619157143023536,0.9459384515006525,0.012157587560624005,0.927372379132127,0.009782688880394453,0.934904551169079,0.01541004003726704,0.8657009345794393,0.01251584529620042,0.8730263157894737,0.02301064629749944,0.8951493723611398,0.007645362510873115,0.9026277660861017,0.011074642841922899,107.0,0.0,152.0,0.0,0.8426651652496139,0.012017181901544022,0.8533302146845534,0.021258481528976674,0.9127380952380951,0.0129203082911798,0.9231404958677686,0.02026245239496782,0.8759140372859633,0.008541520106499712,0.8865516396850947,0.011361947503265744,84.0,0.0,121.0,0.0
4,extra_trees,y > 0,y == 0,y > 0,0.916282722513089,0.007620953950320274,0.9267399267399268,0.010503449654508704,0.9236691949705162,0.007059706809632313,0.9334116594905515,0.00925060195301908,0.9216190476190478,0.012113929647690525,0.9278145695364237,0.0151177869035443,0.9264100769433146,0.009310828645118882,0.9395042548253496,0.019587450142287504,0.08371727748691098,0.007620953950320261,0.07326007326007326,0.010503449654508704,0.8309668996573272,0.015349276549387602,0.8519898443385834,0.02141004753800987,0.9685885935769658,0.003502838601133407,0.9719628704809467,0.006251052969320994,0.905659971247234,0.013345462988172784,0.9123555373275904,0.015866234603921087,0.9097674418604653,0.012417627152346988,0.9254098360655737,0.026049587839460153,0.9072195894240667,0.008371954497064684,0.9185329189748381,0.012291697256576866,86.0,0.0,122.0,0.0,0.9264100769433146,0.009310828645118882,0.9395042548253496,0.019587450142287504,0.9216190476190478,0.012113929647690525,0.9278145695364237,0.0151177869035443,0.9236691949705162,0.007059706809632313,0.9334116594905515,0.00925060195301908,105.0,0.0,151.0,0.0
5,extra_trees,y > 1,y <= 1,y > 1,0.8867015706806283,0.009031982681821074,0.8974358974358975,0.00945783478927331,0.8773028580747839,0.009628953158097975,0.8895917193793611,0.01003653051068011,0.9211904761904762,0.01343123542940074,0.9322314049586777,0.019788743797320086,0.8381165068345735,0.012319339391200116,0.8511241074670378,0.017281527152243296,0.11329842931937173,0.009031982681821076,0.10256410256410257,0.009457834789273303,0.7725256811235591,0.0180309074085486,0.7942149052646581,0.018860086309850994,0.9428354472630174,0.007252724988501818,0.951791539799913,0.011051401135824696,0.9334456951575282,0.01035608063741274,0.9419674341834213,0.015454981067682057,0.8596261682242989,0.012925909014220454,0.869736842105263,0.018813693499585293,0.8946760635759748,0.008671784186756779,0.9041938445517539,0.009204690794381349,107.0,0.0,152.0,0.0,0.8381165068345735,0.012319339391200116,0.8511241074670378,0.017281527152243296,0.9211904761904762,0.01343123542940074,0.9322314049586777,0.019788743797320086,0.8773028580747839,0.009628953158097975,0.8895917193793611,0.01003653051068011,84.0,0.0,121.0,0.0
6,xgboost,y > 0,y == 0,y > 0,0.9143455497382199,0.006076707634735659,0.9223443223443224,0.008599177954412233,0.9209319459808099,0.005801643862508993,0.9285002547799831,0.007522578347511227,0.908,0.012140107583712671,0.9112582781456954,0.014031124575779855,0.9349581190800166,0.009183162259146843,0.9468249093250607,0.018407308255336388,0.0856544502617801,0.0060767076347356605,0.07765567765567766,0.008599177954412214,0.82752194644308,0.012183297342078693,0.8435833306604087,0.01756158240269256,0.9669789590254705,0.004012038954238753,0.9724188470307242,0.006458195240746024,0.8922483496257785,0.012114598082648156,0.895318111841438,0.013664535659491713,0.9220930232558139,0.012451456127293772,0.9360655737704917,0.023756355321622007,0.9064687342335718,0.006573497926519865,0.9149827466622202,0.010159571498859866,86.0,0.0,122.0,0.0,0.9349581190800166,0.009183162259146843,0.9468249093250607,0.018407308255336388,0.908,0.012140107583712671,0.9112582781456954,0.014031124575779855,0.9209319459808099,0.005801643862508993,0.9285002547799831,0.007522578347511227,105.0,0.0,151.0,0.0
7,xgboost,y > 1,y <= 1,y > 1,0.8730890052356021,0.013832738605954215,0.8926739926739927,0.021151885942017327,0.8587875756343047,0.015407782831769605,0.8812902603356401,0.02311647165423849,0.8789285714285715,0.018764848827643506,0.8983471074380166,0.029426336513997987,0.840619957026241,0.017571484155568466,0.8656631958393952,0.03174103048488802,0.1269109947643979,0.013832738605954189,0.10732600732600732,0.021151885942017327,0.7436721174412939,0.027918025337607066,0.7834408911333559,0.04252903546137346,0.933105251446373,0.009698304273570709,0.9461722488038278,0.013122873647871547,0.9022668591540913,0.014264999826564784,0.9169102917966289,0.022253451909688745,0.8685046728971961,0.015891209711450666,0.8881578947368421,0.029747061329496782,0.8846443283069847,0.012666712347390436,0.9019947311770282,0.019690958558111746,107.0,0.0,152.0,0.0,0.840619957026241,0.017571484155568466,0.8656631958393952,0.03174103048488802,0.8789285714285715,0.018764848827643506,0.8983471074380166,0.029426336513997987,0.8587875756343047,0.015407782831769605,0.8812902603356401,0.02311647165423849,84.0,0.0,121.0,0.0
8,adaboost,y > 0,y == 0,y > 0,0.9069633507853402,0.004338851134890468,0.9201465201465202,0.013240968704982623,0.9137981285579462,0.003983129098792469,0.9258063738362499,0.012526368115069185,0.8976190476190476,0.011726710836358026,0.9013245033112582,0.018055721895521886,0.9315180488554275,0.01193052966357718,0.9518632118288639,0.013420010685561104,0.09303664921465968,0.004338851134890468,0.07985347985347985,0.01324096870498262,0.8128022766690639,0.008830714928663278,0.8394987046104401,0.02651276168213311,0.9598062015503876,0.0030155646304800797,0.9676799478883943,0.007371401923264934,0.8811810858083036,0.010604741468666386,0.8856770361842722,0.019102909579608224,0.9183720930232561,0.016026088939948398,0.9434426229508197,0.016141044248898253,0.8988256305237645,0.005187579821394794,0.9135315131139506,0.01408434137737115,86.0,0.0,122.0,0.0,0.9315180488554275,0.01193052966357718,0.9518632118288639,0.013420010685561104,0.8976190476190476,0.011726710836358026,0.9013245033112582,0.018055721895521886,0.9137981285579462,0.003983129098792469,0.9258063738362499,0.012526368115069185,105.0,0.0,151.0,0.0
9,adaboost,y > 1,y <= 1,y > 1,0.8550261780104712,0.008209680814211735,0.8611721611721611,0.018951103271004337,0.8348693235817761,0.009234799618972311,0.8416078144842499,0.02244763066278653,0.8347619047619048,0.01605844076422991,0.8330578512396695,0.03691871199504344,0.8365431199177328,0.014956668683199439,0.8516521047971816,0.02933295880395545,0.1449738219895288,0.008209680814211744,0.13882783882783883,0.018951103271004337,0.7057147799621284,0.016505336252175058,0.7181049432329382,0.03865660389438914,0.9209679572763685,0.008785297193823541,0.9334765115267508,0.014782207385645403,0.8713225831405567,0.010137617224205352,0.8700120279934561,0.024795643610066795,0.8709345794392525,0.01516881259859979,0.8835526315789473,0.02809243908754365,0.8706251039892916,0.0078056438852173796,0.8763031711005507,0.01687694426656524,107.0,0.0,152.0,0.0,0.8365431199177328,0.014956668683199439,0.8516521047971816,0.02933295880395545,0.8347619047619048,0.01605844076422991,0.8330578512396695,0.03691871199504344,0.8348693235817761,0.009234799618972311,0.8416078144842499,0.02244763066278653,84.0,0.0,121.0,0.0
