,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8385 ± 0.0161,0.6496 ± 0.0373,0.6704 ± 0.0542,0.6559 ± 0.0423,0.7800 ± 0.0293,0.8447 ± 0.0169,0.8385 ± 0.0161,0.8401 ± 0.0153,0.8445 ± 0.0149,0.8467 ± 0.0116,0.6908 ± 0.0277,0.7109 ± 0.0411,0.6989 ± 0.0319,0.8040 ± 0.0228,0.8494 ± 0.0123,0.8467 ± 0.0116,0.8477 ± 0.0118,0.8527 ± 0.0127
random_forest,0.8960 ± 0.0101,0.7260 ± 0.1528,0.6507 ± 0.0429,0.6633 ± 0.0675,0.9550 ± 0.0059,0.8853 ± 0.0157,0.8960 ± 0.0101,0.8879 ± 0.0107,0.9595 ± 0.0070,0.8992 ± 0.0049,0.8048 ± 0.0831,0.6598 ± 0.0312,0.6772 ± 0.0442,0.9593 ± 0.0051,0.8931 ± 0.0078,0.8992 ± 0.0049,0.8912 ± 0.0060,0.9623 ± 0.0025
extra_trees,0.8952 ± 0.0105,0.7201 ± 0.1399,0.6411 ± 0.0316,0.6494 ± 0.0485,0.9540 ± 0.0055,0.8841 ± 0.0147,0.8952 ± 0.0105,0.8865 ± 0.0101,0.9600 ± 0.0064,0.8995 ± 0.0072,0.8006 ± 0.1000,0.6547 ± 0.0208,0.6725 ± 0.0338,0.9618 ± 0.0055,0.8926 ± 0.0116,0.8995 ± 0.0072,0.8912 ± 0.0074,0.9629 ± 0.0031
xgboost,0.8934 ± 0.0100,0.7905 ± 0.0975,0.6895 ± 0.0455,0.7109 ± 0.0526,0.9340 ± 0.0177,0.8903 ± 0.0119,0.8934 ± 0.0100,0.8888 ± 0.0107,0.9415 ± 0.0065,0.8939 ± 0.0094,0.7861 ± 0.0770,0.7013 ± 0.0384,0.7274 ± 0.0506,0.9430 ± 0.0089,0.8891 ± 0.0119,0.8939 ± 0.0094,0.8900 ± 0.0100,0.9486 ± 0.0055
adaboost,0.8692 ± 0.0203,0.7332 ± 0.0631,0.7078 ± 0.0390,0.7159 ± 0.0432,0.9172 ± 0.0164,0.8699 ± 0.0196,0.8692 ± 0.0203,0.8685 ± 0.0200,0.9155 ± 0.0195,0.8767 ± 0.0102,0.7570 ± 0.0427,0.7234 ± 0.0276,0.7369 ± 0.0314,0.9243 ± 0.0095,0.8751 ± 0.0097,0.8767 ± 0.0102,0.8755 ± 0.0098,0.9218 ± 0.0099
svm,0.8982 ± 0.0066,0.6329 ± 0.0709,0.6258 ± 0.0194,0.6217 ± 0.0312,0.9434 ± 0.0094,0.8807 ± 0.0091,0.8982 ± 0.0066,0.8874 ± 0.0070,0.9563 ± 0.0067,0.9006 ± 0.0053,0.7173 ± 0.1571,0.6283 ± 0.0122,0.6264 ± 0.0231,0.9484 ± 0.0070,0.8862 ± 0.0130,0.9006 ± 0.0053,0.8889 ± 0.0053,0.9575 ± 0.0031
logistic_regression,0.8766 ± 0.0143,0.7024 ± 0.0344,0.7385 ± 0.0366,0.7109 ± 0.0300,0.9326 ± 0.0178,0.8895 ± 0.0105,0.8766 ± 0.0143,0.8793 ± 0.0123,0.9492 ± 0.0072,0.8907 ± 0.0056,0.7359 ± 0.0176,0.7689 ± 0.0246,0.7492 ± 0.0202,0.9323 ± 0.0116,0.8964 ± 0.0059,0.8907 ± 0.0056,0.8920 ± 0.0057,0.9485 ± 0.0037
knn,0.8341 ± 0.0188,0.6393 ± 0.0178,0.6768 ± 0.0420,0.6390 ± 0.0221,0.8566 ± 0.0237,0.8694 ± 0.0116,0.8341 ± 0.0188,0.8379 ± 0.0183,0.9074 ± 0.0138,0.8469 ± 0.0139,0.6754 ± 0.0286,0.7270 ± 0.0383,0.6841 ± 0.0347,0.8898 ± 0.0214,0.8768 ± 0.0068,0.8469 ± 0.0139,0.8504 ± 0.0120,0.9183 ± 0.0093
gaussian_nb,0.8473 ± 0.0325,0.6658 ± 0.0425,0.7331 ± 0.0527,0.6746 ± 0.0490,0.8483 ± 0.0447,0.8836 ± 0.0152,0.8473 ± 0.0325,0.8591 ± 0.0264,0.9231 ± 0.0116,0.8489 ± 0.0145,0.6708 ± 0.0182,0.7555 ± 0.0379,0.6870 ± 0.0258,0.8584 ± 0.0145,0.8817 ± 0.0036,0.8489 ± 0.0145,0.8604 ± 0.0102,0.9216 ± 0.0030
