,Accuracy_Testing,Precision_macro_Testing,Recall_macro_Testing,F1_macro_Testing,AUC_macro_Testing,Precision_weighted_Testing,Recall_weighted_Testing,F1_weighted_Testing,AUC_weighted_Testing,Accuracy_CV,Precision_macro_CV,Recall_macro_CV,F1_macro_CV,AUC_macro_CV,Precision_weighted_CV,Recall_weighted_CV,F1_weighted_CV,AUC_weighted_CV
decision_tree,0.8352 ± 0.0262,0.6375 ± 0.0527,0.6447 ± 0.0727,0.6355 ± 0.0568,0.7723 ± 0.0447,0.8410 ± 0.0284,0.8352 ± 0.0262,0.8365 ± 0.0263,0.8498 ± 0.0259,0.8316 ± 0.0145,0.6616 ± 0.0459,0.6511 ± 0.0426,0.6522 ± 0.0359,0.7731 ± 0.0237,0.8307 ± 0.0135,0.8316 ± 0.0145,0.8306 ± 0.0133,0.8426 ± 0.0123
random_forest,0.8996 ± 0.0134,0.7008 ± 0.1438,0.6350 ± 0.0267,0.6393 ± 0.0432,0.9477 ± 0.0133,0.8866 ± 0.0192,0.8996 ± 0.0134,0.8902 ± 0.0137,0.9606 ± 0.0068,0.8972 ± 0.0054,0.7370 ± 0.1314,0.6441 ± 0.0396,0.6525 ± 0.0571,0.9539 ± 0.0051,0.8847 ± 0.0147,0.8972 ± 0.0054,0.8875 ± 0.0073,0.9606 ± 0.0029
extra_trees,0.8982 ± 0.0110,0.7328 ± 0.1720,0.6338 ± 0.0257,0.6400 ± 0.0432,0.9420 ± 0.0184,0.8870 ± 0.0170,0.8982 ± 0.0110,0.8886 ± 0.0107,0.9607 ± 0.0063,0.8969 ± 0.0086,0.7488 ± 0.1263,0.6352 ± 0.0175,0.6420 ± 0.0304,0.9558 ± 0.0083,0.8854 ± 0.0137,0.8969 ± 0.0086,0.8867 ± 0.0080,0.9621 ± 0.0033
xgboost,0.8967 ± 0.0132,0.7768 ± 0.0872,0.7009 ± 0.0525,0.7193 ± 0.0570,0.9240 ± 0.0277,0.8935 ± 0.0152,0.8967 ± 0.0132,0.8928 ± 0.0137,0.9565 ± 0.0053,0.8918 ± 0.0045,0.7641 ± 0.0341,0.6950 ± 0.0146,0.7164 ± 0.0180,0.9394 ± 0.0092,0.8868 ± 0.0050,0.8918 ± 0.0045,0.8880 ± 0.0043,0.9559 ± 0.0035
adaboost,0.8755 ± 0.0203,0.6929 ± 0.0356,0.7088 ± 0.0442,0.6947 ± 0.0322,0.9095 ± 0.0139,0.8808 ± 0.0157,0.8755 ± 0.0203,0.8767 ± 0.0174,0.9205 ± 0.0175,0.8709 ± 0.0085,0.7214 ± 0.0308,0.7218 ± 0.0258,0.7197 ± 0.0234,0.9169 ± 0.0132,0.8722 ± 0.0102,0.8709 ± 0.0085,0.8714 ± 0.0092,0.9200 ± 0.0093
svm,0.9007 ± 0.0115,0.6675 ± 0.1369,0.6272 ± 0.0169,0.6250 ± 0.0314,0.9440 ± 0.0084,0.8845 ± 0.0113,0.9007 ± 0.0115,0.8898 ± 0.0106,0.9567 ± 0.0070,0.9016 ± 0.0057,0.8565 ± 0.1379,0.6478 ± 0.0201,0.6616 ± 0.0344,0.9456 ± 0.0082,0.8982 ± 0.0116,0.9016 ± 0.0057,0.8917 ± 0.0064,0.9575 ± 0.0038
logistic_regression,0.8740 ± 0.0218,0.6689 ± 0.0326,0.6959 ± 0.0571,0.6741 ± 0.0359,0.9303 ± 0.0093,0.8837 ± 0.0120,0.8740 ± 0.0218,0.8759 ± 0.0185,0.9445 ± 0.0074,0.8832 ± 0.0061,0.7146 ± 0.0280,0.7409 ± 0.0308,0.7250 ± 0.0287,0.9326 ± 0.0097,0.8887 ± 0.0060,0.8832 ± 0.0061,0.8847 ± 0.0060,0.9463 ± 0.0054
knn,0.8652 ± 0.0141,0.6986 ± 0.0747,0.6828 ± 0.0705,0.6802 ± 0.0679,0.8618 ± 0.0308,0.8744 ± 0.0154,0.8652 ± 0.0141,0.8617 ± 0.0150,0.9306 ± 0.0071,0.8687 ± 0.0078,0.7102 ± 0.0266,0.6897 ± 0.0237,0.6936 ± 0.0241,0.8609 ± 0.0155,0.8747 ± 0.0069,0.8687 ± 0.0078,0.8655 ± 0.0080,0.9287 ± 0.0034
gaussian_nb,0.8070 ± 0.0235,0.6531 ± 0.0161,0.7888 ± 0.0444,0.6502 ± 0.0221,0.9036 ± 0.0269,0.8872 ± 0.0161,0.8070 ± 0.0235,0.8313 ± 0.0213,0.9274 ± 0.0116,0.8162 ± 0.0166,0.6604 ± 0.0128,0.7920 ± 0.0303,0.6670 ± 0.0207,0.8857 ± 0.0218,0.8826 ± 0.0079,0.8162 ± 0.0166,0.8386 ± 0.0128,0.9221 ± 0.0065
